nrun,num_blocks,num_threads_per_block,taukern
0,8,32,9.58266
1,8,32,9.65494
2,8,32,9.69501
3,8,32,9.64429
4,8,32,9.64387
5,8,32,9.79885
6,8,32,9.6913
7,8,32,9.66086
8,8,32,9.64496
9,8,32,9.76541
10,8,32,9.92432
11,8,32,9.98778
12,8,32,9.75459
13,8,32,9.57315
14,8,32,10.1893
15,8,32,10.0803
16,8,32,9.96784
17,8,32,9.77302
18,8,32,9.75782
19,8,32,9.75827
20,8,32,9.89574
21,8,32,10.0001
22,8,32,9.76765
23,8,32,9.58576
24,8,32,9.72477
0,8,64,4.82554
1,8,64,4.90064
2,8,64,4.84678
3,8,64,4.82698
4,8,64,4.82778
5,8,64,4.79949
6,8,64,4.79802
7,8,64,4.80531
8,8,64,5.09942
9,8,64,5.10378
10,8,64,5.02698
11,8,64,4.80141
12,8,64,4.94918
13,8,64,4.8039
14,8,64,4.80362
15,8,64,4.80112
16,8,64,5.13267
17,8,64,5.22464
18,8,64,5.15286
19,8,64,4.84413
20,8,64,5.11078
21,8,64,5.07338
22,8,64,5.16109
23,8,64,4.80368
24,8,64,5.16198
0,8,128,2.89114
1,8,128,2.70365
2,8,128,2.59056
3,8,128,2.67082
4,8,128,2.7872
5,8,128,2.59242
6,8,128,2.42704
7,8,128,2.83254
8,8,128,2.80438
9,8,128,2.81123
10,8,128,2.82042
11,8,128,2.45078
12,8,128,2.61306
13,8,128,2.83936
14,8,128,2.79805
15,8,128,2.78205
16,8,128,2.8265
17,8,128,2.64349
18,8,128,2.69984
19,8,128,2.89085
20,8,128,2.82102
21,8,128,2.90899
22,8,128,2.43082
23,8,128,2.6951
24,8,128,3.06512
0,8,256,1.63933
1,8,256,1.42362
2,8,256,1.25152
3,8,256,1.25219
4,8,256,1.36704
5,8,256,1.48806
6,8,256,1.5217
7,8,256,1.28157
8,8,256,1.24781
9,8,256,1.62979
10,8,256,1.43674
11,8,256,1.55648
12,8,256,1.26
13,8,256,1.39648
14,8,256,1.4616
15,8,256,1.52755
16,8,256,1.26598
17,8,256,1.26048
18,8,256,1.63936
19,8,256,1.45034
20,8,256,1.54675
21,8,256,1.30099
22,8,256,1.2649
23,8,256,1.89882
24,8,256,1.54854
