nrun,num_blocks,num_threads_per_block,taukern
0,8,32,6.22394
1,8,32,6.24595
2,8,32,6.25664
3,8,32,6.22755
4,8,32,6.26768
5,8,32,6.24022
6,8,32,6.26346
7,8,32,6.24122
8,8,32,6.25882
9,8,32,6.24243
10,8,32,6.27706
11,8,32,6.27962
12,8,32,6.2257
13,8,32,6.21053
14,8,32,6.61142
15,8,32,6.54685
16,8,32,6.62122
17,8,32,6.38621
18,8,32,6.19469
19,8,32,6.21136
20,8,32,6.20787
21,8,32,6.23021
22,8,32,6.53414
23,8,32,6.25066
24,8,32,6.59443
0,8,64,3.16227
1,8,64,3.3783
2,8,64,3.13104
3,8,64,3.11616
4,8,64,3.1743
5,8,64,3.13498
6,8,64,3.14035
7,8,64,3.13286
8,8,64,3.14659
9,8,64,3.13805
10,8,64,3.14362
11,8,64,3.14435
12,8,64,3.17549
13,8,64,3.12278
14,8,64,3.09744
15,8,64,3.1192
16,8,64,3.48566
17,8,64,3.12493
18,8,64,3.09805
19,8,64,3.1527
20,8,64,3.1177
21,8,64,3.13654
22,8,64,3.13539
23,8,64,3.11891
24,8,64,3.13805
0,8,128,1.92128
1,8,128,1.83971
2,8,128,1.57782
3,8,128,1.58976
4,8,128,1.57114
5,8,128,1.81702
6,8,128,1.58032
7,8,128,1.58186
8,8,128,1.97242
9,8,128,1.55478
10,8,128,1.59552
11,8,128,1.93792
12,8,128,1.85814
13,8,128,1.5624
14,8,128,1.59469
15,8,128,1.95971
16,8,128,2.11952
17,8,128,1.5991
18,8,128,1.59581
19,8,128,1.55437
20,8,128,1.83197
21,8,128,1.5553
22,8,128,1.94784
23,8,128,2.01059
24,8,128,1.7999
0,8,256,0.799008
1,8,256,0.79744
2,8,256,0.804608
3,8,256,0.819616
4,8,256,0.822752
5,8,256,0.83728
6,8,256,0.843648
7,8,256,0.795744
8,8,256,0.817056
9,8,256,0.80112
10,8,256,0.837984
11,8,256,0.806304
12,8,256,0.828384
13,8,256,0.82912
14,8,256,0.79776
15,8,256,0.847552
16,8,256,0.812192
17,8,256,0.814944
18,8,256,0.826816
19,8,256,0.815168
20,8,256,0.80864
21,8,256,0.827392
22,8,256,0.812576
23,8,256,0.813088
24,8,256,0.814912
0,8,512,0.45504
1,8,512,0.452768
2,8,512,0.453472
3,8,512,0.47152
4,8,512,0.52336
5,8,512,0.508224
6,8,512,0.463904
7,8,512,0.481184
8,8,512,0.466112
9,8,512,0.451392
10,8,512,0.477664
11,8,512,0.4544
12,8,512,0.448352
13,8,512,0.448928
14,8,512,0.450656
15,8,512,0.450912
16,8,512,0.454176
17,8,512,0.43104
18,8,512,0.44608
19,8,512,0.447776
20,8,512,0.445248
21,8,512,0.447872
22,8,512,0.444864
23,8,512,0.446816
24,8,512,0.446432
0,16,32,3.14262
1,16,32,3.11597
2,16,32,3.13235
3,16,32,3.12618
4,16,32,3.3425
5,16,32,3.13984
6,16,32,3.4743
7,16,32,3.52243
8,16,32,3.62253
9,16,32,3.37907
10,16,32,3.32022
11,16,32,3.1649
12,16,32,3.1384
13,16,32,3.11526
14,16,32,3.11107
15,16,32,3.14768
16,16,32,3.12947
17,16,32,3.14701
18,16,32,3.1296
19,16,32,3.11789
20,16,32,3.16218
21,16,32,3.32592
22,16,32,3.15482
23,16,32,3.41728
24,16,32,3.54954
0,16,64,1.58781
1,16,64,1.59466
2,16,64,1.60502
3,16,64,1.62838
4,16,64,1.6047
5,16,64,1.58848
6,16,64,1.58976
7,16,64,1.59475
8,16,64,1.61926
9,16,64,1.60051
10,16,64,1.59094
11,16,64,1.60467
12,16,64,1.56304
13,16,64,1.63306
14,16,64,1.58358
15,16,64,1.97338
16,16,64,1.86445
17,16,64,1.60659
18,16,64,1.61056
19,16,64,1.7503
20,16,64,1.61728
21,16,64,1.57779
22,16,64,1.58419
23,16,64,1.57808
24,16,64,1.59072
0,16,128,0.838528
1,16,128,0.816768
2,16,128,0.824192
3,16,128,0.8
4,16,128,0.818912
5,16,128,0.835936
6,16,128,0.847264
7,16,128,0.797536
8,16,128,0.79888
9,16,128,0.801664
10,16,128,0.83408
11,16,128,0.83472
12,16,128,0.849216
13,16,128,0.826592
14,16,128,0.793856
15,16,128,0.828608
16,16,128,0.841792
17,16,128,0.843168
18,16,128,0.82128
19,16,128,0.837664
20,16,128,0.8352
21,16,128,0.853312
22,16,128,0.842176
23,16,128,0.832544
24,16,128,0.828192
0,16,256,0.481952
