nrun,num_blocks,num_threads_per_block,taukern
0,8,32,1146.01
1,8,32,1145.65
2,8,32,1146.54
3,8,32,1145.89
4,8,32,1145.89
5,8,32,1145.7
6,8,32,1145.68
7,8,32,1146.48
8,8,32,1146.57
9,8,32,1145.67
10,8,32,1145.95
11,8,32,1145.8
12,8,32,1146.52
13,8,32,1146.44
14,8,32,1145.78
15,8,32,1145.7
16,8,32,1145.73
17,8,32,1145.51
18,8,32,1146.37
19,8,32,1146.44
20,8,32,1145.7
21,8,32,1145.61
22,8,32,1145.64
23,8,32,1145.65
24,8,32,1145.7
0,8,64,575.206
1,8,64,575.743
2,8,64,575.227
3,8,64,575.783
4,8,64,575.244
5,8,64,575.355
6,8,64,576.9
7,8,64,575.354
8,8,64,576.122
9,8,64,576.083
10,8,64,576.493
11,8,64,576.313
12,8,64,575.797
13,8,64,575.392
14,8,64,576.959
15,8,64,575.217
16,8,64,575.357
17,8,64,576.021
18,8,64,575.067
19,8,64,575.591
20,8,64,575.703
21,8,64,575.367
22,8,64,576.11
23,8,64,575.593
24,8,64,574.769
0,8,128,290.023
1,8,128,289.248
2,8,128,289.23
3,8,128,290.013
4,8,128,289.178
5,8,128,289.733
6,8,128,289.828
7,8,128,289.194
8,8,128,289.13
9,8,128,289.257
10,8,128,290.098
11,8,128,289.28
12,8,128,289.759
13,8,128,291.777
14,8,128,289.398
15,8,128,289.062
16,8,128,289.34
17,8,128,289.248
18,8,128,290.086
19,8,128,289.268
20,8,128,289.124
21,8,128,289.213
22,8,128,289.337
23,8,128,288.94
24,8,128,289.204
0,8,256,148.92
1,8,256,149.803
2,8,256,150.918
3,8,256,150.005
4,8,256,149.797
5,8,256,149.647
6,8,256,149.04
7,8,256,149.014
8,8,256,148.936
9,8,256,149.037
10,8,256,149.802
11,8,256,149.061
12,8,256,151.443
13,8,256,149.648
14,8,256,149.759
15,8,256,149.076
16,8,256,149.352
17,8,256,149.118
18,8,256,149.026
19,8,256,149.168
20,8,256,148.94
21,8,256,150.44
22,8,256,149.69
23,8,256,148.998
24,8,256,149.046
0,8,512,82.262
1,8,512,82.1203
2,8,512,82.2975
3,8,512,82.2074
4,8,512,82.7696
5,8,512,83.1115
6,8,512,82.5082
7,8,512,83.0486
8,8,512,82.3365
9,8,512,82.9988
10,8,512,83.1257
11,8,512,82.4258
12,8,512,82.3228
13,8,512,82.2835
14,8,512,82.278
15,8,512,82.6145
16,8,512,82.9594
17,8,512,83.1338
18,8,512,82.2999
19,8,512,82.2304
20,8,512,82.2644
21,8,512,82.3803
22,8,512,83.0627
23,8,512,83.1044
24,8,512,82.3085
0,16,32,575.045
1,16,32,575.437
2,16,32,574.973
3,16,32,575.532
4,16,32,576.732
5,16,32,575.206
6,16,32,575.789
7,16,32,575.562
8,16,32,575.717
9,16,32,574.786
10,16,32,576.427
11,16,32,576.177
12,16,32,575.913
13,16,32,575.953
14,16,32,575.533
15,16,32,575.206
16,16,32,574.934
17,16,32,575.414
18,16,32,576.415
19,16,32,576.444
20,16,32,575.156
21,16,32,575.789
22,16,32,575.477
23,16,32,575.495
24,16,32,575.492
0,16,64,289.19
1,16,64,289.668
2,16,64,290.183
3,16,64,289.124
4,16,64,289.063
5,16,64,289.162
6,16,64,289.363
7,16,64,289.823
8,16,64,289.238
9,16,64,318.761
10,16,64,291.692
11,16,64,289.243
12,16,64,290.047
13,16,64,289.187
14,16,64,289.232
15,16,64,289.388
16,16,64,289.25
17,16,64,289.166
18,16,64,289.835
19,16,64,290.073
20,16,64,289.04
21,16,64,289.321
22,16,64,289.105
23,16,64,289.26
24,16,64,289.244
0,16,128,149.143
1,16,128,149.709
2,16,128,148.928
3,16,128,148.932
4,16,128,149.242
5,16,128,153.14
6,16,128,149.834
7,16,128,148.895
8,16,128,149.006
9,16,128,148.881
10,16,128,149.919
11,16,128,149.816
12,16,128,149.197
13,16,128,149.039
14,16,128,149.389
15,16,128,149.066
16,16,128,149.739
17,16,128,149.127
18,16,128,149.091
19,16,128,149.002
20,16,128,148.986
21,16,128,149.032
22,16,128,148.984
23,16,128,149.065
24,16,128,149.018
0,16,256,82.3137
1,16,256,83.0805
2,16,256,82.3465
3,16,256,82.3019
4,16,256,82.2896
5,16,256,82.5597
6,16,256,82.4317
7,16,256,82.898
8,16,256,82.3036
9,16,256,82.2865
10,16,256,82.1948
11,16,256,82.2147
12,16,256,82.3784
13,16,256,82.3035
14,16,256,82.2272
15,16,256,82.3375
16,16,256,83.0685
17,16,256,82.3153
18,16,256,82.25
19,16,256,82.2582
20,16,256,82.258
21,16,256,82.2694
22,16,256,82.2583
23,16,256,82.2578
24,16,256,83.0547
0,16,512,64.2072
1,16,512,63.6162
2,16,512,63.4026
3,16,512,63.4925
4,16,512,63.4357
5,16,512,64.1989
6,16,512,63.4763
7,16,512,63.6308
8,16,512,63.4697
9,16,512,63.4646
10,16,512,63.4388
11,16,512,63.4949
12,16,512,63.8704
13,16,512,63.5094
14,16,512,63.4545
15,16,512,63.5134
16,16,512,63.5928
17,16,512,64.1947
18,16,512,63.4724
19,16,512,63.4336
20,16,512,63.4715
21,16,512,63.5011
22,16,512,64.2497
23,16,512,63.5622
24,16,512,63.5035
0,32,32,289.367
1,32,32,289.222
2,32,32,289.278
3,32,32,289.315
4,32,32,289.818
5,32,32,289.871
6,32,32,289.438
7,32,32,289.083
8,32,32,289.239
9,32,32,289.226
10,32,32,289.938
11,32,32,289.555
12,32,32,289.097
13,32,32,289.287
14,32,32,289.294
15,32,32,289.065
16,32,32,289.242
17,32,32,289.308
18,32,32,289.998
19,32,32,289.241
20,32,32,289.236
21,32,32,289.02
22,32,32,289.463
23,32,32,289.295
24,32,32,289.954
0,32,64,149.46
1,32,64,149.454
2,32,64,150.813
3,32,64,149.023
4,32,64,149.047
5,32,64,150.844
6,32,64,149.042
7,32,64,149.784
8,32,64,149.562
9,32,64,148.929
10,32,64,148.97
11,32,64,149.764
12,32,64,150.31
13,32,64,148.928
14,32,64,148.829
15,32,64,149.224
16,32,64,149.692
17,32,64,149.055
18,32,64,149.038
19,32,64,149.037
20,32,64,148.954
21,32,64,149.028
22,32,64,149.092
23,32,64,149.743
24,32,64,149.016
0,32,128,82.3157
1,32,128,82.2052
2,32,128,82.1503
3,32,128,82.2773
4,32,128,82.9336
5,32,128,82.3392
6,32,128,82.2691
7,32,128,82.2444
8,32,128,82.1827
9,32,128,82.1395
10,32,128,82.2276
11,32,128,82.2516
12,32,128,83.0579
13,32,128,82.4133
14,32,128,82.2175
15,32,128,82.3397
16,32,128,82.2989
17,32,128,82.3354
18,32,128,82.4193
19,32,128,82.9116
20,32,128,84.0251
21,32,128,82.2274
22,32,128,82.3187
23,32,128,84.1018
24,32,128,82.177
0,32,256,63.4966
1,32,256,63.4356
2,32,256,63.4453
3,32,256,63.4787
4,32,256,63.4827
5,32,256,64.3038
6,32,256,64.2813
7,32,256,63.5293
8,32,256,63.4509
9,32,256,63.5038
10,32,256,63.4796
11,32,256,63.4195
12,32,256,63.4938
13,32,256,63.566
14,32,256,64.2159
15,32,256,63.5023
16,32,256,63.4902
17,32,256,63.4382
18,32,256,63.4724
19,32,256,63.486
20,32,256,63.4917
21,32,256,64.2268
22,32,256,63.4719
23,32,256,63.4789
24,32,256,63.414
0,32,512,64.4677
1,32,512,63.5622
2,32,512,63.7672
3,32,512,66.691
4,32,512,63.5212
5,32,512,63.5564
6,32,512,64.3264
7,32,512,64.5638
8,32,512,63.578
9,32,512,63.9847
10,32,512,64.2817
11,32,512,63.5462
12,32,512,63.5481
13,32,512,63.5054
14,32,512,63.5384
15,32,512,64.1557
16,32,512,63.6319
17,32,512,64.312
18,32,512,63.4925
19,32,512,63.4939
20,32,512,63.5117
21,32,512,63.5556
22,32,512,63.5232
23,32,512,63.542
24,32,512,64.3785
0,64,32,149.136
1,64,32,151.031
2,64,32,149.31
3,64,32,148.972
4,64,32,149.29
5,64,32,150.089
6,64,32,149.956
7,64,32,149.074
8,64,32,149.04
9,64,32,149.249
10,64,32,149.031
11,64,32,149.891
12,64,32,148.939
13,64,32,149.125
14,64,32,149.137
15,64,32,148.929
16,64,32,149.611
17,64,32,149.819
18,64,32,149.021
19,64,32,149.03
20,64,32,148.903
21,64,32,152.49
22,64,32,149.224
23,64,32,149.052
24,64,32,149.122
0,64,64,82.3327
1,64,64,82.2627
2,64,64,82.4412
3,64,64,82.9378
4,64,64,82.47
5,64,64,82.2744
6,64,64,82.2537
7,64,64,82.2856
8,64,64,82.694
9,64,64,83.2877
10,64,64,82.1765
11,64,64,82.246
12,64,64,82.2946
13,64,64,82.2781
14,64,64,83.0323
15,64,64,82.2357
16,64,64,82.201
17,64,64,82.305
18,64,64,82.2566
19,64,64,82.2593
20,64,64,82.6817
21,64,64,82.3303
22,64,64,82.2479
23,64,64,82.5524
24,64,64,82.2434
0,64,128,63.5048
1,64,128,64.352
2,64,128,63.3999
3,64,128,63.4014
4,64,128,63.4133
5,64,128,64.2676
6,64,128,63.5018
7,64,128,64.1433
8,64,128,63.5073
9,64,128,63.499
10,64,128,64.1415
11,64,128,63.5173
12,64,128,63.4154
13,64,128,63.6123
14,64,128,64.0849
15,64,128,64.1925
16,64,128,63.4289
17,64,128,63.7952
18,64,128,63.4428
19,64,128,63.4311
20,64,128,64.1376
21,64,128,63.4736
22,64,128,63.3785
23,64,128,63.4041
24,64,128,63.7822
0,64,256,64.3899
1,64,256,63.5603
2,64,256,63.5757
3,64,256,63.5718
4,64,256,65.1431
5,64,256,63.5959
6,64,256,63.4851
7,64,256,63.5475
8,64,256,63.55
9,64,256,63.4931
10,64,256,63.4595
11,64,256,63.5083
12,64,256,63.502
13,64,256,64.3431
14,64,256,64.3354
15,64,256,63.4605
16,64,256,63.5695
17,64,256,63.4852
18,64,256,63.4837
19,64,256,63.5996
20,64,256,63.4906
21,64,256,63.4746
22,64,256,64.2911
23,64,256,63.5276
24,64,256,63.5446
0,64,512,64.5028
1,64,512,64.4343
2,64,512,64.7045
3,64,512,63.8139
4,64,512,63.9387
5,64,512,65.2973
6,64,512,65.2854
7,64,512,63.8994
8,64,512,63.8673
9,64,512,64.6136
10,64,512,64.5766
11,64,512,63.7788
12,64,512,64.7109
13,64,512,64.205
14,64,512,63.7478
15,64,512,63.7702
16,64,512,64.5018
17,64,512,64.1188
18,64,512,64.4206
19,64,512,64.7132
20,64,512,63.748
21,64,512,63.7733
22,64,512,63.8053
23,64,512,64.4836
24,64,512,63.797
0,128,32,82.3959
1,128,32,82.1686
2,128,32,82.2438
3,128,32,83.1931
4,128,32,82.352
5,128,32,83.076
6,128,32,82.3242
7,128,32,82.3094
8,128,32,82.3176
9,128,32,82.3388
10,128,32,82.3682
11,128,32,82.359
12,128,32,83.0662
13,128,32,83.428
14,128,32,82.3324
15,128,32,82.1938
16,128,32,82.3077
17,128,32,83.0647
18,128,32,82.3153
19,128,32,82.297
20,128,32,82.2186
21,128,32,82.271
22,128,32,82.2897
23,128,32,82.2791
24,128,32,82.3575
0,128,64,63.5743
1,128,64,63.4406
2,128,64,63.4653
3,128,64,63.5094
4,128,64,64.21
5,128,64,63.5226
6,128,64,63.4788
7,128,64,63.4744
8,128,64,63.4574
9,128,64,63.4795
10,128,64,64.1721
11,128,64,63.4317
12,128,64,63.4239
13,128,64,63.4054
14,128,64,63.5011
15,128,64,63.4109
16,128,64,63.4961
17,128,64,64.2511
18,128,64,63.4999
19,128,64,63.4262
20,128,64,63.5026
21,128,64,63.4614
22,128,64,63.4982
23,128,64,64.8493
24,128,64,63.5473
0,128,128,63.492
1,128,128,63.6842
2,128,128,63.5676
3,128,128,66.5315
4,128,128,63.5481
5,128,128,63.5674
6,128,128,63.5521
7,128,128,63.5028
8,128,128,64.3072
9,128,128,63.6436
10,128,128,63.4753
11,128,128,63.9351
12,128,128,63.5664
13,128,128,63.9329
14,128,128,64.2695
15,128,128,63.4728
16,128,128,63.5948
17,128,128,63.5131
18,128,128,64.265
19,128,128,64.0473
20,128,128,63.5185
21,128,128,63.4493
22,128,128,63.5667
23,128,128,63.4872
24,128,128,63.6367
0,128,256,64.5904
1,128,256,63.7173
2,128,256,63.7331
3,128,256,63.8902
4,128,256,63.7695
5,128,256,64.4536
6,128,256,63.7505
7,128,256,63.7192
8,128,256,64.7215
9,128,256,63.7505
10,128,256,64.7431
11,128,256,63.7172
12,128,256,63.7674
13,128,256,64.3496
14,128,256,64.5941
15,128,256,63.7823
16,128,256,63.7711
17,128,256,64.4032
18,128,256,64.5062
19,128,256,63.6943
20,128,256,63.7498
21,128,256,65.075
22,128,256,63.732
23,128,256,63.7374
24,128,256,64.479
0,128,512,65.528
1,128,512,64.2795
2,128,512,64.9856
3,128,512,64.3071
4,128,512,65.1038
5,128,512,64.2784
6,128,512,64.2651
7,128,512,65.568
8,128,512,64.2451
9,128,512,64.58
10,128,512,67.2045
11,128,512,64.2342
12,128,512,64.8723
13,128,512,65.6215
14,128,512,65.2309
15,128,512,66.4629
16,128,512,65.3091
17,128,512,64.0932
18,128,512,64.4848
19,128,512,65.2552
20,128,512,64.1789
21,128,512,64.94
22,128,512,64.973
23,128,512,65.162
24,128,512,65.8658
0,256,32,64.2351
1,256,32,63.4433
2,256,32,63.6336
3,256,32,64.1831
4,256,32,63.5102
5,256,32,64.133
6,256,32,64.1913
7,256,32,63.5316
8,256,32,63.406
9,256,32,63.5915
10,256,32,64.1484
11,256,32,64.1935
12,256,32,63.4653
13,256,32,63.4188
14,256,32,63.4233
15,256,32,63.4394
16,256,32,64.1415
17,256,32,64.1904
18,256,32,63.4796
19,256,32,63.4353
20,256,32,63.4377
21,256,32,63.4309
22,256,32,64.1181
23,256,32,64.302
24,256,32,63.4754
0,256,64,63.5955
1,256,64,63.4884
2,256,64,63.5145
3,256,64,63.5936
4,256,64,63.4993
5,256,64,64.2312
6,256,64,63.5689
7,256,64,63.4935
8,256,64,63.4418
9,256,64,63.5346
10,256,64,64.5423
11,256,64,63.395
12,256,64,63.4366
13,256,64,63.5112
14,256,64,63.4589
15,256,64,64.2768
16,256,64,64.2773
17,256,64,63.5458
18,256,64,63.5701
19,256,64,63.6175
20,256,64,63.5389
21,256,64,64.2595
22,256,64,64.333
23,256,64,63.5482
24,256,64,63.5425
0,256,128,63.9539
1,256,128,64.3358
2,256,128,64.4763
3,256,128,67.0161
4,256,128,63.7788
5,256,128,63.9924
6,256,128,67.0545
7,256,128,64.1954
8,256,128,63.7278
9,256,128,65.6569
10,256,128,63.7591
11,256,128,63.9578
12,256,128,65.2583
13,256,128,65.5619
14,256,128,63.9262
15,256,128,66.3868
16,256,128,63.8017
17,256,128,63.7673
18,256,128,64.0056
19,256,128,65.2345
20,256,128,63.6674
21,256,128,63.7778
22,256,128,64.5875
23,256,128,64.4984
24,256,128,64.5888
0,256,256,64.0758
1,256,256,64.2914
2,256,256,64.2003
3,256,256,65.697
4,256,256,64.5028
5,256,256,64.5584
6,256,256,64.3123
7,256,256,64.9918
8,256,256,66.4395
9,256,256,64.3062
10,256,256,65.743
11,256,256,64.2821
12,256,256,65.1982
13,256,256,64.8662
14,256,256,64.5028
15,256,256,64.6072
16,256,256,65.112
17,256,256,64.215
18,256,256,66.299
19,256,256,64.1839
20,256,256,64.813
21,256,256,66.5047
22,256,256,64.3003
23,256,256,66.3754
24,256,256,64.1612
0,256,512,64.8972
1,256,512,70.3937
2,256,512,66.6143
3,256,512,64.6446
4,256,512,66.2431
5,256,512,65.5847
6,256,512,66.8893
7,256,512,64.709
8,256,512,65.4457
9,256,512,66.0075
10,256,512,65.4092
11,256,512,69.7609
12,256,512,66.2133
13,256,512,65.6001
14,256,512,65.8212
15,256,512,66.4485
16,256,512,69.5672
17,256,512,65.3996
18,256,512,66.0684
19,256,512,66.206
20,256,512,64.7493
21,256,512,66.2209
22,256,512,64.5746
23,256,512,65.2092
24,256,512,65.7366
