nrun,num_blocks,num_threads_per_block,taukern
0,8,32,2.78771
1,8,32,2.91238
2,8,32,2.89475
3,8,32,2.89546
4,8,32,2.89338
5,8,32,2.88618
6,8,32,2.88765
7,8,32,2.89427
8,8,32,2.9087
9,8,32,2.89574
10,8,32,2.89955
11,8,32,2.88179
12,8,32,2.87514
13,8,32,2.88173
14,8,32,2.79011
15,8,32,2.90323
16,8,32,2.87162
17,8,32,2.90464
18,8,32,2.88048
19,8,32,2.79382
20,8,32,2.87683
21,8,32,2.87014
22,8,32,2.87238
23,8,32,2.87242
24,8,32,2.87203
0,8,64,1.41405
1,8,64,1.40618
2,8,64,1.40486
3,8,64,1.40317
4,8,64,1.40259
5,8,64,1.4033
6,8,64,1.40291
7,8,64,1.4055
8,8,64,1.40838
9,8,64,1.40333
10,8,64,1.4033
11,8,64,1.40352
12,8,64,1.4031
13,8,64,1.42099
14,8,64,1.40205
15,8,64,1.41693
16,8,64,1.40403
17,8,64,1.40179
18,8,64,1.40336
19,8,64,1.41456
20,8,64,1.40413
21,8,64,1.40451
22,8,64,1.40314
23,8,64,1.40246
24,8,64,1.40422
0,8,128,0.726176
1,8,128,0.873216
2,8,128,0.829792
3,8,128,0.80208
4,8,128,0.81056
5,8,128,0.867712
6,8,128,0.805504
7,8,128,0.813504
8,8,128,0.813568
9,8,128,0.806016
10,8,128,0.813152
11,8,128,1.12653
12,8,128,0.836032
13,8,128,0.871488
14,8,128,0.849248
15,8,128,0.828768
16,8,128,0.812992
17,8,128,0.811424
18,8,128,0.812704
19,8,128,0.785824
20,8,128,0.757664
21,8,128,0.757696
22,8,128,0.759168
23,8,128,0.788896
24,8,128,0.766592
0,8,256,0.413312
1,8,256,0.393568
2,8,256,0.382912
3,8,256,0.407136
4,8,256,0.498624
5,8,256,0.411712
6,8,256,0.403936
7,8,256,0.40576
8,8,256,0.416896
9,8,256,0.40448
10,8,256,0.402784
11,8,256,0.41664
12,8,256,0.398912
13,8,256,0.403968
14,8,256,0.417472
15,8,256,0.404992
16,8,256,0.400128
17,8,256,0.40928
18,8,256,0.402176
19,8,256,0.416736
20,8,256,0.430112
21,8,256,0.40576
22,8,256,0.423264
23,8,256,0.414112
24,8,256,0.429664
0,8,512,0.308064
1,8,512,0.21392
2,8,512,0.24944
3,8,512,0.211488
4,8,512,0.20896
5,8,512,0.23184
6,8,512,0.232608
7,8,512,0.25248
8,8,512,0.230432
9,8,512,0.225088
10,8,512,0.271744
11,8,512,0.253024
12,8,512,0.265344
13,8,512,0.21136
14,8,512,0.228832
15,8,512,0.256192
16,8,512,0.238048
17,8,512,0.24768
18,8,512,0.209984
19,8,512,0.239328
20,8,512,0.2128
21,8,512,0.217984
22,8,512,0.250656
23,8,512,0.239616
24,8,512,0.238208
0,16,32,1.41866
1,16,32,1.82925
2,16,32,1.88826
3,16,32,1.44
4,16,32,1.4072
5,16,32,1.85632
6,16,32,1.92432
7,16,32,1.44118
8,16,32,1.40717
9,16,32,1.83766
10,16,32,1.66042
11,16,32,1.42886
12,16,32,1.40598
13,16,32,1.8401
14,16,32,1.4112
15,16,32,1.4071
16,16,32,1.4081
17,16,32,1.8001
18,16,32,1.41034
19,16,32,1.40451
20,16,32,1.4064
21,16,32,1.85014
22,16,32,1.40998
23,16,32,1.40627
24,16,32,1.56538
0,16,64,0.720832
1,16,64,0.716032
2,16,64,0.71456
3,16,64,0.709728
4,16,64,0.713824
5,16,64,0.716128
6,16,64,0.713888
7,16,64,0.714784
8,16,64,0.715104
9,16,64,0.714656
10,16,64,0.715136
11,16,64,0.713184
12,16,64,0.714336
13,16,64,0.714496
14,16,64,0.713472
15,16,64,0.715232
16,16,64,0.713792
17,16,64,0.714528
18,16,64,0.715008
19,16,64,0.731424
20,16,64,0.727456
21,16,64,0.714688
22,16,64,0.716416
23,16,64,0.714464
24,16,64,0.7136
0,16,128,0.383808
1,16,128,0.375968
2,16,128,0.370656
3,16,128,0.369952
4,16,128,0.369408
5,16,128,0.372352
6,16,128,0.370304
7,16,128,0.370432
8,16,128,0.371008
9,16,128,0.384384
10,16,128,0.397184
11,16,128,0.387168
12,16,128,0.384064
13,16,128,0.393312
14,16,128,0.38432
15,16,128,0.371424
16,16,128,0.36912
17,16,128,0.36992
18,16,128,0.38352
19,16,128,0.385664
20,16,128,0.369536
21,16,128,0.36976
22,16,128,0.370208
23,16,128,0.38256
24,16,128,0.370048
0,16,256,0.251872
1,16,256,0.346656
2,16,256,0.2416
3,16,256,0.242048
4,16,256,0.238208
5,16,256,0.253024
6,16,256,0.249952
7,16,256,0.243712
8,16,256,0.253248
9,16,256,0.251552
10,16,256,0.239872
11,16,256,0.251136
12,16,256,0.252928
13,16,256,0.245728
14,16,256,0.237024
15,16,256,0.246592
16,16,256,0.236576
17,16,256,0.232576
18,16,256,0.233376
19,16,256,0.236928
20,16,256,0.23248
21,16,256,0.230944
22,16,256,0.245184
23,16,256,0.24944
24,16,256,0.268768
0,16,512,0.180928
1,16,512,0.168096
2,16,512,0.166016
3,16,512,0.165056
4,16,512,0.165024
5,16,512,0.161216
6,16,512,0.158528
7,16,512,0.158368
8,16,512,0.160192
9,16,512,0.158176
10,16,512,0.17312
11,16,512,0.155776
12,16,512,0.15936
13,16,512,0.171712
14,16,512,0.156736
15,16,512,0.157344
16,16,512,0.157408
17,16,512,0.156544
18,16,512,0.15712
19,16,512,0.156416
20,16,512,0.157856
21,16,512,0.171904
22,16,512,0.172224
23,16,512,0.156672
24,16,512,0.1704
0,32,32,0.728576
1,32,32,0.75168
2,32,32,0.721632
3,32,32,0.731584
4,32,32,0.729344
5,32,32,0.725472
6,32,32,0.72512
7,32,32,0.72496
8,32,32,0.726304
9,32,32,0.726944
10,32,32,0.724416
11,32,32,0.724992
12,32,32,0.725472
13,32,32,0.733856
14,32,32,0.716832
15,32,32,0.803616
16,32,32,0.720192
17,32,32,0.71712
18,32,32,0.718048
19,32,32,0.739232
20,32,32,0.731296
21,32,32,0.71728
22,32,32,0.717984
23,32,32,0.71792
24,32,32,0.720384
0,32,64,0.411552
1,32,64,0.376256
2,32,64,0.409536
3,32,64,0.372992
4,32,64,0.384544
5,32,64,0.383968
6,32,64,0.383232
7,32,64,0.369792
8,32,64,0.370464
9,32,64,0.370528
10,32,64,0.369856
11,32,64,0.370336
12,32,64,0.37152
13,32,64,0.37024
14,32,64,0.369376
15,32,64,0.370528
16,32,64,0.36928
17,32,64,0.369952
18,32,64,0.370912
19,32,64,0.3832
20,32,64,0.369088
21,32,64,0.36992
22,32,64,0.370272
23,32,64,0.400128
24,32,64,0.383136
0,32,128,0.210272
1,32,128,0.213856
2,32,128,0.220896
3,32,128,0.221088
4,32,128,0.207776
5,32,128,0.21984
6,32,128,0.220672
7,32,128,0.207072
8,32,128,0.20752
9,32,128,0.205984
10,32,128,0.206848
11,32,128,0.205984
12,32,128,0.219968
13,32,128,0.206656
14,32,128,0.219744
15,32,128,0.219584
16,32,128,0.208128
17,32,128,0.206464
18,32,128,0.21952
19,32,128,0.206496
20,32,128,0.205888
21,32,128,0.237888
22,32,128,0.275744
23,32,128,0.25392
24,32,128,0.236864
0,32,256,0.194016
1,32,256,0.162656
2,32,256,0.169632
3,32,256,0.167968
4,32,256,0.18784
5,32,256,0.158112
6,32,256,0.170144
7,32,256,0.15632
8,32,256,0.157312
9,32,256,0.157088
10,32,256,0.158272
11,32,256,0.155648
12,32,256,0.158464
13,32,256,0.156672
14,32,256,0.156768
15,32,256,0.15648
16,32,256,0.156896
17,32,256,0.153536
18,32,256,0.155936
19,32,256,0.155552
20,32,256,0.16224
21,32,256,0.155712
22,32,256,0.157696
23,32,256,0.15536
24,32,256,0.155072
0,32,512,0.161312
1,32,512,0.163072
2,32,512,0.169952
3,32,512,0.187616
4,32,512,0.19904
5,32,512,0.176672
6,32,512,0.18976
7,32,512,0.159904
8,32,512,0.174784
9,32,512,0.181888
10,32,512,0.155072
11,32,512,0.18912
12,32,512,0.172832
13,32,512,0.155744
14,32,512,0.205568
15,32,512,0.155424
16,32,512,0.155936
17,32,512,0.178848
18,32,512,0.156384
19,32,512,0.15584
20,32,512,0.182976
21,32,512,0.156544
22,32,512,0.156416
23,32,512,0.17504
24,32,512,0.156544
0,64,32,0.384864
1,64,32,0.375968
2,64,32,0.371392
3,64,32,0.376096
4,64,32,0.383776
5,64,32,0.38416
6,64,32,0.383328
7,64,32,0.369952
8,64,32,0.370656
9,64,32,0.36944
10,64,32,0.371136
11,64,32,0.383456
12,64,32,0.3704
13,64,32,0.383232
14,64,32,0.382848
15,64,32,0.3696
16,64,32,0.370368
17,64,32,0.369664
18,64,32,0.369792
19,64,32,0.369664
20,64,32,0.384192
21,64,32,0.371744
22,64,32,0.37104
23,64,32,0.370432
24,64,32,0.382208
0,64,64,0.217664
1,64,64,0.254944
2,64,64,0.211328
3,64,64,0.220864
4,64,64,0.209792
