N,Nx,nrun,runtime
65536,33554432,13,0.177882197
65536,33554432,1,0.178900306
65536,33554432,19,0.177659719
65536,33554432,11,0.177378834
65536,33554432,12,0.17944424
65536,33554432,6,0.179507409
65536,33554432,9,0.177860532
65536,33554432,17,0.177121345
65536,33554432,3,0.179770438
65536,33554432,10,0.178253791
65536,33554432,2,0.179517439
65536,33554432,15,0.177823363
65536,33554432,20,0.178840282
65536,33554432,16,0.178734767
65536,33554432,25,0.178994637
65536,33554432,21,0.17793779
65536,33554432,23,0.178712929
65536,2097152,22,0.042160702
65536,2097152,18,0.042687614
65536,2097152,8,0.042432342
65536,2097152,7,0.042485904
65536,2097152,24,0.042764728
65536,2097152,14,0.042015904
65536,2097152,5,0.042082765
65536,2097152,4,0.042587062
65536,2097152,13,0.042478298
65536,2097152,1,0.043121624
65536,2097152,19,0.042761522
65536,2097152,11,0.042613916
65536,2097152,12,0.044285961
65536,2097152,6,0.042380949
65536,2097152,9,0.042751737
65536,2097152,17,0.042578887
65536,2097152,3,0.042121874
65536,2097152,10,0.042785076
65536,2097152,2,0.042926593
65536,2097152,15,0.042460381
65536,2097152,20,0.042047015
65536,2097152,16,0.042198284
65536,2097152,25,0.042564669
65536,2097152,21,0.042713452
65536,2097152,23,0.043059934
65536,1048576,22,0.031714921
65536,1048576,18,0.031428712
65536,1048576,8,0.032041315
65536,1048576,7,0.032213209
65536,1048576,24,0.032522777
65536,1048576,14,0.031908742
65536,1048576,5,0.032197104
65536,1048576,4,0.031721225
65536,1048576,13,0.031700182
65536,1048576,1,0.032173946
65536,1048576,19,0.031644143
65536,1048576,11,0.031934958
65536,1048576,12,0.032554813
65536,1048576,6,0.031726916
65536,1048576,9,0.031580168
65536,1048576,17,0.031455559
65536,1048576,3,0.031978753
65536,1048576,10,0.031900615
65536,1048576,2,0.031036208
65536,1048576,15,0.03140976
65536,1048576,20,0.031722417
65536,1048576,16,0.032260454
65536,1048576,25,0.031945218
65536,1048576,21,0.031937691
65536,1048576,23,0.031912617
65536,16777216,22,0.115641574
65536,16777216,18,0.114907014
65536,16777216,8,0.115437489
65536,16777216,7,0.11583872
65536,16777216,24,0.116219065
65536,16777216,14,0.116195929
65536,16777216,5,0.116191372
65536,16777216,4,0.115194879
65536,16777216,13,0.117007294
65536,16777216,1,0.115918118
65536,16777216,19,0.116497598
65536,16777216,11,0.11675911
65536,16777216,12,0.116203444
65536,16777216,6,0.117043082
65536,16777216,9,0.116336753
65536,16777216,17,0.117136136
65536,16777216,3,0.115635521
65536,16777216,10,0.115623638
65536,16777216,2,0.115579111
65536,16777216,15,0.115865546
65536,16777216,20,0.115573141
65536,16777216,16,0.116134617
65536,16777216,25,0.115598018
65536,16777216,21,0.115405795
65536,16777216,23,0.115706154
