N,Nx,nrun,runtime
2048,16777216,22,0.064399404
2048,16777216,18,0.064327364
2048,16777216,8,0.063715586
2048,16777216,7,0.0638552
2048,16777216,24,0.06609947
2048,16777216,14,0.064458889
2048,16777216,5,0.06409217
2048,16777216,4,0.063967669
2048,16777216,13,0.063893957
2048,16777216,1,0.063979518
2048,16777216,19,0.064018626
2048,16777216,11,0.063952797
2048,16777216,12,0.064017716
2048,16777216,6,0.064203514
2048,16777216,9,0.064222977
2048,16777216,17,0.064086701
2048,16777216,3,0.064115099
2048,16777216,10,0.063737681
2048,16777216,2,0.06420348
2048,16777216,15,0.063933934
2048,16777216,20,0.064061159
2048,16777216,16,0.095764127
2048,16777216,25,0.064425828
2048,16777216,21,0.063871407
2048,16777216,23,0.064448249
2048,4194304,22,0.017837959
2048,4194304,18,0.018448213
2048,4194304,8,0.018277911
2048,4194304,7,0.018237039
2048,4194304,24,0.017665772
2048,4194304,14,0.01835304
2048,4194304,5,0.018114775
2048,4194304,4,0.017555913
2048,4194304,13,0.017558465
2048,4194304,1,0.027349147
2048,4194304,19,0.017653011
2048,4194304,11,0.017892049
2048,4194304,12,0.017519225
2048,4194304,6,0.017587503
2048,4194304,9,0.017570705
2048,4194304,17,0.018444619
2048,4194304,3,0.017635087
2048,4194304,10,0.018272106
2048,4194304,2,0.02701851
2048,4194304,15,0.018717496
2048,4194304,20,0.017645293
2048,4194304,16,0.018469166
2048,4194304,25,0.017656477
2048,4194304,21,0.017618209
2048,4194304,23,0.017656135
2048,8192,22,0.001043349
2048,8192,18,0.001008997
2048,8192,8,0.001044952
2048,8192,7,0.001019065
2048,8192,24,0.001056615
2048,8192,14,0.001052558
2048,8192,5,0.001017573
2048,8192,4,0.001011789
2048,8192,13,0.001032369
2048,8192,1,0.001036844
2048,8192,19,0.001000501
2048,8192,11,0.001013438
2048,8192,12,0.001010108
2048,8192,6,0.001011378
2048,8192,9,0.000999093
2048,8192,17,0.001062026
2048,8192,3,0.001046156
2048,8192,10,0.001011895
2048,8192,2,0.000996292
2048,8192,15,0.001076789
2048,8192,20,0.001037866
2048,8192,16,0.001014663
2048,8192,25,0.001012054
2048,8192,21,0.001020193
2048,8192,23,0.001007435
2048,8388608,22,0.034506657
2048,8388608,18,0.033133106
2048,8388608,8,0.033561629
2048,8388608,7,0.03326757
2048,8388608,24,0.033408199
2048,8388608,14,0.033445026
2048,8388608,5,0.033487444
2048,8388608,4,0.033442171
2048,8388608,13,0.035176204
2048,8388608,1,0.033418374
2048,8388608,19,0.034965872
2048,8388608,11,0.033178867
2048,8388608,12,0.034406534
2048,8388608,6,0.033507495
2048,8388608,9,0.034966249
2048,8388608,17,0.033231717
2048,8388608,3,0.03345057
2048,8388608,10,0.033637204
2048,8388608,2,0.03323869
2048,8388608,15,0.033321811
2048,8388608,20,0.033480793
2048,8388608,16,0.03329615
2048,8388608,25,0.035112731
2048,8388608,21,0.03338573
2048,8388608,23,0.03348641
2048,131072,22,0.002086072
2048,131072,18,0.00164869
2048,131072,8,0.001702966
2048,131072,7,0.002082409
2048,131072,24,0.002961169
2048,131072,14,0.001642532
2048,131072,5,0.001651449
2048,131072,4,0.001668269
2048,131072,13,0.001682452
2048,131072,1,0.001667378
2048,131072,19,0.00177291
2048,131072,11,0.001832815
2048,131072,12,0.001641733
2048,131072,6,0.001716832
