nrun,num_blocks,num_threads_per_block,taukern
0,8,32,23.5491
1,8,32,23.661
2,8,32,23.6648
3,8,32,24.1274
4,8,32,23.8532
5,8,32,24.051
6,8,32,23.7863
7,8,32,23.8301
8,8,32,24.0499
9,8,32,23.8938
10,8,32,23.9531
11,8,32,23.6708
12,8,32,24.098
13,8,32,23.9405
14,8,32,24.1316
15,8,32,23.8823
16,8,32,23.6631
17,8,32,24.0864
18,8,32,23.958
19,8,32,24.2054
20,8,32,23.9431
21,8,32,23.8702
22,8,32,23.7718
23,8,32,23.8622
24,8,32,24.1917
0,8,64,13.1686
1,8,64,13.0409
2,8,64,12.8554
3,8,64,12.6186
4,8,64,12.6402
5,8,64,12.7889
6,8,64,12.6964
7,8,64,12.9987
8,8,64,12.6068
9,8,64,12.8058
10,8,64,12.4156
11,8,64,12.7343
12,8,64,12.7305
13,8,64,12.969
14,8,64,12.8283
15,8,64,12.6479
16,8,64,13.1052
17,8,64,12.5928
18,8,64,12.7903
19,8,64,12.6793
20,8,64,13.0416
21,8,64,12.7593
22,8,64,12.7662
23,8,64,13.0017
24,8,64,12.7608
0,8,128,6.90141
1,8,128,6.71821
2,8,128,6.47379
3,8,128,6.67408
4,8,128,6.32742
5,8,128,6.75523
6,8,128,6.62278
7,8,128,6.84022
8,8,128,6.65091
9,8,128,6.47962
10,8,128,6.49354
11,8,128,6.58406
12,8,128,6.81526
13,8,128,6.67629
14,8,128,6.46266
15,8,128,6.50397
16,8,128,6.27091
17,8,128,6.53232
18,8,128,6.18784
19,8,128,6.4721
20,8,128,6.1936
21,8,128,6.45978
22,8,128,6.48694
23,8,128,6.20378
24,8,128,6.62992
0,8,256,3.4287
1,8,256,3.52842
2,8,256,3.81898
3,8,256,3.6033
4,8,256,3.59629
5,8,256,3.63542
6,8,256,3.62618
7,8,256,3.68867
8,8,256,3.60701
9,8,256,3.64374
10,8,256,3.57232
11,8,256,3.71907
12,8,256,3.83299
13,8,256,3.19267
14,8,256,3.73171
15,8,256,3.69782
16,8,256,3.62854
17,8,256,3.58304
18,8,256,3.60672
19,8,256,3.57933
20,8,256,3.6351
21,8,256,3.59078
22,8,256,3.69827
23,8,256,3.56198
24,8,256,3.63904
0,8,512,3.23501
1,8,512,3.52528
2,8,512,3.82966
3,8,512,3.2121
4,8,512,3.75062
5,8,512,3.20512
6,8,512,3.60944
7,8,512,3.76662
8,8,512,3.65792
9,8,512,3.58835
10,8,512,3.64765
11,8,512,3.62272
12,8,512,3.65683
13,8,512,3.6016
14,8,512,3.66598
15,8,512,3.59437
16,8,512,3.39334
17,8,512,3.61942
18,8,512,3.2056
19,8,512,3.6744
20,8,512,3.61939
21,8,512,3.59018
22,8,512,3.82298
23,8,512,3.65267
24,8,512,3.59139
0,16,32,12.6644
1,16,32,13.0057
2,16,32,12.7209
3,16,32,12.5942
4,16,32,12.6217
5,16,32,12.6769
6,16,32,12.8669
7,16,32,12.4553
8,16,32,12.6492
9,16,32,12.6727
10,16,32,12.8833
11,16,32,12.7122
12,16,32,12.5092
13,16,32,12.6387
14,16,32,12.6563
15,16,32,13
16,16,32,12.673
17,16,32,12.6538
18,16,32,12.911
19,16,32,12.6526
20,16,32,12.6306
21,16,32,12.9533
22,16,32,12.6455
23,16,32,12.5501
24,16,32,12.644
0,16,64,6.56758
1,16,64,6.43664
2,16,64,6.30797
3,16,64,6.20998
4,16,64,6.1927
5,16,64,6.42918
6,16,64,6.53843
7,16,64,6.22422
8,16,64,6.21162
9,16,64,6.2457
10,16,64,6.26064
11,16,64,6.22218
12,16,64,6.21994
13,16,64,6.27558
14,16,64,6.23331
15,16,64,6.24838
16,16,64,6.19821
17,16,64,6.26058
18,16,64,6.22458
19,16,64,6.24067
20,16,64,6.22739
21,16,64,6.25795
22,16,64,6.26342
23,16,64,6.19786
24,16,64,6.2272
0,16,128,3.26829
1,16,128,3.26902
2,16,128,3.24435
3,16,128,3.21104
4,16,128,3.24979
5,16,128,3.53824
6,16,128,3.24547
7,16,128,3.43078
8,16,128,3.27738
9,16,128,3.35322
10,16,128,3.22141
11,16,128,3.24176
12,16,128,3.22867
13,16,128,3.22211
14,16,128,3.25114
15,16,128,3.30518
16,16,128,3.25434
17,16,128,3.2985
18,16,128,3.25066
19,16,128,3.272
20,16,128,3.21197
21,16,128,3.2337
22,16,128,3.25626
23,16,128,3.26611
24,16,128,3.35194
0,16,256,3.23539
1,16,256,3.21114
2,16,256,3.23635
3,16,256,3.21626
4,16,256,3.23302
5,16,256,3.20938
6,16,256,3.19834
7,16,256,3.21677
8,16,256,3.20534
9,16,256,3.22851
10,16,256,3.24646
11,16,256,3.25536
12,16,256,3.2785
13,16,256,3.27632
14,16,256,3.25792
15,16,256,3.28266
16,16,256,3.26253
17,16,256,3.22998
18,16,256,3.23171
19,16,256,3.3472
20,16,256,3.26285
21,16,256,3.2471
22,16,256,3.91101
23,16,256,3.52918
24,16,256,3.70202
0,16,512,3.26278
1,16,512,3.24506
2,16,512,3.24595
3,16,512,3.23466
4,16,512,3.23552
5,16,512,3.23568
6,16,512,3.24624
7,16,512,3.24755
8,16,512,3.2368
9,16,512,3.24576
10,16,512,3.22403
11,16,512,3.22496
12,16,512,3.23357
13,16,512,3.22493
14,16,512,3.23629
15,16,512,3.24784
16,16,512,3.23139
17,16,512,3.22362
18,16,512,3.23418
19,16,512,3.27261
20,16,512,3.27562
21,16,512,3.30573
22,16,512,3.2552
23,16,512,3.2737
24,16,512,3.26634
0,32,32,6.28595
1,32,32,6.25427
2,32,32,6.28051
3,32,32,6.27558
4,32,32,6.26224
5,32,32,6.27888
6,32,32,6.26842
7,32,32,6.2887
