N,Nx,nrun,runtime
32768,33554432,1,0.152169798
32768,33554432,19,0.150791056
32768,33554432,11,0.149832373
32768,33554432,12,0.149588271
32768,33554432,6,0.150332302
32768,33554432,9,0.14988323
32768,33554432,17,0.14962209
32768,33554432,3,0.150110271
32768,33554432,10,0.150949474
32768,33554432,2,0.148667067
32768,33554432,15,0.148644964
32768,33554432,20,0.148990677
32768,33554432,16,0.151590995
32768,33554432,25,0.150529549
32768,33554432,21,0.151390711
32768,33554432,23,0.150792403
32768,4096,22,0.007888865
32768,4096,18,0.008286797
32768,4096,8,0.024946467
32768,4096,7,0.025368308
32768,4096,24,0.007998144
32768,4096,14,0.007842844
32768,4096,5,0.007074839
32768,4096,4,0.007160771
32768,4096,13,0.007850009
32768,4096,1,0.007188456
32768,4096,19,0.007929561
32768,4096,11,0.007870996
32768,4096,12,0.007946767
32768,4096,6,0.007349739
32768,4096,9,0.010763116
32768,4096,17,0.007946065
32768,4096,3,0.007153062
32768,4096,10,0.008082796
32768,4096,2,0.007262078
32768,4096,15,0.007929984
32768,4096,20,0.00796279
32768,4096,16,0.007985271
32768,4096,25,0.007943193
32768,4096,21,0.00791434
32768,4096,23,0.00800981
32768,32768,22,0.014750346
32768,32768,18,0.013163984
32768,32768,8,0.009217884
32768,32768,7,0.009207433
32768,32768,24,0.011069368
32768,32768,14,0.011853002
32768,32768,5,0.009253071
32768,32768,4,0.010251683
32768,32768,13,0.011919672
32768,32768,1,0.013123534
32768,32768,19,0.013197733
32768,32768,11,0.009176961
32768,32768,12,0.009178598
32768,32768,6,0.00918126
32768,32768,9,0.009134941
32768,32768,17,0.013012411
32768,32768,3,0.01315943
32768,32768,10,0.009209231
32768,32768,2,0.013061968
32768,32768,15,0.011966783
32768,32768,20,0.01311919
32768,32768,16,0.013353654
32768,32768,25,0.011148748
32768,32768,21,0.014653715
32768,32768,23,0.01133024
32768,2048,22,0.006563783
32768,2048,18,0.006586797
32768,2048,8,0.009269029
32768,2048,7,0.009379204
32768,2048,24,0.006604697
32768,2048,14,0.007077042
32768,2048,5,0.009394642
32768,2048,4,0.009337402
32768,2048,13,0.006654338
32768,2048,1,0.010883519
32768,2048,19,0.006840895
32768,2048,11,0.007054195
32768,2048,12,0.006648828
32768,2048,6,0.009408838
32768,2048,9,0.009264118
32768,2048,17,0.006862527
32768,2048,3,0.009333397
32768,2048,10,0.008196696
32768,2048,2,0.011178493
32768,2048,15,0.006492771
32768,2048,20,0.006602858
32768,2048,16,0.006489953
32768,2048,25,0.006564034
32768,2048,21,0.006546864
32768,2048,23,0.006514644
32768,8192,22,0.008490811
32768,8192,18,0.009556716
32768,8192,8,0.009175585
32768,8192,7,0.008391385
32768,8192,24,0.007714648
32768,8192,14,0.011116667
32768,8192,5,0.008662652
32768,8192,4,0.008748451
32768,8192,13,0.011098697
32768,8192,1,0.008893925
32768,8192,19,0.007834756
32768,8192,11,0.011128923
32768,8192,12,0.011147078
32768,8192,6,0.008315426
32768,8192,9,0.010801002
32768,8192,17,0.011126933
32768,8192,3,0.008875207
32768,8192,10,0.01122333
32768,8192,2,0.008724507
32768,8192,15,0.011119392
32768,8192,20,0.007866752
32768,8192,16,0.011091708
32768,8192,25,0.008598657
32768,8192,21,0.007797592
32768,8192,23,0.007900543
32768,524288,22,0.014661204
32768,524288,18,0.014744451
32768,524288,8,0.014994988
32768,524288,7,0.014849349
32768,524288,24,0.015168589
32768,524288,14,0.014687986
32768,524288,5,0.015873014
32768,524288,4,0.015878217
32768,524288,13,0.01464839
32768,524288,1,0.015925109
32768,524288,19,0.01469331
32768,524288,11,0.014596827
32768,524288,12,0.014634232
32768,524288,6,0.015881877
32768,524288,9,0.014685079
32768,524288,17,0.014970247
32768,524288,3,0.016010054
32768,524288,10,0.015220846
32768,524288,2,0.015933665
32768,524288,15,0.014863919
32768,524288,20,0.014652068
32768,524288,16,0.014901505
32768,524288,25,0.014708494
32768,524288,21,0.014692992
32768,524288,23,0.014682454
32768,65536,22,0.011108528
32768,65536,18,0.011125777
32768,65536,8,0.012460369
32768,65536,7,0.013445687
32768,65536,24,0.011103839
32768,65536,14,0.010290055
32768,65536,5,0.012516531
32768,65536,4,0.012606489
32768,65536,13,0.010273697
32768,65536,1,0.012465465
32768,65536,19,0.011195628
32768,65536,11,0.012486859
32768,65536,12,0.012438134
32768,65536,6,0.012424847
32768,65536,9,0.012473789
32768,65536,17,0.011341799
32768,65536,3,0.012443165
32768,65536,10,0.012470748
32768,65536,2,0.012368256
32768,65536,15,0.010347838
32768,65536,20,0.01117985
32768,65536,16,0.010555745
32768,65536,25,0.011011837
32768,65536,21,0.01113864
32768,65536,23,0.011141305
32768,2097152,22,0.025765783
32768,2097152,18,0.025940338
32768,2097152,8,0.046514409
32768,2097152,7,0.025574024
32768,2097152,24,0.025640424
32768,2097152,14,0.025947865
32768,2097152,5,0.0258709
32768,2097152,4,0.027527503
32768,2097152,13,0.025610276
32768,2097152,1,0.025743821
32768,2097152,19,0.026467165
32768,2097152,11,0.025348189
32768,2097152,12,0.025408025
32768,2097152,6,0.02553677
32768,2097152,9,0.026142563
32768,2097152,17,0.025772858
32768,2097152,3,0.026969724
32768,2097152,10,0.026630223
32768,2097152,2,0.025649527
32768,2097152,15,0.025631967
32768,2097152,20,0.025381133
32768,2097152,16,0.025273618
32768,2097152,25,0.026236774
32768,2097152,21,0.0259235
32768,2097152,23,0.02566743
32768,1024,22,0.010566093
32768,1024,18,0.012581719
32768,1024,8,0.00602049
32768,1024,7,0.006121025
32768,1024,24,0.010221728
32768,1024,14,0.005991762
32768,1024,5,0.005952908
32768,1024,4,0.0060276
32768,1024,13,0.006103747
32768,1024,1,0.005972857
32768,1024,19,0.012708941
32768,1024,11,0.00611387
32768,1024,12,0.00627607
32768,1024,6,0.006215097
32768,1024,9,0.006025669
32768,1024,17,0.011052249
32768,1024,3,0.005985505
32768,1024,10,0.006091005
32768,1024,2,0.006089353
32768,1024,15,0.006039358
32768,1024,20,0.015170131
32768,1024,16,0.009098017
32768,1024,25,0.01005987
32768,1024,21,0.01521653
32768,1024,23,0.010157969
32768,8388608,22,0.055906882
32768,8388608,18,0.056046522
32768,8388608,8,0.057772355
32768,8388608,7,0.056736712
32768,8388608,24,0.056279761
32768,8388608,14,0.056010397
32768,8388608,5,0.056216427
32768,8388608,4,0.056341928
32768,8388608,13,0.056320035
32768,8388608,1,0.05656163
32768,8388608,19,0.05628691
32768,8388608,11,0.056226798
32768,8388608,12,0.056751068
32768,8388608,6,0.057128096
32768,8388608,9,0.056083242
32768,8388608,17,0.056365564
32768,8388608,3,0.056614309
32768,8388608,10,0.056409924
32768,8388608,2,0.055848993
32768,8388608,15,0.055996188
32768,8388608,20,0.056450953
32768,8388608,16,0.056700363
32768,8388608,25,0.056188788
32768,8388608,21,0.056297502
32768,8388608,23,0.055769871
