N,Nx,nrun,runtime
67108864,2048,14,11.519325867
67108864,2048,5,11.569259781
67108864,2048,4,11.558479212
67108864,2048,13,11.553362266
67108864,2048,1,11.574099466
67108864,2048,19,11.550882602
67108864,2048,11,11.816339256
67108864,2048,12,11.501453666
67108864,2048,6,11.567688837
67108864,2048,9,11.545098052
67108864,2048,17,11.512053208
67108864,2048,3,11.591289641
67108864,2048,10,11.551207709
67108864,2048,2,11.583094456
67108864,2048,15,11.549646137
67108864,2048,20,11.550611019
67108864,2048,16,11.561794715
67108864,2048,25,11.611906656
67108864,2048,21,11.572037514
67108864,2048,23,11.547844658
67108864,8192,22,14.055546846
67108864,8192,18,13.867394845
67108864,8192,8,13.878069507
67108864,8192,7,13.86959043
67108864,8192,24,13.862466546
67108864,8192,14,13.865032652
67108864,8192,5,13.879458813
67108864,8192,4,13.874053806
67108864,8192,13,13.848537006
67108864,8192,1,13.887225556
67108864,8192,19,13.894366152
67108864,8192,11,13.918399286
67108864,8192,12,13.884256928
67108864,8192,6,13.928617958
67108864,8192,9,13.864347358
67108864,8192,17,13.881613335
67108864,8192,3,13.87744315
67108864,8192,10,13.912798021
67108864,8192,2,13.882585837
67108864,8192,15,13.881260127
67108864,8192,20,13.891426059
67108864,8192,16,13.859693187
67108864,8192,25,13.852939882
67108864,8192,21,13.868741518
67108864,8192,23,13.883583155
67108864,262144,22,22.096559493
67108864,262144,18,22.227263609
67108864,262144,8,22.164285561
67108864,262144,7,22.318467607
67108864,262144,24,22.233476162
67108864,262144,14,22.321454274
67108864,262144,5,22.03501807
67108864,262144,4,22.188548639
67108864,262144,13,22.12666024
67108864,262144,1,22.127607899
67108864,262144,19,22.145289617
67108864,262144,11,22.828371468
67108864,262144,12,22.839194966
67108864,262144,6,22.309404583
67108864,262144,9,22.218036646
67108864,262144,17,22.251163686
67108864,262144,3,22.363746512
67108864,262144,10,22.832753865
67108864,262144,2,22.057091414
67108864,262144,15,22.167552084
67108864,262144,20,22.009394734
67108864,262144,16,22.71055817
67108864,262144,25,22.214986558
67108864,262144,21,22.120969166
67108864,262144,23,22.155225083
67108864,4096,22,12.667135407
67108864,4096,18,12.642819713
67108864,4096,8,12.647240463
67108864,4096,7,12.677770277
67108864,4096,24,12.643469728
67108864,4096,14,12.640546936
67108864,4096,5,12.643097595
67108864,4096,4,12.630985452
67108864,4096,13,12.682302003
67108864,4096,1,12.657453335
67108864,4096,19,12.641527834
67108864,4096,11,12.641996712
67108864,4096,12,12.690854116
67108864,4096,6,12.672203781
67108864,4096,9,12.642087186
67108864,4096,17,12.706493161
67108864,4096,3,12.759481996
67108864,4096,10,12.639694747
67108864,4096,2,12.70382305
67108864,4096,15,12.616130994
67108864,4096,20,12.669447036
67108864,4096,16,12.694643488
67108864,4096,25,12.636821397
67108864,4096,21,12.662802587
67108864,4096,23,12.653147739
67108864,65536,22,18.466900289
67108864,65536,18,18.401662656
67108864,65536,8,18.43384265
67108864,65536,7,18.436745045
67108864,65536,24,18.510832373
67108864,65536,14,18.498885385
67108864,65536,5,18.449441781
67108864,65536,4,18.355726673
67108864,65536,13,18.463976508
67108864,65536,1,18.566273507
67108864,65536,19,18.383525476
67108864,65536,11,18.429488078
67108864,65536,12,18.61248648
67108864,65536,6,18.450604215
67108864,65536,9,18.524712496
67108864,65536,17,18.47692225
67108864,65536,3,18.50872553
67108864,65536,10,18.704387808
67108864,65536,2,18.55971743
67108864,65536,15,18.470393058
67108864,65536,20,18.493661626
67108864,65536,16,18.392855316
67108864,65536,25,18.424709773
67108864,65536,21,18.534823779
67108864,65536,23,18.536348423
67108864,1024,22,10.56729207
67108864,1024,18,10.549509268
67108864,1024,8,10.546213553
67108864,1024,7,10.549361145
67108864,1024,24,10.571520985
67108864,1024,14,10.560265134
67108864,1024,5,10.553861487
67108864,1024,4,10.563543921
67108864,1024,13,10.586884457
67108864,1024,1,10.627152217
67108864,1024,19,10.575916207
67108864,1024,11,10.556938071
67108864,1024,12,10.556604589
67108864,1024,6,10.546167654
67108864,1024,9,10.595970361
67108864,1024,17,10.542864399
67108864,1024,3,10.579827431
67108864,1024,10,10.552364718
67108864,1024,2,10.578137686
67108864,1024,15,10.566703535
67108864,1024,20,10.562003966
67108864,1024,16,10.55898333
67108864,1024,25,10.580258923
67108864,1024,21,10.561834128
67108864,1024,23,10.569869451
