num_run,N,num_blocks_x,num_blocks_y,num_threads_per_x,num_threads_per_y,device_runtime [ms]
26,256,30,30,128,128,0.014336
27,256,30,30,128,128,0.014304
28,256,30,30,128,128,0.01424
29,256,30,30,128,128,0.012576
30,256,30,30,128,128,0.012512
31,256,30,30,128,128,0.012832
32,256,30,30,128,128,0.013184
1,256,30,30,128,256,0.013984
2,256,30,30,128,256,0.012288
3,256,30,30,128,256,0.012352
4,256,30,30,128,256,0.010656
5,256,30,30,128,256,0.013248
6,256,30,30,128,256,0.013856
7,256,30,30,128,256,0.013504
8,256,30,30,128,256,0.013504
9,256,30,30,128,256,0.01024
10,256,30,30,128,256,0.013216
11,256,30,30,128,256,0.014528
12,256,30,30,128,256,0.012192
13,256,30,30,128,256,0.016288
14,256,30,30,128,256,0.014336
15,256,30,30,128,256,0.012288
16,256,30,30,128,256,0.014336
17,256,30,30,128,256,0.012288
18,256,30,30,128,256,0.014208
19,256,30,30,128,256,0.012448
20,256,30,30,128,256,0.012288
21,256,30,30,128,256,0.012288
22,256,30,30,128,256,0.012032
23,256,30,30,128,256,0.011456
24,256,30,30,128,256,0.01312
25,256,30,30,128,256,0.031744
26,256,30,30,128,256,0.01296
27,256,30,30,128,256,0.01456
28,256,30,30,128,256,0.012896
29,256,30,30,128,256,0.012672
30,256,30,30,128,256,0.014368
31,256,30,30,128,256,0.013824
32,256,30,30,128,256,0.014368
1,256,30,30,128,512,0.006144
2,256,30,30,128,512,0.012448
3,256,30,30,128,512,0.015424
4,256,30,30,128,512,0.013984
5,256,30,30,128,512,0.014112
6,256,30,30,128,512,0.01392
7,256,30,30,128,512,0.012416
8,256,30,30,128,512,0.015008
9,256,30,30,128,512,0.017696
10,256,30,30,128,512,0.010656
11,256,30,30,128,512,0.01216
12,256,30,30,128,512,0.0136
13,256,30,30,128,512,0.014336
14,256,30,30,128,512,0.01456
15,256,30,30,128,512,0.014112
16,256,30,30,128,512,0.012352
17,256,30,30,128,512,0.014336
18,256,30,30,128,512,0.014336
19,256,30,30,128,512,0.014016
20,256,30,30,128,512,0.014336
21,256,30,30,128,512,0.012352
22,256,30,30,128,512,0.012288
23,256,30,30,128,512,0.01408
24,256,30,30,128,512,0.014336
25,256,30,30,128,512,0.012288
26,256,30,30,128,512,0.021952
27,256,30,30,128,512,0.013984
28,256,30,30,128,512,0.013248
29,256,30,30,128,512,0.014336
30,256,30,30,128,512,0.013824
31,256,30,30,128,512,0.013216
32,256,30,30,128,512,0.012288
1,256,30,30,128,1024,0.014368
2,256,30,30,128,1024,0.014336
3,256,30,30,128,1024,0.012288
4,256,30,30,128,1024,0.007232
5,256,30,30,128,1024,0.014336
6,256,30,30,128,1024,0.016384
7,256,30,30,128,1024,0.014336
8,256,30,30,128,1024,0.011776
9,256,30,30,128,1024,0.012192
10,256,30,30,128,1024,0.014336
11,256,30,30,128,1024,0.014336
12,256,30,30,128,1024,0.014336
13,256,30,30,128,1024,0.015904
14,256,30,30,128,1024,0.012416
15,256,30,30,128,1024,0.012768
16,256,30,30,128,1024,0.01088
17,256,30,30,128,1024,0.012256
18,256,30,30,128,1024,0.013248
19,256,30,30,128,1024,0.013696
20,256,30,30,128,1024,0.016192
21,256,30,30,128,1024,0.01568
22,256,30,30,128,1024,0.015232
23,256,30,30,128,1024,0.014336
24,256,30,30,128,1024,0.01424
25,256,30,30,128,1024,0.014304
26,256,30,30,128,1024,0.01408
27,256,30,30,128,1024,0.013024
28,256,30,30,128,1024,0.012832
29,256,30,30,128,1024,0.012288
30,256,30,30,128,1024,0.013792
31,256,30,30,128,1024,0.012448
32,256,30,30,128,1024,0.014304
1,256,30,30,256,32,0.013952
2,256,30,30,256,32,0.014336
3,256,30,30,256,32,0.012352
4,256,30,30,256,32,0.015456
5,256,30,30,256,32,0.011648
6,256,30,30,256,32,0.020576
7,256,30,30,256,32,0.013792
8,256,30,30,256,32,0.013312
9,256,30,30,256,32,0.016608
10,256,30,30,256,32,0.013344
11,256,30,30,256,32,0.0128
12,256,30,30,256,32,0.0112
13,256,30,30,256,32,0.013632
14,256,30,30,256,32,0.019648
15,256,30,30,256,32,0.012288
16,256,30,30,256,32,0.014752
17,256,30,30,256,32,0.01248
18,256,30,30,256,32,0.014464
19,256,30,30,256,32,0.014336
20,256,30,30,256,32,0.011584
21,256,30,30,256,32,0.012416
22,256,30,30,256,32,0.011168
23,256,30,30,256,32,0.01264
24,256,30,30,256,32,0.012096
25,256,30,30,256,32,0.015008
26,256,30,30,256,32,0.012992
27,256,30,30,256,32,0.013344
28,256,30,30,256,32,0.006144
29,256,30,30,256,32,0.014656
30,256,30,30,256,32,0.014304
31,256,30,30,256,32,0.012512
32,256,30,30,256,32,0.014304
1,256,30,30,256,64,0.014336
2,256,30,30,256,64,0.012096
3,256,30,30,256,64,0.012288
4,256,30,30,256,64,0.012
5,256,30,30,256,64,0.013312
6,256,30,30,256,64,0.014336
7,256,30,30,256,64,0.013376
8,256,30,30,256,64,0.012288
9,256,30,30,256,64,0.014176
10,256,30,30,256,64,0.006144
11,256,30,30,256,64,0.014144
12,256,30,30,256,64,0.01408
13,256,30,30,256,64,0.012256
14,256,30,30,256,64,0.012288
15,256,30,30,256,64,0.01184
16,256,30,30,256,64,0.012448
17,256,30,30,256,64,0.014336
18,256,30,30,256,64,0.013664
19,256,30,30,256,64,0.013824
20,256,30,30,256,64,0.011136
21,256,30,30,256,64,0.014336
22,256,30,30,256,64,0.012288
23,256,30,30,256,64,0.014272
24,256,30,30,256,64,0.015712
25,256,30,30,256,64,0.014336
26,256,30,30,256,64,0.014208
27,256,30,30,256,64,0.012288
28,256,30,30,256,64,0.012224
29,256,30,30,256,64,0.016
30,256,30,30,256,64,0.012192
31,256,30,30,256,64,0.012256
32,256,30,30,256,64,0.011904
1,256,30,30,256,128,0.013248
2,256,30,30,256,128,0.013888
3,256,30,30,256,128,0.013024
4,256,30,30,256,128,0.012512
5,256,30,30,256,128,0.0136
6,256,30,30,256,128,0.01424
7,256,30,30,256,128,0.014112
8,256,30,30,256,128,0.012064
9,256,30,30,256,128,0.013536
10,256,30,30,256,128,0.015776
11,256,30,30,256,128,0.014336
12,256,30,30,256,128,0.016096
13,256,30,30,256,128,0.012288
14,256,30,30,256,128,0.016256
15,256,30,30,256,128,0.012512
16,256,30,30,256,128,0.013536
17,256,30,30,256,128,0.012288
18,256,30,30,256,128,0.012128
19,256,30,30,256,128,0.01344
20,256,30,30,256,128,0.006432
21,256,30,30,256,128,0.016384
22,256,30,30,256,128,0.01232
23,256,30,30,256,128,0.014336
24,256,30,30,256,128,0.014528
25,256,30,30,256,128,0.013088
26,256,30,30,256,128,0.014336
27,256,30,30,256,128,0.014336
28,256,30,30,256,128,0.017664
29,256,30,30,256,128,0.016384
30,256,30,30,256,128,0.013856
31,256,30,30,256,128,0.01584
32,256,30,30,256,128,0.01856
1,256,30,30,256,256,0.012288
2,256,30,30,256,256,0.014272
3,256,30,30,256,256,0.012288
4,256,30,30,256,256,0.012288
5,256,30,30,256,256,0.013152
6,256,30,30,256,256,0.015424
7,256,30,30,256,256,0.018016
8,256,30,30,256,256,0.015744
9,256,30,30,256,256,0.012416
10,256,30,30,256,256,0.013024
11,256,30,30,256,256,0.013952
12,256,30,30,256,256,0.012192
13,256,30,30,256,256,0.01328
14,256,30,30,256,256,0.012288
15,256,30,30,256,256,0.013216
16,256,30,30,256,256,0.01632
17,256,30,30,256,256,0.011008
18,256,30,30,256,256,0.012096
19,256,30,30,256,256,0.014912
20,256,30,30,256,256,0.014656
21,256,30,30,256,256,0.014464
22,256,30,30,256,256,0.01312
23,256,30,30,256,256,0.012928
24,256,30,30,256,256,0.01792
25,256,30,30,256,256,0.024576
26,256,30,30,256,256,0.014336
27,256,30,30,256,256,0.014112
28,256,30,30,256,256,0.014336
29,256,30,30,256,256,0.015616
30,256,30,30,256,256,0.014272
31,256,30,30,256,256,0.013792
32,256,30,30,256,256,0.012288
1,256,30,30,256,512,0.015712
2,256,30,30,256,512,0.015392
3,256,30,30,256,512,0.013856
4,256,30,30,256,512,0.015616
5,256,30,30,256,512,0.01296
6,256,30,30,256,512,0.016768
7,256,30,30,256,512,0.014336
8,256,30,30,256,512,0.013632
9,256,30,30,256,512,0.012064
10,256,30,30,256,512,0.016384
11,256,30,30,256,512,0.014528
12,256,30,30,256,512,0.012352
13,256,30,30,256,512,0.010496
14,256,30,30,256,512,0.014432
15,256,30,30,256,512,0.012288
16,256,30,30,256,512,0.011584
17,256,30,30,256,512,0.013248
18,256,30,30,256,512,0.012288
19,256,30,30,256,512,0.01504
20,256,30,30,256,512,0.013696
21,256,30,30,256,512,0.013504
22,256,30,30,256,512,0.01536
23,256,30,30,256,512,0.01456
24,256,30,30,256,512,0.01376
25,256,30,30,256,512,0.013984
26,256,30,30,256,512,0.014304
27,256,30,30,256,512,0.014528
28,256,30,30,256,512,0.0168
29,256,30,30,256,512,0.016608
30,256,30,30,256,512,0.013824
31,256,30,30,256,512,0.012992
32,256,30,30,256,512,0.014336
1,256,30,30,256,1024,0.0144
2,256,30,30,256,1024,0.014144
3,256,30,30,256,1024,0.014336
4,256,30,30,256,1024,0.014304
5,256,30,30,256,1024,0.018432
6,256,30,30,256,1024,0.014624
7,256,30,30,256,1024,0.014464
8,256,30,30,256,1024,0.014336
9,256,30,30,256,1024,0.01296
10,256,30,30,256,1024,0.016384
11,256,30,30,256,1024,0.014368
12,256,30,30,256,1024,0.013504
13,256,30,30,256,1024,0.013024
14,256,30,30,256,1024,0.013024
15,256,30,30,256,1024,0.013824
16,256,30,30,256,1024,0.016064
17,256,30,30,256,1024,0.01328
18,256,30,30,256,1024,0.015776
19,256,30,30,256,1024,0.01568
20,256,30,30,256,1024,0.013696
21,256,30,30,256,1024,0.014304
22,256,30,30,256,1024,0.016384
23,256,30,30,256,1024,0.012096
24,256,30,30,256,1024,0.015264
25,256,30,30,256,1024,0.016
26,256,30,30,256,1024,0.014336
27,256,30,30,256,1024,0.01392
28,256,30,30,256,1024,0.013536
29,256,30,30,256,1024,0.013792
30,256,30,30,256,1024,0.014144
31,256,30,30,256,1024,0.012672
32,256,30,30,256,1024,0.014208
1,256,30,30,512,32,0.012288
2,256,30,30,512,32,0.012288
3,256,30,30,512,32,0.013792
4,256,30,30,512,32,0.01344
5,256,30,30,512,32,0.014688
6,256,30,30,512,32,0.012928
7,256,30,30,512,32,0.012288
8,256,30,30,512,32,0.010816
9,256,30,30,512,32,0.01312
10,256,30,30,512,32,0.013824
11,256,30,30,512,32,0.014496
12,256,30,30,512,32,0.014336
13,256,30,30,512,32,0.01264
14,256,30,30,512,32,0.010688
15,256,30,30,512,32,0.014176
16,256,30,30,512,32,0.016704
17,256,30,30,512,32,0.01376
18,256,30,30,512,32,0.013952
19,256,30,30,512,32,0.013952
20,256,30,30,512,32,0.010816
21,256,30,30,512,32,0.012928
22,256,30,30,512,32,0.01424
23,256,30,30,512,32,0.012288
24,256,30,30,512,32,0.012288
25,256,30,30,512,32,0.013504
26,256,30,30,512,32,0.012288
27,256,30,30,512,32,0.011776
28,256,30,30,512,32,0.014208
29,256,30,30,512,32,0.014336
30,256,30,30,512,32,0.012192
31,256,30,30,512,32,0.014336
32,256,30,30,512,32,0.014784
1,256,30,30,512,64,0.012288
