num_run,N,num_blocks_x,num_blocks_y,num_threads_per_x,num_threads_per_y,device_runtime [ms]
1,64,30,30,32,32,0.086432
2,64,30,30,32,32,0.09216
3,64,30,30,32,32,0.08832
4,64,30,30,32,32,0.086848
5,64,30,30,32,32,0.086432
6,64,30,30,32,32,0.08912
7,64,30,30,32,32,0.087712
8,64,30,30,32,32,0.08176
9,64,30,30,32,32,0.086144
10,64,30,30,32,32,0.086528
11,64,30,30,32,32,0.08592
12,64,30,30,32,32,0.088224
13,64,30,30,32,32,0.086464
14,64,30,30,32,32,0.086752
15,64,30,30,32,32,0.088256
16,64,30,30,32,32,0.08928
17,64,30,30,32,32,0.088064
18,64,30,30,32,32,0.087456
19,64,30,30,32,32,0.087488
20,64,30,30,32,32,0.087392
21,64,30,30,32,32,0.086016
22,64,30,30,32,32,0.086016
23,64,30,30,32,32,0.086016
24,64,30,30,32,32,0.08768
25,64,30,30,32,32,0.088352
26,64,30,30,32,32,0.088064
27,64,30,30,32,32,0.086016
28,64,30,30,32,32,0.086016
29,64,30,30,32,32,0.090112
30,64,30,30,32,32,0.086016
31,64,30,30,32,32,0.088064
32,64,30,30,32,32,0.087264
1,64,30,30,32,64,0.012864
2,64,30,30,32,64,0.011904
3,64,30,30,32,64,0.012288
4,64,30,30,32,64,0.01472
5,64,30,30,32,64,0.01488
6,64,30,30,32,64,0.012288
7,64,30,30,32,64,0.011552
8,64,30,30,32,64,0.0104
9,64,30,30,32,64,0.018432
10,64,30,30,32,64,0.018432
11,64,30,30,32,64,0.01568
12,64,30,30,32,64,0.01248
13,64,30,30,32,64,0.012288
14,64,30,30,32,64,0.017824
15,64,30,30,32,64,0.013568
16,64,30,30,32,64,0.018144
17,64,30,30,32,64,0.012288
18,64,30,30,32,64,0.0128
19,64,30,30,32,64,0.01392
20,64,30,30,32,64,0.01216
21,64,30,30,32,64,0.006144
22,64,30,30,32,64,0.01312
23,64,30,30,32,64,0.011008
24,64,30,30,32,64,0.016384
25,64,30,30,32,64,0.013664
26,64,30,30,32,64,0.015456
27,64,30,30,32,64,0.005984
28,64,30,30,32,64,0.014016
29,64,30,30,32,64,0.013728
30,64,30,30,32,64,0.012864
31,64,30,30,32,64,0.012128
32,64,30,30,32,64,0.012576
1,64,30,30,32,128,0.012288
2,64,30,30,32,128,0.011104
3,64,30,30,32,128,0.012352
4,64,30,30,32,128,0.014304
5,64,30,30,32,128,0.010752
6,64,30,30,32,128,0.013408
7,64,30,30,32,128,0.012224
8,64,30,30,32,128,0.010464
9,64,30,30,32,128,0.0136
10,64,30,30,32,128,0.015456
11,64,30,30,32,128,0.01552
12,64,30,30,32,128,0.01264
13,64,30,30,32,128,0.012256
14,64,30,30,32,128,0.014272
15,64,30,30,32,128,0.013728
16,64,30,30,32,128,0.006144
17,64,30,30,32,128,0.010656
18,64,30,30,32,128,0.013088
19,64,30,30,32,128,0.011296
20,64,30,30,32,128,0.012288
21,64,30,30,32,128,0.01328
22,64,30,30,32,128,0.012128
23,64,30,30,32,128,0.012672
24,64,30,30,32,128,0.014048
25,64,30,30,32,128,0.012288
26,64,30,30,32,128,0.01216
27,64,30,30,32,128,0.015584
28,64,30,30,32,128,0.012352
29,64,30,30,32,128,0.011328
30,64,30,30,32,128,0.01408
31,64,30,30,32,128,0.012352
32,64,30,30,32,128,0.012672
1,64,30,30,32,256,0.01056
2,64,30,30,32,256,0.011296
3,64,30,30,32,256,0.012352
4,64,30,30,32,256,0.012288
5,64,30,30,32,256,0.013056
6,64,30,30,32,256,0.026976
7,64,30,30,32,256,0.012384
8,64,30,30,32,256,0.010784
9,64,30,30,32,256,0.01232
10,64,30,30,32,256,0.014336
11,64,30,30,32,256,0.016384
12,64,30,30,32,256,0.014752
13,64,30,30,32,256,0.012768
14,64,30,30,32,256,0.012064
15,64,30,30,32,256,0.015584
16,64,30,30,32,256,0.015808
17,64,30,30,32,256,0.006144
18,64,30,30,32,256,0.012288
19,64,30,30,32,256,0.01248
20,64,30,30,32,256,0.010336
21,64,30,30,32,256,0.011776
22,64,30,30,32,256,0.012832
23,64,30,30,32,256,0.011936
24,64,30,30,32,256,0.011456
25,64,30,30,32,256,0.012288
26,64,30,30,32,256,0.012256
27,64,30,30,32,256,0.012608
28,64,30,30,32,256,0.012288
29,64,30,30,32,256,0.01632
30,64,30,30,32,256,0.012352
31,64,30,30,32,256,0.006176
32,64,30,30,32,256,0.012064
1,64,30,30,32,512,0.012064
2,64,30,30,32,512,0.011072
3,64,30,30,32,512,0.01616
4,64,30,30,32,512,0.006144
5,64,30,30,32,512,0.014048
6,64,30,30,32,512,0.010432
7,64,30,30,32,512,0.012
8,64,30,30,32,512,0.01184
9,64,30,30,32,512,0.010304
10,64,30,30,32,512,0.01024
11,64,30,30,32,512,0.012032
12,64,30,30,32,512,0.012128
13,64,30,30,32,512,0.011744
14,64,30,30,32,512,0.01024
15,64,30,30,32,512,0.014816
16,64,30,30,32,512,0.012032
17,64,30,30,32,512,0.014272
18,64,30,30,32,512,0.011904
19,64,30,30,32,512,0.012032
20,64,30,30,32,512,0.013152
21,64,30,30,32,512,0.013568
22,64,30,30,32,512,0.01392
23,64,30,30,32,512,0.015776
24,64,30,30,32,512,0.012576
25,64,30,30,32,512,0.011008
26,64,30,30,32,512,0.01472
27,64,30,30,32,512,0.01376
28,64,30,30,32,512,0.010976
29,64,30,30,32,512,0.011232
30,64,30,30,32,512,0.014304
31,64,30,30,32,512,0.01024
32,64,30,30,32,512,0.011232
1,64,30,30,32,1024,0.012288
2,64,30,30,32,1024,0.012096
3,64,30,30,32,1024,0.010976
4,64,30,30,32,1024,0.01024
5,64,30,30,32,1024,0.014336
6,64,30,30,32,1024,0.006208
7,64,30,30,32,1024,0.012288
8,64,30,30,32,1024,0.013696
9,64,30,30,32,1024,0.011808
10,64,30,30,32,1024,0.011168
11,64,30,30,32,1024,0.011872
12,64,30,30,32,1024,0.010976
13,64,30,30,32,1024,0.013984
14,64,30,30,32,1024,0.012288
15,64,30,30,32,1024,0.006208
16,64,30,30,32,1024,0.011968
17,64,30,30,32,1024,0.011488
18,64,30,30,32,1024,0.012256
19,64,30,30,32,1024,0.01488
20,64,30,30,32,1024,0.01344
21,64,30,30,32,1024,0.010336
22,64,30,30,32,1024,0.0144
23,64,30,30,32,1024,0.012032
24,64,30,30,32,1024,0.0112
25,64,30,30,32,1024,0.012
26,64,30,30,32,1024,0.006272
27,64,30,30,32,1024,0.01024
28,64,30,30,32,1024,0.014336
29,64,30,30,32,1024,0.012256
30,64,30,30,32,1024,0.015456
31,64,30,30,32,1024,0.011424
32,64,30,30,32,1024,0.013984
1,64,30,30,64,32,0.014624
2,64,30,30,64,32,0.010688
3,64,30,30,64,32,0.014496
4,64,30,30,64,32,0.012896
5,64,30,30,64,32,0.01232
6,64,30,30,64,32,0.01024
7,64,30,30,64,32,0.010528
8,64,30,30,64,32,0.010336
9,64,30,30,64,32,0.010784
10,64,30,30,64,32,0.010464
11,64,30,30,64,32,0.012768
12,64,30,30,64,32,0.01344
13,64,30,30,64,32,0.01024
14,64,30,30,64,32,0.012288
15,64,30,30,64,32,0.012288
16,64,30,30,64,32,0.014208
17,64,30,30,64,32,0.010432
18,64,30,30,64,32,0.010336
19,64,30,30,64,32,0.014336
20,64,30,30,64,32,0.011872
21,64,30,30,64,32,0.010432
22,64,30,30,64,32,0.013824
23,64,30,30,64,32,0.01632
24,64,30,30,64,32,0.012288
25,64,30,30,64,32,0.014176
26,64,30,30,64,32,0.01024
27,64,30,30,64,32,0.010784
28,64,30,30,64,32,0.012288
29,64,30,30,64,32,0.012288
30,64,30,30,64,32,0.012
31,64,30,30,64,32,0.01056
32,64,30,30,64,32,0.012288
1,64,30,30,64,64,0.012288
2,64,30,30,64,64,0.012288
3,64,30,30,64,64,0.012288
4,64,30,30,64,64,0.012416
5,64,30,30,64,64,0.010784
6,64,30,30,64,64,0.012288
7,64,30,30,64,64,0.013536
8,64,30,30,64,64,0.006144
9,64,30,30,64,64,0.012288
10,64,30,30,64,64,0.012288
11,64,30,30,64,64,0.011808
12,64,30,30,64,64,0.012288
13,64,30,30,64,64,0.012256
14,64,30,30,64,64,0.012288
15,64,30,30,64,64,0.01184
16,64,30,30,64,64,0.012288
17,64,30,30,64,64,0.017408
18,64,30,30,64,64,0.011456
19,64,30,30,64,64,0.012288
20,64,30,30,64,64,0.012288
21,64,30,30,64,64,0.012288
22,64,30,30,64,64,0.013824
23,64,30,30,64,64,0.015456
24,64,30,30,64,64,0.012288
25,64,30,30,64,64,0.006208
26,64,30,30,64,64,0.010752
27,64,30,30,64,64,0.010368
28,64,30,30,64,64,0.010784
29,64,30,30,64,64,0.012608
30,64,30,30,64,64,0.01024
31,64,30,30,64,64,0.015648
32,64,30,30,64,64,0.011104
1,64,30,30,64,128,0.006144
2,64,30,30,64,128,0.010688
3,64,30,30,64,128,0.010336
4,64,30,30,64,128,0.012576
5,64,30,30,64,128,0.012288
6,64,30,30,64,128,0.010944
7,64,30,30,64,128,0.014656
8,64,30,30,64,128,0.011968
9,64,30,30,64,128,0.014464
10,64,30,30,64,128,0.012704
11,64,30,30,64,128,0.01024
12,64,30,30,64,128,0.010656
13,64,30,30,64,128,0.01024
14,64,30,30,64,128,0.01024
15,64,30,30,64,128,0.01216
16,64,30,30,64,128,0.013344
17,64,30,30,64,128,0.012608
18,64,30,30,64,128,0.011072
19,64,30,30,64,128,0.012704
20,64,30,30,64,128,0.012704
21,64,30,30,64,128,0.006208
22,64,30,30,64,128,0.006144
23,64,30,30,64,128,0.011072
24,64,30,30,64,128,0.010816
25,64,30,30,64,128,0.01216
26,64,30,30,64,128,0.014464
27,64,30,30,64,128,0.01024
