nrun,num_blocks,num_threads_per_block,taukern
0,8,32,0.533376
1,8,32,0.501408
2,8,32,0.495616
3,8,32,0.493248
4,8,32,0.492576
5,8,32,0.493376
6,8,32,0.491872
7,8,32,0.4912
8,8,32,0.492256
9,8,32,0.492224
10,8,32,0.491936
11,8,32,0.491776
12,8,32,0.4936
13,8,32,0.509312
14,8,32,0.491872
15,8,32,0.491936
16,8,32,0.506048
17,8,32,0.522528
18,8,32,0.505632
19,8,32,0.521312
20,8,32,0.505536
21,8,32,0.507968
22,8,32,0.504928
23,8,32,0.504384
24,8,32,0.509216
0,8,64,0.256288
1,8,64,0.275168
2,8,64,0.288128
3,8,64,0.270144
4,8,64,0.2744
5,8,64,0.270496
6,8,64,0.255936
7,8,64,0.256928
8,8,64,0.257248
9,8,64,0.26848
10,8,64,0.269952
11,8,64,0.255744
12,8,64,0.255968
13,8,64,0.255424
14,8,64,0.268416
15,8,64,0.255776
16,8,64,0.26992
17,8,64,0.255872
18,8,64,0.268672
19,8,64,0.256
20,8,64,0.269504
21,8,64,0.256064
22,8,64,0.256224
23,8,64,0.255968
24,8,64,0.268864
0,8,128,0.140736
1,8,128,0.14304
2,8,128,0.145056
3,8,128,0.144384
4,8,128,0.144768
5,8,128,0.139808
6,8,128,0.139776
7,8,128,0.139456
8,8,128,0.126784
9,8,128,0.127648
10,8,128,0.12288
11,8,128,0.12784
12,8,128,0.14128
13,8,128,0.14016
14,8,128,0.14
15,8,128,0.14016
16,8,128,0.140032
17,8,128,0.139392
18,8,128,0.139872
19,8,128,0.145664
20,8,128,0.14112
21,8,128,0.14048
22,8,128,0.14208
23,8,128,0.141152
24,8,128,0.14176
0,8,256,0.115904
1,8,256,0.085408
2,8,256,0.085824
3,8,256,0.08064
4,8,256,0.08064
5,8,256,0.080256
6,8,256,0.097504
7,8,256,0.081408
8,8,256,0.082304
9,8,256,0.080672
10,8,256,0.08016
11,8,256,0.080704
12,8,256,0.080512
13,8,256,0.080256
14,8,256,0.080512
15,8,256,0.080704
16,8,256,0.088704
17,8,256,0.080352
18,8,256,0.08064
19,8,256,0.080448
20,8,256,0.080384
21,8,256,0.080256
22,8,256,0.080928
23,8,256,0.080992
24,8,256,0.08016
0,8,512,0.060928
1,8,512,0.059744
2,8,512,0.072768
3,8,512,0.054208
4,8,512,0.053856
5,8,512,0.053376
6,8,512,0.05328
7,8,512,0.05344
8,8,512,0.053824
9,8,512,0.05344
10,8,512,0.053312
11,8,512,0.03872
12,8,512,0.054048
13,8,512,0.05392
14,8,512,0.054048
15,8,512,0.069024
16,8,512,0.053696
17,8,512,0.053696
18,8,512,0.05328
19,8,512,0.053248
20,8,512,0.053408
21,8,512,0.053376
22,8,512,0.05328
23,8,512,0.053632
24,8,512,0.053376
0,16,32,0.256096
1,16,32,0.259904
2,16,32,0.261888
3,16,32,0.256864
4,16,32,0.270752
5,16,32,0.256544
6,16,32,0.256736
7,16,32,0.256608
8,16,32,0.256768
9,16,32,0.256448
10,16,32,0.256448
11,16,32,0.256672
12,16,32,0.256544
13,16,32,0.256096
14,16,32,0.256736
15,16,32,0.257152
16,16,32,0.246112
17,16,32,0.2584
18,16,32,0.256864
19,16,32,0.256032
20,16,32,0.255712
21,16,32,0.25552
22,16,32,0.271136
23,16,32,0.246304
24,16,32,0.239968
0,16,64,0.17184
1,16,64,0.144544
2,16,64,0.144352
3,16,64,0.139072
4,16,64,0.137952
5,16,64,0.137664
6,16,64,0.150656
7,16,64,0.137856
8,16,64,0.138752
9,16,64,0.151008
10,16,64,0.137216
11,16,64,0.13808
12,16,64,0.13776
13,16,64,0.13744
14,16,64,0.137856
15,16,64,0.138144
16,16,64,0.15104
17,16,64,0.13776
18,16,64,0.139008
19,16,64,0.137504
20,16,64,0.13744
21,16,64,0.137408
22,16,64,0.138112
23,16,64,0.137376
24,16,64,0.137088
0,16,128,0.086496
