nrun,num_blocks,num_threads_per_block,taukern
0,8,32,0.275616
1,8,32,0.277568
2,8,32,0.319392
3,8,32,0.276256
4,8,32,0.275488
5,8,32,0.275136
6,8,32,0.277216
7,8,32,0.28448
8,8,32,0.277856
9,8,32,0.275104
10,8,32,0.266848
11,8,32,0.738304
12,8,32,0.28096
13,8,32,0.27776
14,8,32,0.288832
15,8,32,0.27648
16,8,32,0.275488
17,8,32,0.275136
18,8,32,0.275136
19,8,32,0.27504
20,8,32,0.276704
21,8,32,0.275584
22,8,32,0.275488
23,8,32,0.2816
24,8,32,0.25936
0,8,64,0.533184
1,8,64,0.370592
2,8,64,0.31296
3,8,64,0.17424
4,8,64,0.918912
5,8,64,0.157824
6,8,64,0.15248
7,8,64,0.151072
8,8,64,0.152544
9,8,64,0.151648
10,8,64,0.151712
11,8,64,0.148576
12,8,64,0.148096
13,8,64,0.147744
14,8,64,0.14832
15,8,64,0.148224
16,8,64,0.148256
17,8,64,0.147744
18,8,64,0.147552
19,8,64,0.14736
20,8,64,0.147424
21,8,64,0.138496
22,8,64,0.148928
23,8,64,0.147456
24,8,64,0.14896
0,8,128,0.08512
1,8,128,0.087616
2,8,128,0.085696
3,8,128,0.08496
4,8,128,0.084832
5,8,128,0.085344
6,8,128,0.084928
7,8,128,0.08464
8,8,128,0.08528
9,8,128,0.085856
10,8,128,0.086048
11,8,128,0.085056
12,8,128,0.085088
13,8,128,0.084768
14,8,128,0.084672
15,8,128,0.084384
16,8,128,0.089504
17,8,128,0.08608
18,8,128,0.08656
19,8,128,0.0856
20,8,128,0.085312
21,8,128,0.084864
22,8,128,0.085152
23,8,128,0.085376
24,8,128,0.085152
0,8,256,0.066816
1,8,256,0.095424
2,8,256,0.068192
3,8,256,0.064352
4,8,256,0.06112
5,8,256,0.060192
6,8,256,0.060096
7,8,256,0.059904
8,8,256,0.060512
9,8,256,0.060416
10,8,256,0.059808
11,8,256,0.060096
12,8,256,0.059552
13,8,256,0.05984
14,8,256,0.069536
15,8,256,0.062272
16,8,256,0.061216
17,8,256,0.060512
18,8,256,0.060768
19,8,256,0.06176
20,8,256,0.06096
21,8,256,0.061184
22,8,256,0.061184
23,8,256,0.074112
24,8,256,0.06
0,8,512,0.07008
1,8,512,0.045664
2,8,512,0.043168
3,8,512,0.039296
4,8,512,0.038976
5,8,512,0.038912
6,8,512,0.038656
7,8,512,0.038368
8,8,512,0.039168
9,8,512,0.03872
10,8,512,0.038272
11,8,512,0.03872
12,8,512,0.038528
13,8,512,0.038432
14,8,512,0.038432
15,8,512,0.038624
16,8,512,0.038464
17,8,512,0.038336
18,8,512,0.038816
19,8,512,0.03808
20,8,512,0.038752
21,8,512,0.038336
22,8,512,0.038464
23,8,512,0.038304
24,8,512,0.038048
0,16,32,0.149472
1,16,32,0.150208
2,16,32,0.14816
3,16,32,0.147392
4,16,32,0.147424
5,16,32,0.147264
6,16,32,0.14704
7,16,32,0.147328
8,16,32,0.170688
9,16,32,0.168256
10,16,32,0.152896
11,16,32,0.160672
12,16,32,0.156832
13,16,32,0.160128
14,16,32,0.14688
15,16,32,0.148576
16,16,32,0.147392
17,16,32,0.146912
18,16,32,0.179968
19,16,32,0.173312
20,16,32,0.146752
21,16,32,0.160928
22,16,32,0.17184
23,16,32,0.173152
24,16,32,0.16528
0,16,64,0.132512
1,16,64,0.116544
2,16,64,0.09936
3,16,64,0.154304
4,16,64,0.10416
5,16,64,0.095776
6,16,64,0.131872
7,16,64,0.100192
8,16,64,0.091648
9,16,64,0.0896
10,16,64,0.123872
11,16,64,0.110848
12,16,64,0.089536
13,16,64,0.126688
14,16,64,0.087232
15,16,64,0.084448
16,16,64,0.083648
17,16,64,0.090944
18,16,64,0.083616
19,16,64,0.099712
20,16,64,0.084
21,16,64,0.103552
22,16,64,0.084224
23,16,64,0.084224
24,16,64,0.08368
0,16,128,0.05504
1,16,128,0.058304
2,16,128,0.060512
3,16,128,0.053984
4,16,128,0.054304
5,16,128,0.0544
6,16,128,0.05456
7,16,128,0.054176
8,16,128,0.055104
9,16,128,0.054336
10,16,128,0.053856
11,16,128,0.054496
12,16,128,0.0544
13,16,128,0.053728
14,16,128,0.054336
15,16,128,0.05392
16,16,128,0.040416
17,16,128,0.054208
18,16,128,0.05328
19,16,128,0.06624
20,16,128,0.053504
21,16,128,0.053984
22,16,128,0.054016
23,16,128,0.0536
24,16,128,0.053632
0,16,256,0.04144
1,16,256,0.049152
2,16,256,0.059264
3,16,256,0.054144
4,16,256,0.04224
5,16,256,0.041024
6,16,256,0.03776
7,16,256,0.03952
8,16,256,0.037984
9,16,256,0.039424
10,16,256,0.03744
11,16,256,0.023616
12,16,256,0.026528
13,16,256,0.023264
14,16,256,0.03968
15,16,256,0.039552
16,16,256,0.026624
17,16,256,0.026048
18,16,256,0.03776
19,16,256,0.039264
20,16,256,0.040288
21,16,256,0.040064
22,16,256,0.041152
23,16,256,0.04016
24,16,256,0.039456
0,16,512,0.037056
1,16,512,0.039072
2,16,512,0.042176
3,16,512,0.04608
4,16,512,0.019648
5,16,512,0.036256
6,16,512,0.03648
7,16,512,0.022016
8,16,512,0.038016
9,16,512,0.037408
10,16,512,0.036768
11,16,512,0.037376
12,16,512,0.036352
13,16,512,0.035584
14,16,512,0.036384
15,16,512,0.036832
