nrun,num_blocks,num_threads_per_block,taukern
0,8,32,283.856
1,8,32,284.441
2,8,32,283.956
3,8,32,284.165
4,8,32,284.44
5,8,32,284.302
6,8,32,284.334
7,8,32,284.404
8,8,32,284.395
9,8,32,284.443
10,8,32,284.309
11,8,32,284.402
12,8,32,284.339
13,8,32,284.401
14,8,32,284.215
15,8,32,284.524
16,8,32,284.378
17,8,32,284.486
18,8,32,283.931
19,8,32,284.402
20,8,32,284.402
21,8,32,295.855
22,8,32,284.347
23,8,32,284.349
24,8,32,283.882
0,8,64,170.564
1,8,64,170.881
2,8,64,170.923
3,8,64,170.914
4,8,64,170.879
5,8,64,170.49
6,8,64,170.837
7,8,64,170.898
8,8,64,171.189
9,8,64,170.867
10,8,64,170.854
11,8,64,170.953
12,8,64,170.849
13,8,64,170.912
14,8,64,170.976
15,8,64,170.881
16,8,64,170.441
17,8,64,170.946
18,8,64,170.482
19,8,64,170.942
20,8,64,170.963
21,8,64,170.913
22,8,64,170.987
23,8,64,170.926
24,8,64,170.902
0,8,128,99.8486
1,8,128,100.385
2,8,128,100.317
3,8,128,100.309
4,8,128,100.306
5,8,128,100.301
6,8,128,100.224
7,8,128,99.9009
8,8,128,100.293
9,8,128,100.343
10,8,128,100.292
11,8,128,100.309
12,8,128,99.8968
13,8,128,100.323
14,8,128,100.369
15,8,128,100.4
16,8,128,99.9357
17,8,128,100.334
18,8,128,100.354
19,8,128,99.8799
20,8,128,100.328
21,8,128,100.329
22,8,128,100.359
23,8,128,100.325
24,8,128,100.295
0,8,256,84.3999
1,8,256,84.8243
2,8,256,84.7964
3,8,256,84.8002
4,8,256,84.8288
5,8,256,84.7433
6,8,256,84.6714
7,8,256,84.5772
8,8,256,84.7598
9,8,256,84.773
10,8,256,84.7935
11,8,256,84.4
12,8,256,84.72
13,8,256,84.8702
14,8,256,84.7802
15,8,256,84.7922
16,8,256,84.7357
17,8,256,84.795
18,8,256,84.8021
19,8,256,84.749
20,8,256,84.8106
21,8,256,84.7811
22,8,256,84.78
23,8,256,84.7901
24,8,256,84.6671
0,8,512,76.4379
1,8,512,76.6252
2,8,512,76.3739
3,8,512,76.8166
4,8,512,76.4047
5,8,512,76.7349
6,8,512,77.0788
7,8,512,76.8357
8,8,512,76.4904
9,8,512,76.5736
10,8,512,76.5865
11,8,512,76.4044
12,8,512,76.4897
13,8,512,76.6795
14,8,512,76.2531
15,8,512,76.6943
16,8,512,76.662
17,8,512,76.7956
18,8,512,76.1613
19,8,512,76.6599
20,8,512,76.5284
21,8,512,76.4349
22,8,512,76.6928
23,8,512,76.6983
24,8,512,76.778
0,16,32,170.16
1,16,32,170.582
2,16,32,170.474
3,16,32,170.577
4,16,32,170.498
5,16,32,170.562
6,16,32,170.55
7,16,32,170.464
8,16,32,170.531
9,16,32,170.148
10,16,32,170.5
11,16,32,170.526
12,16,32,170.55
13,16,32,170.47
14,16,32,170.567
15,16,32,170.589
16,16,32,170.54
17,16,32,170.505
18,16,32,170.576
19,16,32,170.507
20,16,32,170.161
21,16,32,170.464
22,16,32,170.177
23,16,32,170.084
24,16,32,170.537
0,16,64,99.9808
1,16,64,100.387
2,16,64,100.321
3,16,64,100.377
4,16,64,100.341
5,16,64,100.375
6,16,64,100.401
7,16,64,101.157
8,16,64,100.327
9,16,64,99.9446
10,16,64,100.313
11,16,64,100.336
12,16,64,100.333
13,16,64,99.9661
14,16,64,100.326
