nrun,num_blocks,num_threads_per_block,taukern
0,8,32,752.464
1,8,32,752.532
2,8,32,752.828
3,8,32,752.429
4,8,32,752.596
5,8,32,752.583
6,8,32,752.776
7,8,32,752.776
8,8,32,754.331
9,8,32,752.6
10,8,32,752.8
11,8,32,752.981
12,8,32,752.731
13,8,32,776.405
14,8,32,753.167
15,8,32,752.43
16,8,32,752.863
17,8,32,752.855
18,8,32,755.585
19,8,32,752.77
20,8,32,756.829
21,8,32,752.707
22,8,32,753.071
23,8,32,752.772
24,8,32,752.961
0,8,64,388.481
1,8,64,388.67
2,8,64,388.998
3,8,64,388.489
4,8,64,389.552
5,8,64,388.984
6,8,64,389.308
7,8,64,388.856
8,8,64,388.82
9,8,64,388.74
10,8,64,388.439
11,8,64,388.903
12,8,64,388.687
13,8,64,388.935
14,8,64,388.801
15,8,64,389.018
16,8,64,389.043
17,8,64,388.605
18,8,64,389.265
19,8,64,388.212
20,8,64,388.843
21,8,64,388.678
22,8,64,389.097
23,8,64,388.937
24,8,64,388.329
0,8,128,197.593
1,8,128,197.628
2,8,128,198.062
3,8,128,197.796
4,8,128,197.963
5,8,128,197.542
6,8,128,197.741
7,8,128,198.073
8,8,128,198.006
9,8,128,197.757
10,8,128,197.709
11,8,128,197.614
12,8,128,198.03
13,8,128,197.786
14,8,128,197.974
15,8,128,197.791
16,8,128,197.787
17,8,128,197.982
18,8,128,197.892
19,8,128,197.915
20,8,128,197.863
21,8,128,197.924
22,8,128,197.96
23,8,128,197.809
24,8,128,197.971
0,8,256,101.165
1,8,256,101.23
2,8,256,101.255
3,8,256,101.261
4,8,256,101.384
5,8,256,101.571
6,8,256,101.865
7,8,256,101.659
8,8,256,101.245
9,8,256,101.492
10,8,256,101.605
11,8,256,101.723
12,8,256,101.738
13,8,256,101.483
14,8,256,101.453
15,8,256,101.554
16,8,256,101.627
17,8,256,101.417
18,8,256,101.307
19,8,256,101.411
20,8,256,101.546
21,8,256,101.663
22,8,256,101.486
23,8,256,101.253
24,8,256,101.49
0,8,512,84.7765
1,8,512,84.3835
2,8,512,84.4209
3,8,512,84.5134
4,8,512,84.7767
5,8,512,84.6379
6,8,512,84.6844
7,8,512,84.036
8,8,512,84.4702
9,8,512,84.0644
10,8,512,84.8342
11,8,512,84.5707
12,8,512,84.7184
13,8,512,84.0842
14,8,512,84.3384
15,8,512,84.3635
16,8,512,84.6803
17,8,512,84.4707
18,8,512,84.6027
19,8,512,84.1427
20,8,512,84.5774
21,8,512,84.3557
22,8,512,84.6897
23,8,512,84.4201
24,8,512,84.6097
0,16,32,388.82
1,16,32,389.061
2,16,32,389.399
3,16,32,389.166
4,16,32,388.852
5,16,32,389.005
6,16,32,389.327
7,16,32,389.239
8,16,32,388.921
9,16,32,389.272
10,16,32,389.586
11,16,32,389.231
12,16,32,389.149
13,16,32,389.612
14,16,32,389.43
15,16,32,389.628
16,16,32,389.172
17,16,32,389.073
18,16,32,389.181
19,16,32,389.12
20,16,32,389.193
21,16,32,389.185
22,16,32,389.149
23,16,32,389.204
24,16,32,389.355
0,16,64,197.809
1,16,64,198.094
2,16,64,198.027
3,16,64,198.36
4,16,64,198.418
5,16,64,198.148
6,16,64,198.066
7,16,64,198.143
8,16,64,198.249
9,16,64,198.023
10,16,64,198.133
11,16,64,198.451
12,16,64,198.308
13,16,64,198.068
14,16,64,198.085
15,16,64,198.1
16,16,64,198.348
17,16,64,198.245
18,16,64,198.202
19,16,64,198.014
20,16,64,198.118
21,16,64,198.433
22,16,64,198.227
23,16,64,198.184
24,16,64,198.064
0,16,128,101.256
1,16,128,101.344
2,16,128,101.46
3,16,128,101.641
4,16,128,101.789
5,16,128,101.383
6,16,128,101.332
