nrun,num_blocks,num_threads_per_block,taukern
0,8,32,0.296416
1,8,32,0.301792
2,8,32,0.32672
3,8,32,0.29456
4,8,32,0.309568
5,8,32,0.30896
6,8,32,0.32192
7,8,32,0.322016
8,8,32,0.295392
9,8,32,0.294528
10,8,32,0.294944
11,8,32,0.308992
12,8,32,0.310848
13,8,32,0.351904
14,8,32,0.301056
15,8,32,0.309472
16,8,32,0.320544
17,8,32,0.30752
18,8,32,0.294464
19,8,32,0.294624
20,8,32,0.294784
21,8,32,0.294496
22,8,32,0.307552
23,8,32,0.322016
24,8,32,0.3104
0,8,64,0.162208
1,8,64,0.16048
2,8,64,0.162976
3,8,64,0.159104
4,8,64,0.158336
5,8,64,0.15792
6,8,64,0.157888
7,8,64,0.37616
8,8,64,0.196192
9,8,64,0.16016
10,8,64,0.158304
11,8,64,0.150304
12,8,64,0.161632
13,8,64,0.15072
14,8,64,0.15904
15,8,64,0.1584
16,8,64,0.158176
17,8,64,0.15952
18,8,64,0.158368
19,8,64,0.158048
20,8,64,0.158272
21,8,64,0.172736
22,8,64,0.158208
23,8,64,0.15808
24,8,64,0.158176
0,8,128,0.111104
1,8,128,0.100192
2,8,128,0.09728
3,8,128,0.10288
4,8,128,0.123552
5,8,128,0.089792
6,8,128,0.082624
7,8,128,0.092768
8,8,128,0.090912
9,8,128,0.0736
10,8,128,0.0736
11,8,128,0.11424
12,8,128,0.089664
13,8,128,0.080064
14,8,128,0.089856
15,8,128,0.089632
16,8,128,0.089536
17,8,128,0.089888
18,8,128,0.08912
19,8,128,0.08944
20,8,128,0.08928
21,8,128,0.089376
22,8,128,0.089888
23,8,128,0.08976
24,8,128,0.089312
0,8,256,0.092064
1,8,256,0.083136
2,8,256,0.065216
3,8,256,0.09248
4,8,256,0.091232
5,8,256,0.06128
6,8,256,0.06016
7,8,256,0.090528
8,8,256,0.061536
9,8,256,0.055104
10,8,256,0.054944
11,8,256,0.055008
12,8,256,0.054816
13,8,256,0.05488
14,8,256,0.054464
15,8,256,0.06032
16,8,256,0.054688
17,8,256,0.055072
18,8,256,0.055488
19,8,256,0.054656
20,8,256,0.054976
21,8,256,0.054656
22,8,256,0.054944
23,8,256,0.0688
24,8,256,0.071456
0,8,512,0.042272
1,8,512,0.059552
2,8,512,0.041024
3,8,512,0.039936
4,8,512,0.040416
5,8,512,0.039936
6,8,512,0.039616
7,8,512,0.039712
8,8,512,0.054432
9,8,512,0.040256
10,8,512,0.03984
11,8,512,0.093632
12,8,512,0.041152
13,8,512,0.040896
14,8,512,0.045792
15,8,512,0.039776
16,8,512,0.039072
17,8,512,0.039616
18,8,512,0.039808
19,8,512,0.03952
20,8,512,0.038912
21,8,512,0.038912
22,8,512,0.039744
23,8,512,0.054112
24,8,512,0.04016
0,16,32,0.150112
1,16,32,0.182656
2,16,32,0.18928
3,16,32,0.166944
4,16,32,0.177824
5,16,32,0.1648
6,16,32,0.164448
7,16,32,0.163648
8,16,32,0.167232
9,16,32,0.177728
10,16,32,0.17616
11,16,32,0.163712
12,16,32,0.164
13,16,32,0.177088
14,16,32,0.162656
15,16,32,0.180576
16,16,32,0.180256
17,16,32,0.17312
18,16,32,0.189376
19,16,32,0.192704
20,16,32,0.17184
21,16,32,0.164416
22,16,32,0.164064
23,16,32,0.16416
24,16,32,0.163392
0,16,64,0.09392
1,16,64,0.096352
2,16,64,0.091392
3,16,64,0.089696
4,16,64,0.09024
5,16,64,0.09008
6,16,64,0.089248
7,16,64,0.089952
8,16,64,0.09056
9,16,64,0.073568
10,16,64,0.090304
11,16,64,0.372224
12,16,64,0.091232
13,16,64,0.090976
14,16,64,0.090944
15,16,64,0.091808
16,16,64,0.090496
17,16,64,0.090496
18,16,64,0.090784
19,16,64,0.090272
20,16,64,0.090272
21,16,64,0.089472
22,16,64,0.087552
23,16,64,0.08768
24,16,64,0.08784
0,16,128,0.062176
1,16,128,0.06272
2,16,128,0.061504
3,16,128,0.05392
4,16,128,0.05568
5,16,128,0.057184
6,16,128,0.057952
7,16,128,0.054016
8,16,128,0.05632
9,16,128,0.053728
10,16,128,0.055648
11,16,128,0.688704
12,16,128,0.068864
13,16,128,0.064544
14,16,128,0.05824
15,16,128,0.071104
16,16,128,0.072672
17,16,128,0.056608
18,16,128,0.056832
19,16,128,0.056224
20,16,128,0.056544
21,16,128,0.05632
22,16,128,0.073824
23,16,128,0.061888
24,16,128,0.07024
