N,Nx,nrun,runtime
33554432,33554432,13,29.495116938
33554432,33554432,1,29.618133363
33554432,33554432,19,29.614154161
33554432,33554432,11,29.68173892
33554432,33554432,12,29.540707595
33554432,33554432,6,29.688369686
33554432,33554432,9,29.88082419
33554432,33554432,17,29.808370206
33554432,33554432,3,29.580320632
33554432,33554432,10,29.786427035
33554432,33554432,2,29.494112721
33554432,33554432,15,29.456881588
33554432,33554432,20,29.807187325
33554432,33554432,16,29.713894236
33554432,33554432,25,29.429492394
33554432,33554432,21,29.613700442
33554432,33554432,23,29.582596898
33554432,131072,22,10.427205884
33554432,131072,18,10.435859749
33554432,131072,8,10.194840462
33554432,131072,7,10.201952486
33554432,131072,24,10.187421096
33554432,131072,14,10.104515014
33554432,131072,5,10.208813158
33554432,131072,4,10.235780626
33554432,131072,13,10.179145005
33554432,131072,1,10.17032087
33554432,131072,19,10.148725347
33554432,131072,11,10.116180845
33554432,131072,12,10.124069591
33554432,131072,6,10.204523122
33554432,131072,9,10.162901171
33554432,131072,17,10.129342797
33554432,131072,3,10.173804329
33554432,131072,10,10.200534235
33554432,131072,2,10.095369471
33554432,131072,15,10.158322976
33554432,131072,20,10.100904427
33554432,131072,16,10.197524186
33554432,131072,25,10.205940627
33554432,131072,21,10.193862778
33554432,131072,23,10.124052554
33554432,16777216,22,27.170339945
33554432,16777216,18,26.774181513
33554432,16777216,8,27.161093833
33554432,16777216,7,26.78024252
33554432,16777216,24,26.755858546
33554432,16777216,14,26.856668196
33554432,16777216,5,26.571072086
33554432,16777216,4,26.624413606
33554432,16777216,13,27.103975149
33554432,16777216,1,26.606936797
33554432,16777216,19,27.225732657
33554432,16777216,11,26.7327044
33554432,16777216,12,26.96544116
33554432,16777216,6,26.818705903
33554432,16777216,9,27.121959178
33554432,16777216,17,26.741053635
33554432,16777216,3,26.839570105
33554432,16777216,10,26.76785985
33554432,16777216,2,26.755379281
33554432,16777216,15,26.749007091
33554432,16777216,20,27.150590755
33554432,16777216,16,26.708701602
33554432,16777216,25,26.711661978
33554432,16777216,21,26.714316458
33554432,16777216,23,27.120559107
33554432,524288,22,11.884555878
33554432,524288,18,11.91367867
33554432,524288,8,11.892113705
33554432,524288,7,11.891281321
33554432,524288,24,11.856026871
33554432,524288,14,11.866524716
33554432,524288,5,11.884637031
33554432,524288,4,11.848593615
33554432,524288,13,11.91054249
33554432,524288,1,11.836582231
33554432,524288,19,11.869057942
33554432,524288,11,11.846434675
33554432,524288,12,11.806732796
33554432,524288,6,11.8565225
33554432,524288,9,11.885672544
33554432,524288,17,11.787444583
33554432,524288,3,11.862567043
33554432,524288,10,12.045344159
33554432,524288,2,11.800189802
33554432,524288,15,11.859353537
33554432,524288,20,11.864623423
33554432,524288,16,11.867167537
33554432,524288,25,11.846538924
33554432,524288,21,11.876368535
33554432,524288,23,11.902255263
33554432,4194304,22,20.707792747
33554432,4194304,18,20.495837691
33554432,4194304,8,20.67679164
33554432,4194304,7,20.500804094
33554432,4194304,24,20.501771052
33554432,4194304,14,20.563411065
33554432,4194304,5,20.735220444
33554432,4194304,4,20.694198913
33554432,4194304,13,20.516207926
33554432,4194304,1,20.565757828
33554432,4194304,19,20.782971071
33554432,4194304,11,20.564422176
33554432,4194304,12,20.520069763
33554432,4194304,6,20.445887855
33554432,4194304,9,20.476929408
33554432,4194304,17,20.510113497
33554432,4194304,3,20.479912564
33554432,4194304,10,20.449568951
33554432,4194304,2,20.589960132
33554432,4194304,15,20.474263227
33554432,4194304,20,20.814456753
33554432,4194304,16,20.553122774
33554432,4194304,25,20.542818097
33554432,4194304,21,20.576807591
33554432,4194304,23,20.548883465
33554432,1024,22,5.296721243
33554432,1024,18,5.293782495
33554432,1024,8,5.31553747
33554432,1024,7,5.303127819
33554432,1024,24,5.302529367
33554432,1024,14,5.294612495
33554432,1024,5,5.292597278
33554432,1024,4,5.290043965
33554432,1024,13,5.2895511
33554432,1024,1,5.307192193
33554432,1024,19,5.277736093
33554432,1024,11,5.317546143
33554432,1024,12,5.314668579
33554432,1024,6,5.301410715
33554432,1024,9,5.302119057
33554432,1024,17,5.291849699
33554432,1024,3,5.297887667
33554432,1024,10,5.303919652
33554432,1024,2,5.277172613
33554432,1024,15,5.302155815
33554432,1024,20,5.301836241
33554432,1024,16,5.299983482
33554432,1024,25,5.290404168
33554432,1024,21,5.295470718
33554432,1024,23,5.287208884
33554432,1048576,22,12.901079416
33554432,1048576,18,13.002493884
33554432,1048576,8,12.853109776
33554432,1048576,7,12.918431312
33554432,1048576,24,12.884513506
33554432,1048576,14,12.934054118
33554432,1048576,5,12.868612742
33554432,1048576,4,12.857420038
33554432,1048576,13,12.962895906
33554432,1048576,1,12.895908412
33554432,1048576,19,13.017204766
33554432,1048576,11,12.920416253
33554432,1048576,12,13.053125348
33554432,1048576,6,12.862067597
33554432,1048576,9,12.992125284
33554432,1048576,17,12.918227673
33554432,1048576,3,12.874574078
33554432,1048576,10,12.867583569
33554432,1048576,2,12.763409826
33554432,1048576,15,12.893851128
33554432,1048576,20,12.930674606
33554432,1048576,16,12.93173642
33554432,1048576,25,12.862259532
33554432,1048576,21,12.883094216
33554432,1048576,23,12.93213902
