nrun,num_blocks,num_threads_per_block,taukern
0,8,32,0.912416
1,8,32,0.919232
2,8,32,0.930688
3,8,32,0.908736
4,8,32,0.907584
5,8,32,0.925408
6,8,32,0.91296
7,8,32,0.916384
8,8,32,0.913984
9,8,32,0.929152
10,8,32,0.923552
11,8,32,0.91936
12,8,32,0.932704
13,8,32,0.913792
14,8,32,0.916928
15,8,32,0.914016
16,8,32,0.91424
17,8,32,0.905184
18,8,32,0.9032
19,8,32,0.897312
20,8,32,0.897824
21,8,32,0.911712
22,8,32,0.917312
23,8,32,0.89808
24,8,32,0.901824
0,8,64,0.498592
1,8,64,0.504864
2,8,64,0.506016
3,8,64,0.494432
4,8,64,0.511488
5,8,64,0.5112
6,8,64,0.51888
7,8,64,0.493856
8,8,64,0.51216
9,8,64,0.498752
10,8,64,0.591712
11,8,64,0.495712
12,8,64,0.507392
13,8,64,0.507776
14,8,64,0.507776
15,8,64,0.499136
16,8,64,0.500672
17,8,64,0.524768
18,8,64,0.505056
19,8,64,0.492992
20,8,64,0.5112
21,8,64,0.521856
22,8,64,0.512512
23,8,64,0.512288
24,8,64,0.509344
0,8,128,0.282688
1,8,128,0.280128
2,8,128,0.284768
3,8,128,0.285632
4,8,128,0.302432
5,8,128,0.285792
6,8,128,0.282176
7,8,128,0.292128
8,8,128,0.287744
9,8,128,0.288576
10,8,128,0.285632
11,8,128,0.291072
12,8,128,0.28912
13,8,128,0.28912
14,8,128,0.296512
15,8,128,0.302624
16,8,128,0.304512
17,8,128,0.28912
18,8,128,0.2856
19,8,128,0.273344
20,8,128,0.299648
21,8,128,0.28256
22,8,128,0.275104
23,8,128,0.286528
24,8,128,0.299584
0,8,256,0.194144
1,8,256,0.195136
2,8,256,0.207104
3,8,256,0.203424
4,8,256,0.202688
5,8,256,0.203296
6,8,256,0.206208
7,8,256,0.202816
8,8,256,0.2016
9,8,256,0.19072
10,8,256,0.200928
11,8,256,0.190272
12,8,256,0.19696
13,8,256,0.18832
14,8,256,0.203136
15,8,256,0.21952
16,8,256,0.20336
17,8,256,0.191104
18,8,256,0.189504
19,8,256,0.206912
20,8,256,0.189696
21,8,256,0.194976
22,8,256,0.192096
23,8,256,0.203872
24,8,256,0.191744
0,8,512,0.13504
1,8,512,0.143168
2,8,512,0.158208
3,8,512,0.149536
4,8,512,0.157824
5,8,512,0.135232
6,8,512,0.134144
7,8,512,0.133408
8,8,512,0.13328
9,8,512,0.132192
10,8,512,0.132832
11,8,512,0.132416
12,8,512,0.132896
13,8,512,0.133568
14,8,512,0.13408
15,8,512,0.13264
16,8,512,0.133408
17,8,512,0.133184
18,8,512,0.132672
19,8,512,0.133728
20,8,512,0.13328
21,8,512,0.140928
22,8,512,0.137952
23,8,512,0.132352
24,8,512,0.133792
0,16,32,0.499552
1,16,32,0.495776
2,16,32,0.494368
3,16,32,0.497344
4,16,32,0.495136
5,16,32,0.506272
6,16,32,0.485376
7,16,32,0.494912
8,16,32,0.494944
9,16,32,0.500832
10,16,32,0.496032
11,16,32,0.494016
12,16,32,0.4928
13,16,32,0.500704
14,16,32,0.507808
15,16,32,0.493152
16,16,32,0.515424
17,16,32,0.495136
18,16,32,0.49808
19,16,32,0.498144
20,16,32,0.50336
21,16,32,0.497856
22,16,32,0.499712
23,16,32,0.492416
24,16,32,0.495232
0,16,64,0.295104
1,16,64,0.285024
2,16,64,0.278112
3,16,64,0.279808
4,16,64,0.297856
5,16,64,0.276
6,16,64,0.282688
7,16,64,0.271136
8,16,64,0.267296
9,16,64,0.271744
10,16,64,0.270944
11,16,64,0.286528
12,16,64,0.287456
13,16,64,0.283744
14,16,64,0.282816
15,16,64,0.282336
16,16,64,0.296576
17,16,64,0.281856
18,16,64,0.28608
19,16,64,0.298496
20,16,64,0.299008
21,16,64,0.311776
