nrun,num_blocks,num_threads_per_block,taukern
0,8,32,59.1752
1,8,32,58.7849
2,8,32,58.7908
3,8,32,58.7854
4,8,32,58.845
5,8,32,59.2683
6,8,32,58.8432
7,8,32,59.2989
8,8,32,58.9005
9,8,32,58.7563
10,8,32,58.7686
11,8,32,58.7823
12,8,32,58.7463
13,8,32,58.8429
14,8,32,58.815
15,8,32,59.3861
16,8,32,59.2738
17,8,32,59.7266
18,8,32,58.7796
19,8,32,58.8572
20,8,32,59.4667
21,8,32,59.5012
22,8,32,59.3965
23,8,32,59.4014
24,8,32,59.4635
0,8,64,30.3194
1,8,64,29.8761
2,8,64,30.4434
3,8,64,30.3667
4,8,64,29.873
5,8,64,29.8548
6,8,64,29.7556
7,8,64,30.3561
8,8,64,30.3683
9,8,64,29.8322
10,8,64,29.9916
11,8,64,30.3218
12,8,64,30.199
13,8,64,30.5307
14,8,64,30.403
15,8,64,30.3842
16,8,64,30.2764
17,8,64,29.9528
18,8,64,29.9147
19,8,64,29.9229
20,8,64,29.9592
21,8,64,29.8891
22,8,64,30.6092
23,8,64,30.3284
24,8,64,30.6149
0,8,128,15.6932
1,8,128,15.9216
2,8,128,15.6509
3,8,128,15.8416
4,8,128,15.7513
5,8,128,16.0682
6,8,128,15.6401
7,8,128,16.1204
8,8,128,15.9346
9,8,128,15.9576
10,8,128,15.8717
11,8,128,14.7599
12,8,128,14.7685
13,8,128,15.3368
14,8,128,14.7808
15,8,128,15.3173
16,8,128,14.7789
17,8,128,15.362
18,8,128,15.0258
19,8,128,15.3101
20,8,128,14.763
21,8,128,15.4319
22,8,128,14.7809
23,8,128,15.4363
24,8,128,14.8024
0,8,256,7.52355
1,8,256,7.72198
2,8,256,7.57347
3,8,256,7.55741
4,8,256,8.0927
5,8,256,7.55718
6,8,256,7.57837
7,8,256,7.61747
8,8,256,8.11117
9,8,256,7.59174
10,8,256,7.55517
11,8,256,7.59664
12,8,256,8.27517
13,8,256,7.56742
14,8,256,7.64694
15,8,256,7.75293
16,8,256,8.17962
17,8,256,7.6089
