num_run,N,num_blocks_x,num_blocks_y,num_threads_per_x,num_threads_per_y,device_runtime [ms]
1,512,30,30,32,32,7.16541
2,512,30,30,32,32,7.5719
3,512,30,30,32,32,7.1656
4,512,30,30,32,32,7.17005
5,512,30,30,32,32,7.16285
6,512,30,30,32,32,7.49773
7,512,30,30,32,32,8.31488
8,512,30,30,32,32,7.57555
9,512,30,30,32,32,7.16477
10,512,30,30,32,32,7.16461
11,512,30,30,32,32,7.16422
12,512,30,30,32,32,7.16595
13,512,30,30,32,32,7.16659
14,512,30,30,32,32,7.1639
15,512,30,30,32,32,7.16595
16,512,30,30,32,32,7.16621
17,512,30,30,32,32,7.16365
18,512,30,30,32,32,7.16403
19,512,30,30,32,32,7.16704
20,512,30,30,32,32,7.16582
21,512,30,30,32,32,7.16595
22,512,30,30,32,32,7.16538
23,512,30,30,32,32,7.16595
24,512,30,30,32,32,7.16736
25,512,30,30,32,32,7.19434
26,512,30,30,32,32,7.16461
27,512,30,30,32,32,7.16794
28,512,30,30,32,32,7.16422
29,512,30,30,32,32,7.16784
30,512,30,30,32,32,7.16595
31,512,30,30,32,32,7.18272
32,512,30,30,32,32,7.16662
1,512,30,30,32,64,0.013728
2,512,30,30,32,64,0.014336
3,512,30,30,32,64,0.013952
4,512,30,30,32,64,0.016064
5,512,30,30,32,64,0.015712
6,512,30,30,32,64,0.014432
7,512,30,30,32,64,0.014528
8,512,30,30,32,64,0.015744
9,512,30,30,32,64,0.01376
10,512,30,30,32,64,0.014016
11,512,30,30,32,64,0.014432
12,512,30,30,32,64,0.014336
13,512,30,30,32,64,0.013696
14,512,30,30,32,64,0.012288
15,512,30,30,32,64,0.015008
16,512,30,30,32,64,0.013952
17,512,30,30,32,64,0.014784
18,512,30,30,32,64,0.014592
19,512,30,30,32,64,0.014048
20,512,30,30,32,64,0.012288
21,512,30,30,32,64,0.01312
22,512,30,30,32,64,0.014688
23,512,30,30,32,64,0.013888
24,512,30,30,32,64,0.01424
25,512,30,30,32,64,0.014688
26,512,30,30,32,64,0.015424
27,512,30,30,32,64,0.014464
28,512,30,30,32,64,0.012896
29,512,30,30,32,64,0.014848
30,512,30,30,32,64,0.0144
31,512,30,30,32,64,0.014816
32,512,30,30,32,64,0.014784
1,512,30,30,32,128,0.014496
2,512,30,30,32,128,0.036864
3,512,30,30,32,128,0.012992
4,512,30,30,32,128,0.014624
5,512,30,30,32,128,0.014752
6,512,30,30,32,128,0.014272
7,512,30,30,32,128,0.01488
8,512,30,30,32,128,0.013856
9,512,30,30,32,128,0.013984
10,512,30,30,32,128,0.013696
11,512,30,30,32,128,0.014528
12,512,30,30,32,128,0.014336
13,512,30,30,32,128,0.014272
14,512,30,30,32,128,0.014016
15,512,30,30,32,128,0.014336
16,512,30,30,32,128,0.02048
17,512,30,30,32,128,0.012768
18,512,30,30,32,128,0.013568
19,512,30,30,32,128,0.01312
20,512,30,30,32,128,0.014336
21,512,30,30,32,128,0.012224
22,512,30,30,32,128,0.014336
23,512,30,30,32,128,0.01248
24,512,30,30,32,128,0.014752
25,512,30,30,32,128,0.014336
26,512,30,30,32,128,0.014656
27,512,30,30,32,128,0.014816
28,512,30,30,32,128,0.014336
29,512,30,30,32,128,0.01488
30,512,30,30,32,128,0.014336
31,512,30,30,32,128,0.014336
32,512,30,30,32,128,0.013856
1,512,30,30,32,256,0.013984
2,512,30,30,32,256,0.01248
3,512,30,30,32,256,0.012416
4,512,30,30,32,256,0.014048
5,512,30,30,32,256,0.014336
6,512,30,30,32,256,0.014528
7,512,30,30,32,256,0.014784
8,512,30,30,32,256,0.016032
9,512,30,30,32,256,0.014112
10,512,30,30,32,256,0.012288
11,512,30,30,32,256,0.012288
12,512,30,30,32,256,0.010976
13,512,30,30,32,256,0.013152
14,512,30,30,32,256,0.014944
15,512,30,30,32,256,0.014592
16,512,30,30,32,256,0.013792
17,512,30,30,32,256,0.014592
18,512,30,30,32,256,0.013824
19,512,30,30,32,256,0.014336
20,512,30,30,32,256,0.014752
21,512,30,30,32,256,0.015488
22,512,30,30,32,256,0.011168
23,512,30,30,32,256,0.014336
24,512,30,30,32,256,0.012288
25,512,30,30,32,256,0.014144
26,512,30,30,32,256,0.014752
27,512,30,30,32,256,0.012192
28,512,30,30,32,256,0.013792
29,512,30,30,32,256,0.015744
30,512,30,30,32,256,0.012288
31,512,30,30,32,256,0.012032
32,512,30,30,32,256,0.015392
1,512,30,30,32,512,0.014464
2,512,30,30,32,512,0.01552
3,512,30,30,32,512,0.012096
4,512,30,30,32,512,0.01584
5,512,30,30,32,512,0.014176
6,512,30,30,32,512,0.014368
7,512,30,30,32,512,0.013536
8,512,30,30,32,512,0.014592
9,512,30,30,32,512,0.015136
10,512,30,30,32,512,0.014432
11,512,30,30,32,512,0.014368
12,512,30,30,32,512,0.014752
13,512,30,30,32,512,0.014016
14,512,30,30,32,512,0.013984
15,512,30,30,32,512,0.015712
16,512,30,30,32,512,0.011968
17,512,30,30,32,512,0.012448
18,512,30,30,32,512,0.02048
19,512,30,30,32,512,0.01408
20,512,30,30,32,512,0.014656
21,512,30,30,32,512,0.014368
22,512,30,30,32,512,0.014336
23,512,30,30,32,512,0.014624
24,512,30,30,32,512,0.01536
25,512,30,30,32,512,0.013952
26,512,30,30,32,512,0.015072
27,512,30,30,32,512,0.013824
28,512,30,30,32,512,0.014496
29,512,30,30,32,512,0.011744
30,512,30,30,32,512,0.014432
31,512,30,30,32,512,0.011968
32,512,30,30,32,512,0.01456
1,512,30,30,32,1024,0.014464
2,512,30,30,32,1024,0.015424
3,512,30,30,32,1024,0.014336
4,512,30,30,32,1024,0.012192
5,512,30,30,32,1024,0.014336
6,512,30,30,32,1024,0.015456
7,512,30,30,32,1024,0.014336
8,512,30,30,32,1024,0.014592
9,512,30,30,32,1024,0.014336
10,512,30,30,32,1024,0.014592
11,512,30,30,32,1024,0.014336
12,512,30,30,32,1024,0.013184
13,512,30,30,32,1024,0.015424
14,512,30,30,32,1024,0.01472
15,512,30,30,32,1024,0.016384
16,512,30,30,32,1024,0.015584
17,512,30,30,32,1024,0.014592
18,512,30,30,32,1024,0.011104
19,512,30,30,32,1024,0.01568
20,512,30,30,32,1024,0.01424
21,512,30,30,32,1024,0.014336
22,512,30,30,32,1024,0.014304
23,512,30,30,32,1024,0.015424
24,512,30,30,32,1024,0.0136
25,512,30,30,32,1024,0.013152
26,512,30,30,32,1024,0.014496
27,512,30,30,32,1024,0.014752
28,512,30,30,32,1024,0.013952
29,512,30,30,32,1024,0.015072
30,512,30,30,32,1024,0.014752
31,512,30,30,32,1024,0.015872
32,512,30,30,32,1024,0.014656
1,512,30,30,64,32,0.012288
2,512,30,30,64,32,0.014816
3,512,30,30,64,32,0.01552
4,512,30,30,64,32,0.015488
5,512,30,30,64,32,0.014784
