N,Nx,nrun,runtime
4096,4194304,2,0.020268662
4096,4194304,15,0.018827192
4096,4194304,20,0.019786645
4096,4194304,16,0.019188559
4096,4194304,25,0.019288252
4096,4194304,21,0.019755776
4096,4194304,23,0.019834487
4096,16777216,22,0.066202685
4096,16777216,18,0.067677504
4096,16777216,8,0.068704423
4096,16777216,7,0.067936245
4096,16777216,24,0.065998742
4096,16777216,14,0.065629799
4096,16777216,5,0.065920955
4096,16777216,4,0.068831919
4096,16777216,13,0.065801784
4096,16777216,1,0.066443744
4096,16777216,19,0.068851407
4096,16777216,11,0.065965615
4096,16777216,12,0.068295502
4096,16777216,6,0.065668889
4096,16777216,9,0.065953789
4096,16777216,17,0.067632791
4096,16777216,3,0.068978401
4096,16777216,10,0.066965826
4096,16777216,2,0.077268611
4096,16777216,15,0.067928751
4096,16777216,20,0.065346466
4096,16777216,16,0.067356233
4096,16777216,25,0.06594659
4096,16777216,21,0.068684093
4096,16777216,23,0.065708671
4096,1048576,22,0.006791607
4096,1048576,18,0.006181652
4096,1048576,8,0.011296789
4096,1048576,7,0.009254364
4096,1048576,24,0.006680962
4096,1048576,14,0.006286794
4096,1048576,5,0.009434188
4096,1048576,4,0.009269897
4096,1048576,13,0.006055075
4096,1048576,1,0.009384446
4096,1048576,19,0.006089738
4096,1048576,11,0.01130413
4096,1048576,12,0.020243803
4096,1048576,6,0.00961908
4096,1048576,9,0.011203864
4096,1048576,17,0.006242842
4096,1048576,3,0.009382464
4096,1048576,10,0.010449795
4096,1048576,2,0.009589636
4096,1048576,15,0.006315044
4096,1048576,20,0.006267969
4096,1048576,16,0.006100944
4096,1048576,25,0.006745018
4096,1048576,21,0.0061687
4096,1048576,23,0.006278245
4096,65536,22,0.002099579
4096,65536,18,0.001955591
4096,65536,8,0.001978711
4096,65536,7,0.002157376
4096,65536,24,0.00209732
4096,65536,14,0.00200538
4096,65536,5,0.00508119
4096,65536,4,0.006863722
4096,65536,13,0.001990588
4096,65536,1,0.00193443
4096,65536,19,0.001984621
4096,65536,11,0.001976595
4096,65536,12,0.001952072
4096,65536,6,0.003462131
4096,65536,9,0.002007482
4096,65536,17,0.001997103
4096,65536,3,0.001934891
4096,65536,10,0.002001457
4096,65536,2,0.002315959
4096,65536,15,0.001978474
4096,65536,20,0.001984342
4096,65536,16,0.001946149
4096,65536,25,0.002158949
4096,65536,21,0.002010655
4096,65536,23,0.002144361
4096,131072,22,0.002284405
4096,131072,18,0.002386956
4096,131072,8,0.002325392
4096,131072,7,0.002305768
4096,131072,24,0.002411557
4096,131072,14,0.002325745
4096,131072,5,0.002488147
4096,131072,4,0.002574651
4096,131072,13,0.002341843
4096,131072,1,0.002505953
4096,131072,19,0.002379719
4096,131072,11,0.002320637
4096,131072,12,0.002392148
4096,131072,6,0.002515515
4096,131072,9,0.002281105
4096,131072,17,0.002325264
4096,131072,3,0.002526495
4096,131072,10,0.002481291
4096,131072,2,0.002637242
4096,131072,15,0.002345011
4096,131072,20,0.002371238
4096,131072,16,0.002305474
4096,131072,25,0.002416735
4096,131072,21,0.002584113
4096,131072,23,0.00241821
4096,2048,22,0.001285249
4096,2048,18,0.001331452
4096,2048,8,0.001283993
4096,2048,7,0.001312959
4096,2048,24,0.001297199
4096,2048,14,0.001334824
4096,2048,5,0.001341235
4096,2048,4,0.001275466
4096,2048,13,0.001298007
4096,2048,1,0.001281175
4096,2048,19,0.001308506
4096,2048,11,0.001289272
4096,2048,12,0.001305112
4096,2048,6,0.001348487
4096,2048,9,0.001295986
4096,2048,17,0.001287238
4096,2048,3,0.001410568
4096,2048,10,0.001303366
4096,2048,2,0.001334101
4096,2048,15,0.001268955
4096,2048,20,0.001284158
4096,2048,16,0.001301044
4096,2048,25,0.001287237
4096,2048,21,0.001296487
4096,2048,23,0.001320568
