nrun,num_blocks,num_threads_per_block,taukern
0,8,32,2415.19
1,8,32,2414.81
2,8,32,2415.49
3,8,32,2415
4,8,32,2414.75
5,8,32,2417.09
6,8,32,2414.78
7,8,32,2414.49
8,8,32,2415.91
9,8,32,2415.08
10,8,32,2416.39
11,8,32,2415.05
12,8,32,2414.97
13,8,32,2415.25
14,8,32,2414.94
15,8,32,2415.34
16,8,32,2414.75
17,8,32,2414.89
18,8,32,2415.28
19,8,32,2415.3
20,8,32,2414.61
21,8,32,2414.81
22,8,32,2414.7
23,8,32,2414.46
24,8,32,2415.55
0,8,64,1455.97
1,8,64,1455.19
2,8,64,1455.05
3,8,64,1455.26
4,8,64,1455.11
5,8,64,1455.31
6,8,64,1455.91
7,8,64,1456.41
8,8,64,1455.47
9,8,64,1455.31
10,8,64,1455.42
11,8,64,1455.76
12,8,64,1456.19
13,8,64,1456.44
14,8,64,1455.57
15,8,64,1455.72
16,8,64,1455.63
17,8,64,1455.68
18,8,64,1455.54
19,8,64,1455.79
20,8,64,1455.92
21,8,64,1455.76
22,8,64,1456.16
23,8,64,1456.45
24,8,64,1456.26
0,8,128,871.344
1,8,128,871.858
2,8,128,872.321
3,8,128,871.381
4,8,128,871.556
5,8,128,871.48
6,8,128,871.729
7,8,128,872.383
8,8,128,871.587
9,8,128,876.625
10,8,128,871.533
11,8,128,871.726
12,8,128,871.702
13,8,128,872.189
14,8,128,872.442
15,8,128,871.466
16,8,128,871.558
17,8,128,871.459
18,8,128,872.2
19,8,128,872.302
20,8,128,871.318
21,8,128,871.453
22,8,128,871.528
23,8,128,871.538
24,8,128,871.92
0,8,256,747.862
1,8,256,747.661
2,8,256,746.932
3,8,256,747.338
4,8,256,747.692
5,8,256,747.425
6,8,256,747.094
7,8,256,746.765
8,8,256,747.136
9,8,256,747.743
10,8,256,747.48
11,8,256,746.824
12,8,256,748.127
13,8,256,747.751
14,8,256,746.97
15,8,256,746.799
16,8,256,746.868
17,8,256,747.17
18,8,256,747.63
19,8,256,746.93
20,8,256,746.874
21,8,256,747.664
22,8,256,747.963
23,8,256,747.275
24,8,256,746.774
0,8,512,688.134
1,8,512,687.519
2,8,512,688.248
3,8,512,687.697
4,8,512,688.147
5,8,512,687.405
6,8,512,688.208
7,8,512,686.766
8,8,512,688.23
9,8,512,688.674
10,8,512,688.888
11,8,512,688.056
12,8,512,687.888
13,8,512,687.819
14,8,512,688.259
15,8,512,687.904
16,8,512,688.059
17,8,512,687.697
18,8,512,688.042
19,8,512,687.015
20,8,512,687.275
21,8,512,688.042
22,8,512,688.454
23,8,512,687.368
24,8,512,688.311
0,16,32,1453.55
1,16,32,1453.36
2,16,32,1452.65
3,16,32,1453.16
4,16,32,1452.78
5,16,32,1453.05
6,16,32,1453.72
7,16,32,1452.8
8,16,32,1452.84
9,16,32,1453.18
10,16,32,1454.12
11,16,32,1453.08
12,16,32,1452.86
13,16,32,1453.01
14,16,32,1452.98
15,16,32,1453.05
16,16,32,1453.32
17,16,32,1457.45
18,16,32,1452.9
19,16,32,1453.08
20,16,32,1452.87
21,16,32,1453.19
22,16,32,1454.74
23,16,32,1453.57
24,16,32,1453.89
0,16,64,871.641
1,16,64,871.414
2,16,64,871.603
3,16,64,871.577
4,16,64,871.72
5,16,64,872.121
6,16,64,872.763
7,16,64,872.134
8,16,64,871.861
9,16,64,872.138
10,16,64,871.953
11,16,64,872.475
12,16,64,872.922
13,16,64,871.99
14,16,64,872.071
15,16,64,872.816
16,16,64,872.712
17,16,64,872.116
18,16,64,872.197
19,16,64,872.191
20,16,64,872.748
21,16,64,872.096
22,16,64,872.091
23,16,64,872.764
24,16,64,872.851
0,16,128,747.129
1,16,128,747.017
2,16,128,747.139
3,16,128,747.029
4,16,128,747.886
5,16,128,747.698
6,16,128,746.974
7,16,128,746.887
8,16,128,746.894
9,16,128,747.861
10,16,128,747.605
11,16,128,747.082
12,16,128,746.932
13,16,128,747.176
14,16,128,746.995
15,16,128,746.987
16,16,128,747.74
17,16,128,747.332
18,16,128,752.551
19,16,128,747.413
20,16,128,747.063
21,16,128,746.924
22,16,128,747.169
23,16,128,747.049
24,16,128,747.765
0,16,256,691.724
1,16,256,691.71
2,16,256,690.15
3,16,256,690.749
4,16,256,689.915
5,16,256,690.648
6,16,256,691.292
7,16,256,690.599
8,16,256,689.777
