nrun,num_blocks,num_threads_per_block,taukern
0,8,32,107.895
1,8,32,108.245
2,8,32,107.83
3,8,32,108.27
4,8,32,108.247
5,8,32,108.348
6,8,32,108.252
7,8,32,108.247
8,8,32,108.249
9,8,32,108.236
10,8,32,108.253
11,8,32,107.804
12,8,32,108.239
13,8,32,107.797
14,8,32,108.238
15,8,32,108.23
16,8,32,108.233
17,8,32,108.238
18,8,32,107.787
19,8,32,108.247
20,8,32,108.78
21,8,32,107.797
22,8,32,108.235
23,8,32,108.251
24,8,32,107.817
0,8,64,54.6336
1,8,64,54.9863
2,8,64,54.8705
3,8,64,54.5147
4,8,64,55.031
5,8,64,54.9592
6,8,64,55.0965
7,8,64,54.4587
8,8,64,54.4911
9,8,64,55.0305
10,8,64,54.9457
11,8,64,54.7861
12,8,64,54.9847
13,8,64,55.0437
14,8,64,54.5165
15,8,64,54.961
16,8,64,54.9711
17,8,64,54.5748
18,8,64,54.935
19,8,64,54.705
20,8,64,54.9548
21,8,64,54.5871
22,8,64,55.1325
23,8,64,54.9546
24,8,64,54.6155
0,8,128,27.2415
1,8,128,27.4519
2,8,128,27.415
3,8,128,27.4124
4,8,128,27.4049
5,8,128,27.3557
6,8,128,27.9346
7,8,128,27.2483
8,8,128,27.7367
9,8,128,27.398
10,8,128,27.3884
11,8,128,27.9905
12,8,128,27.4039
13,8,128,27.4436
14,8,128,27.3943
15,8,128,27.2377
16,8,128,27.43
17,8,128,27.3275
18,8,128,27.3971
19,8,128,27.4333
20,8,128,27.3933
21,8,128,27.4094
22,8,128,27.191
23,8,128,27.446
24,8,128,27.7314
0,8,256,13.9659
1,8,256,14.0639
2,8,256,13.8916
3,8,256,14.072
4,8,256,13.9142
5,8,256,14.0712
6,8,256,13.9298
7,8,256,14.0069
8,8,256,14.0668
9,8,256,13.9561
10,8,256,14.062
11,8,256,14.4162
12,8,256,14.1489
13,8,256,13.8916
14,8,256,13.9787
15,8,256,14.0878
16,8,256,13.9183
17,8,256,14.0568
18,8,256,13.9135
19,8,256,14.076
20,8,256,13.9384
21,8,256,14.0735
22,8,256,13.9297
23,8,256,13.9465
24,8,256,14.1057
0,8,512,7.70333
1,8,512,7.59491
2,8,512,7.62221
3,8,512,7.63155
4,8,512,7.75914
5,8,512,7.55542
6,8,512,7.65402
7,8,512,7.63747
8,8,512,7.61024
9,8,512,7.77683
10,8,512,8.10301
11,8,512,7.58179
12,8,512,7.86016
13,8,512,7.57613
14,8,512,7.66816
15,8,512,7.6552
16,8,512,7.60829
17,8,512,8.11824
18,8,512,7.61965
19,8,512,7.62496
20,8,512,7.64061
21,8,512,7.76704
22,8,512,7.56902
23,8,512,7.5863
24,8,512,7.61491
0,16,32,54.4022
1,16,32,55.0472
2,16,32,54.3777
3,16,32,54.8095
4,16,32,55.0604
5,16,32,54.5968
6,16,32,54.8344
7,16,32,54.9684
8,16,32,55.395
9,16,32,54.3563
10,16,32,55.0461
11,16,32,54.9646
12,16,32,54.612
13,16,32,54.9157
14,16,32,54.8064
15,16,32,55.0257
16,16,32,54.5565
17,16,32,54.7634
18,16,32,55.0236
19,16,32,54.5656
20,16,32,55.0322
21,16,32,54.9762
22,16,32,55.0247
23,16,32,54.6154
24,16,32,55.0131
0,16,64,27.3888
1,16,64,27.3864
2,16,64,27.3754
3,16,64,27.4283
4,16,64,27.2098
5,16,64,27.4824
6,16,64,27.3963
7,16,64,27.375
8,16,64,27.4188
9,16,64,27.4087
10,16,64,27.3232
11,16,64,27.1975
12,16,64,27.4139
13,16,64,27.4292
14,16,64,27.44
15,16,64,27.8786
16,16,64,27.4483
17,16,64,27.417
18,16,64,27.2381
19,16,64,27.4928
20,16,64,27.4125
21,16,64,27.3695
22,16,64,27.3708
23,16,64,27.3918
24,16,64,27.3946
0,16,128,14.069
1,16,128,13.8585
2,16,128,13.9266
3,16,128,14.0464
4,16,128,13.9078
5,16,128,14.0619
6,16,128,13.899
7,16,128,14.0756
8,16,128,13.9009
9,16,128,14.1007
10,16,128,13.8944
11,16,128,14.096
12,16,128,13.8789
13,16,128,13.9382
14,16,128,14.0561
15,16,128,14.4303
16,16,128,14.096
17,16,128,13.9043
18,16,128,14.081
19,16,128,13.8929
20,16,128,13.9986
21,16,128,14.1044
22,16,128,13.9162
23,16,128,14.057
24,16,128,13.9184
0,16,256,7.63158
1,16,256,7.69882
2,16,256,7.78346
3,16,256,7.59344
4,16,256,7.63805
5,16,256,7.5823
6,16,256,7.64179
7,16,256,8.11194
8,16,256,7.57494
9,16,256,7.65898
10,16,256,7.7928
11,16,256,7.59155
12,16,256,7.6232
13,16,256,7.59027
14,16,256,7.72208
15,16,256,7.72714
16,16,256,7.58813
17,16,256,7.66342
18,16,256,7.65248
19,16,256,7.88157
20,16,256,7.54317
21,16,256,7.65584
22,16,256,7.61395
23,16,256,7.72752
24,16,256,7.59251
0,16,512,5.28592
1,16,512,5.32499
2,16,512,5.29827
3,16,512,5.31331
4,16,512,5.29069
5,16,512,5.29853
6,16,512,5.44342
7,16,512,5.27126
8,16,512,5.31139
9,16,512,5.5089
10,16,512,5.32998
11,16,512,5.32656
12,16,512,5.43469
13,16,512,5.27894
14,16,512,5.37955
15,16,512,5.33955
16,16,512,5.30019
17,16,512,5.45024
18,16,512,5.27418
19,16,512,5.32934
20,16,512,5.33555
21,16,512,5.32496
22,16,512,5.33523
23,16,512,5.49683
24,16,512,5.31475
0,32,32,27.5271
1,32,32,27.3789
2,32,32,27.3675
3,32,32,30.1891
4,32,32,27.4307
5,32,32,27.2743
6,32,32,27.5939
7,32,32,27.3438
8,32,32,27.3689
9,32,32,27.3872
10,32,32,27.4203
11,32,32,27.3901
12,32,32,27.2893
13,32,32,27.4729
14,32,32,27.3798
15,32,32,27.4086
16,32,32,27.4403
17,32,32,27.3966
18,32,32,27.3946
19,32,32,27.2328
20,32,32,27.4652
21,32,32,27.3929
22,32,32,27.3957
23,32,32,27.4147
24,32,32,27.4225
0,32,64,14.0787
1,32,64,13.8924
2,32,64,14.1007
3,32,64,13.9248
4,32,64,14.1046
5,32,64,13.9017
6,32,64,14.0041
7,32,64,14.206
8,32,64,13.9031
9,32,64,14.1379
10,32,64,13.9041
11,32,64,14.1169
12,32,64,14.0931
13,32,64,14.1108
14,32,64,13.9322
15,32,64,14.0806
16,32,64,14.2236
17,32,64,13.8981
18,32,64,14.1234
19,32,64,13.9079
20,32,64,14.0359
21,32,64,14.4219
22,32,64,14.1156
23,32,64,13.8881
24,32,64,14.0236
0,32,128,7.61014
1,32,128,8.08826
2,32,128,7.71395
3,32,128,7.53853
4,32,128,7.65469
5,32,128,7.64832
6,32,128,7.76058
7,32,128,7.58224
8,32,128,7.63472
9,32,128,7.66579
10,32,128,7.83718
11,32,128,7.55072
12,32,128,7.63818
13,32,128,7.63475
14,32,128,7.66829
15,32,128,7.75629
16,32,128,8.0456
17,32,128,7.58051
18,32,128,7.76605
19,32,128,7.58198
20,32,128,7.57168
21,32,128,7.73139
22,32,128,8.09238
23,32,128,7.54042
24,32,128,7.71696
0,32,256,5.38909
1,32,256,5.34499
2,32,256,5.32106
3,32,256,5.31219
4,32,256,5.31859
5,32,256,5.45638
6,32,256,5.29936
7,32,256,5.3327
8,32,256,5.33197
9,32,256,5.3247
10,32,256,5.31168
11,32,256,5.31245
12,32,256,5.44147
13,32,256,5.85168
14,32,256,5.34813
15,32,256,5.35965
