num_run,N,num_blocks_x,num_blocks_y,num_threads_per_x,num_threads_per_y,device_runtime [ms]
10,16384,30,30,512,256,0.006144
11,16384,30,30,512,256,0.022528
12,16384,30,30,512,256,0.016032
13,16384,30,30,512,256,0.012096
14,16384,30,30,512,256,0.012224
15,16384,30,30,512,256,0.017696
16,16384,30,30,512,256,0.01232
17,16384,30,30,512,256,0.014656
18,16384,30,30,512,256,0.014496
19,16384,30,30,512,256,0.016384
20,16384,30,30,512,256,0.014304
21,16384,30,30,512,256,0.012288
22,16384,30,30,512,256,0.019872
23,16384,30,30,512,256,0.013408
24,16384,30,30,512,256,0.011904
25,16384,30,30,512,256,0.01248
26,16384,30,30,512,256,0.014848
27,16384,30,30,512,256,0.014336
28,16384,30,30,512,256,0.015776
29,16384,30,30,512,256,0.014912
30,16384,30,30,512,256,0.014368
31,16384,30,30,512,256,0.014688
32,16384,30,30,512,256,0.012288
1,16384,30,30,512,512,0.012288
2,16384,30,30,512,512,0.01968
3,16384,30,30,512,512,0.014688
4,16384,30,30,512,512,0.012224
5,16384,30,30,512,512,0.015392
6,16384,30,30,512,512,0.014368
7,16384,30,30,512,512,0.012128
8,16384,30,30,512,512,0.014336
9,16384,30,30,512,512,0.012288
10,16384,30,30,512,512,0.010816
11,16384,30,30,512,512,0.011072
12,16384,30,30,512,512,0.013952
13,16384,30,30,512,512,0.012288
14,16384,30,30,512,512,0.011232
15,16384,30,30,512,512,0.011264
16,16384,30,30,512,512,0.010272
17,16384,30,30,512,512,0.014336
18,16384,30,30,512,512,0.018432
19,16384,30,30,512,512,0.014336
20,16384,30,30,512,512,0.011456
21,16384,30,30,512,512,0.014656
22,16384,30,30,512,512,0.010336
23,16384,30,30,512,512,0.011936
24,16384,30,30,512,512,0.011776
25,16384,30,30,512,512,0.014368
26,16384,30,30,512,512,0.007328
27,16384,30,30,512,512,0.012256
28,16384,30,30,512,512,0.018432
29,16384,30,30,512,512,0.01536
30,16384,30,30,512,512,0.014368
31,16384,30,30,512,512,0.012288
32,16384,30,30,512,512,0.012384
1,16384,30,30,512,1024,0.151552
2,16384,30,30,512,1024,0.015456
3,16384,30,30,512,1024,0.021536
4,16384,30,30,512,1024,0.014336
5,16384,30,30,512,1024,0.012224
6,16384,30,30,512,1024,0.014336
7,16384,30,30,512,1024,0.014336
8,16384,30,30,512,1024,0.014176
9,16384,30,30,512,1024,0.014944
10,16384,30,30,512,1024,0.014528
11,16384,30,30,512,1024,0.01488
12,16384,30,30,512,1024,0.014336
13,16384,30,30,512,1024,0.014336
14,16384,30,30,512,1024,0.014976
15,16384,30,30,512,1024,0.012288
16,16384,30,30,512,1024,0.014336
17,16384,30,30,512,1024,0.011776
18,16384,30,30,512,1024,0.014304
19,16384,30,30,512,1024,0.01424
20,16384,30,30,512,1024,0.010112
21,16384,30,30,512,1024,0.012192
22,16384,30,30,512,1024,0.015648
23,16384,30,30,512,1024,0.014688
24,16384,30,30,512,1024,0.013984
25,16384,30,30,512,1024,0.014464
26,16384,30,30,512,1024,0.014624
27,16384,30,30,512,1024,0.011136
28,16384,30,30,512,1024,0.012288
29,16384,30,30,512,1024,0.014368
30,16384,30,30,512,1024,0.013216
31,16384,30,30,512,1024,0.014496
32,16384,30,30,512,1024,0.011712
1,16384,30,30,1024,64,0.0144
2,16384,30,30,1024,64,0.014336
3,16384,30,30,1024,64,0.014336
4,16384,30,30,1024,64,0.012288
5,16384,30,30,1024,64,0.014336
6,16384,30,30,1024,64,0.012096
7,16384,30,30,1024,64,0.012288
8,16384,30,30,1024,64,0.014368
9,16384,30,30,1024,64,0.012576
10,16384,30,30,1024,64,0.015072
11,16384,30,30,1024,64,0.015552
12,16384,30,30,1024,64,0.015872
13,16384,30,30,1024,64,0.014656
14,16384,30,30,1024,64,0.01392
15,16384,30,30,1024,64,0.010816
16,16384,30,30,1024,64,0.014464
17,16384,30,30,1024,64,0.016384
18,16384,30,30,1024,64,0.014336
19,16384,30,30,1024,64,0.019104
20,16384,30,30,1024,64,0.014336
21,16384,30,30,1024,64,0.014176
22,16384,30,30,1024,64,0.011936
23,16384,30,30,1024,64,0.014368
24,16384,30,30,1024,64,0.012288
25,16384,30,30,1024,64,0.014336
26,16384,30,30,1024,64,0.013088
27,16384,30,30,1024,64,0.012352
28,16384,30,30,1024,64,0.014176
29,16384,30,30,1024,64,0.01488
30,16384,30,30,1024,64,0.010912
31,16384,30,30,1024,64,0.011488
32,16384,30,30,1024,64,0.014336
1,16384,30,30,1024,128,0.01408
2,16384,30,30,1024,128,0.014336
3,16384,30,30,1024,128,0.0144
4,16384,30,30,1024,128,0.014336
5,16384,30,30,1024,128,0.019552
6,16384,30,30,1024,128,0.012384
7,16384,30,30,1024,128,0.014336
8,16384,30,30,1024,128,0.011968
9,16384,30,30,1024,128,0.012288
10,16384,30,30,1024,128,0.01456
11,16384,30,30,1024,128,0.018336
12,16384,30,30,1024,128,0.012
13,16384,30,30,1024,128,0.014592
14,16384,30,30,1024,128,0.012288
15,16384,30,30,1024,128,0.014592
16,16384,30,30,1024,128,0.018432
17,16384,30,30,1024,128,0.013184
18,16384,30,30,1024,128,0.014848
19,16384,30,30,1024,128,0.014336
20,16384,30,30,1024,128,0.012224
21,16384,30,30,1024,128,0.0144
22,16384,30,30,1024,128,0.012096
23,16384,30,30,1024,128,0.011936
24,16384,30,30,1024,128,0.014336
25,16384,30,30,1024,128,0.01456
26,16384,30,30,1024,128,0.014368
27,16384,30,30,1024,128,0.011904
28,16384,30,30,1024,128,0.012064
29,16384,30,30,1024,128,0.013952
30,16384,30,30,1024,128,0.014464
31,16384,30,30,1024,128,0.021664
32,16384,30,30,1024,128,0.012032
1,16384,30,30,1024,256,0.014432
2,16384,30,30,1024,256,0.014336
3,16384,30,30,1024,256,0.01392
4,16384,30,30,1024,256,0.014336
5,16384,30,30,1024,256,0.014048
6,16384,30,30,1024,256,0.012288
7,16384,30,30,1024,256,0.02048
8,16384,30,30,1024,256,0.014336
9,16384,30,30,1024,256,0.014176
10,16384,30,30,1024,256,0.014272
11,16384,30,30,1024,256,0.014336
12,16384,30,30,1024,256,0.014752
13,16384,30,30,1024,256,0.010272
14,16384,30,30,1024,256,0.01024
15,16384,30,30,1024,256,0.012288
16,16384,30,30,1024,256,0.014528
17,16384,30,30,1024,256,0.014848
18,16384,30,30,1024,256,0.012288
19,16384,30,30,1024,256,0.014272
20,16384,30,30,1024,256,0.014464
21,16384,30,30,1024,256,0.011712
22,16384,30,30,1024,256,0.010496
23,16384,30,30,1024,256,0.014432
24,16384,30,30,1024,256,0.012288
25,16384,30,30,1024,256,0.014176
26,16384,30,30,1024,256,0.014336
27,16384,30,30,1024,256,0.015392
28,16384,30,30,1024,256,0.014336
29,16384,30,30,1024,256,0.012096
30,16384,30,30,1024,256,0.012224
31,16384,30,30,1024,256,0.012288
32,16384,30,30,1024,256,0.011904
1,16384,30,30,1024,512,0.014368
2,16384,30,30,1024,512,0.012288
3,16384,30,30,1024,512,0.014368
4,16384,30,30,1024,512,0.013984
5,16384,30,30,1024,512,0.01024
6,16384,30,30,1024,512,0.014048
7,16384,30,30,1024,512,0.01024
8,16384,30,30,1024,512,0.01024
9,16384,30,30,1024,512,0.011904
10,16384,30,30,1024,512,0.014336
11,16384,30,30,1024,512,0.01088
12,16384,30,30,1024,512,0.012288
13,16384,30,30,1024,512,0.012192
14,16384,30,30,1024,512,0.014336
