N,Nx,nrun,runtime
16384,262144,6,0.009053722
16384,262144,9,0.019384883
16384,262144,17,0.012006262
16384,262144,3,0.008924776
16384,262144,10,0.015191003
16384,262144,2,0.009073097
16384,262144,15,0.011991837
16384,262144,20,0.010159351
16384,262144,16,0.011962313
16384,262144,25,0.013059792
16384,262144,21,0.01138744
16384,262144,23,0.013038061
16384,33554432,22,0.13687969
16384,33554432,18,0.135598178
16384,33554432,8,0.134989402
16384,33554432,7,0.135654535
16384,33554432,24,0.135248556
16384,33554432,14,0.135773495
16384,33554432,5,0.134576687
16384,33554432,4,0.135685172
16384,33554432,13,0.134805843
16384,33554432,1,0.136732964
16384,33554432,19,0.135292927
16384,33554432,11,0.135023588
16384,33554432,12,0.135401369
16384,33554432,6,0.152928565
16384,33554432,9,0.135790007
16384,33554432,17,0.134905003
16384,33554432,3,0.135371874
16384,33554432,10,0.135780389
16384,33554432,2,0.137288461
16384,33554432,15,0.135067487
16384,33554432,20,0.13517466
16384,33554432,16,0.134125092
16384,33554432,25,0.135000153
16384,33554432,21,0.135222071
16384,33554432,23,0.135545204
16384,1048576,22,0.011582234
16384,1048576,18,0.012747186
16384,1048576,8,0.01405118
16384,1048576,7,0.013063696
16384,1048576,24,0.011277239
16384,1048576,14,0.014093224
16384,1048576,5,0.012892945
16384,1048576,4,0.013028071
16384,1048576,13,0.01408644
16384,1048576,1,0.014612106
16384,1048576,19,0.012463077
16384,1048576,11,0.014197782
16384,1048576,12,0.013910109
16384,1048576,6,0.012880167
16384,1048576,9,0.014068058
16384,1048576,17,0.014342528
16384,1048576,3,0.013056801
16384,1048576,10,0.013881975
16384,1048576,2,0.014627829
16384,1048576,15,0.014334163
16384,1048576,20,0.011824674
16384,1048576,16,0.014231094
16384,1048576,25,0.011313837
16384,1048576,21,0.011277073
16384,1048576,23,0.011786696
16384,2048,22,0.005188752
16384,2048,18,0.005240414
16384,2048,8,0.005663054
16384,2048,7,0.005643335
16384,2048,24,0.003552592
16384,2048,14,0.007435178
16384,2048,5,0.00565983
16384,2048,4,0.005617533
16384,2048,13,0.007475107
16384,2048,1,0.005709626
16384,2048,19,0.005240644
16384,2048,11,0.006436013
16384,2048,12,0.006455564
16384,2048,6,0.005691147
16384,2048,9,0.006409073
16384,2048,17,0.005234244
16384,2048,3,0.005704004
16384,2048,10,0.006399949
16384,2048,2,0.005681021
16384,2048,15,0.00754892
16384,2048,20,0.005274817
16384,2048,16,0.005287065
16384,2048,25,0.003506191
16384,2048,21,0.00523017
16384,2048,23,0.005241682
16384,524288,22,0.008636146
16384,524288,18,0.008547901
16384,524288,8,0.013675855
16384,524288,7,0.01351567
16384,524288,24,0.009270613
16384,524288,14,0.009160108
16384,524288,5,0.013240635
16384,524288,4,0.013253157
16384,524288,13,0.014625606
16384,524288,1,0.015455406
16384,524288,19,0.008653201
16384,524288,11,0.013431272
16384,524288,12,0.013340262
16384,524288,6,0.013184192
16384,524288,9,0.013413842
16384,524288,17,0.008605515
16384,524288,3,0.015473522
16384,524288,10,0.013449458
16384,524288,2,0.01555387
16384,524288,15,0.008569137
16384,524288,20,0.008539513
16384,524288,16,0.008711805
16384,524288,25,0.010855778
16384,524288,21,0.008555858
16384,524288,23,0.009196756
16384,8192,22,0.004194762
16384,8192,18,0.004128381
16384,8192,8,0.004163898
16384,8192,7,0.004152227
16384,8192,24,0.0041476
16384,8192,14,0.004135708
16384,8192,5,0.004169049
16384,8192,4,0.004220597
16384,8192,13,0.004143817
16384,8192,1,0.005050449
16384,8192,19,0.004192541
16384,8192,11,0.004175061
16384,8192,12,0.004127244
16384,8192,6,0.00440873
16384,8192,9,0.004207717
16384,8192,17,0.004136088
16384,8192,3,0.004184087
16384,8192,10,0.004137853
16384,8192,2,0.00458857
16384,8192,15,0.004185517
16384,8192,20,0.004157248
16384,8192,16,0.004194854
16384,8192,25,0.004160142
16384,8192,21,0.004212763
16384,8192,23,0.004160417
16384,16777216,22,0.075496862
16384,16777216,18,0.076116837
16384,16777216,8,0.075839163
16384,16777216,7,0.076049074
16384,16777216,24,0.077955092
16384,16777216,14,0.076119158
16384,16777216,5,0.075809791
16384,16777216,4,0.076913852
16384,16777216,13,0.076007441
16384,16777216,1,0.076083491
16384,16777216,19,0.078011756
16384,16777216,11,0.075806586
16384,16777216,12,0.076359751
16384,16777216,6,0.075843754
16384,16777216,9,0.07570907
16384,16777216,17,0.076433617
16384,16777216,3,0.07543122
16384,16777216,10,0.075799691
16384,16777216,2,0.076045668
16384,16777216,15,0.076107238
16384,16777216,20,0.075687828
16384,16777216,16,0.075590132
16384,16777216,25,0.076254404
16384,16777216,21,0.075458407
16384,16777216,23,0.075533971
16384,32768,22,0.004923788
16384,32768,18,0.005312052
16384,32768,8,0.005304123
16384,32768,7,0.005380321
16384,32768,24,0.004906528
16384,32768,14,0.00532829
16384,32768,5,0.005397891
16384,32768,4,0.005302855
16384,32768,13,0.00526234
16384,32768,1,0.005324933
16384,32768,19,0.00527126
16384,32768,11,0.005361842
16384,32768,12,0.005275526
16384,32768,6,0.005349448
16384,32768,9,0.005291806
16384,32768,17,0.005377155
16384,32768,3,0.005386928
16384,32768,10,0.005298947
16384,32768,2,0.005317182
16384,32768,15,0.005319661
16384,32768,20,0.00532992
16384,32768,16,0.005274398
16384,32768,25,0.004986208
16384,32768,21,0.004911517
16384,32768,23,0.005094074
16384,4194304,22,0.027003473
16384,4194304,18,0.027804019
16384,4194304,8,0.02701924
16384,4194304,7,0.02684442
16384,4194304,24,0.027017429
16384,4194304,14,0.027525976
16384,4194304,5,0.027187659
16384,4194304,4,0.027002855
16384,4194304,13,0.027357085
16384,4194304,1,0.027059166
16384,4194304,19,0.027189547
16384,4194304,11,0.028072971
16384,4194304,12,0.02781787
16384,4194304,6,0.026914964
16384,4194304,9,0.056093834
16384,4194304,17,0.026929244
16384,4194304,3,0.02763669
16384,4194304,10,0.026952515
16384,4194304,2,0.027102133
16384,4194304,15,0.027043281
16384,4194304,20,0.027028415
16384,4194304,16,0.028098038
16384,4194304,25,0.026908453
16384,4194304,21,0.026710199
16384,4194304,23,0.027125389
16384,2097152,22,0.017074985
16384,2097152,18,0.01704445
16384,2097152,8,0.017317899
16384,2097152,7,0.017149784
16384,2097152,24,0.017101982
16384,2097152,14,0.017279354
16384,2097152,5,0.017061789
16384,2097152,4,0.017488186
16384,2097152,13,0.017340279
16384,2097152,1,0.017653109
16384,2097152,19,0.016983144
16384,2097152,11,0.01743983
16384,2097152,12,0.017364399
16384,2097152,6,0.017308613
16384,2097152,9,0.017379847
16384,2097152,17,0.017124948
16384,2097152,3,0.017162641
16384,2097152,10,0.017455852
16384,2097152,2,0.017269169
16384,2097152,15,0.017193585
16384,2097152,20,0.017082601
16384,2097152,16,0.017072981
16384,2097152,25,0.016922427
16384,2097152,21,0.017323288
16384,2097152,23,0.017007277
16384,16384,22,0.004883897
16384,16384,18,0.004834218
16384,16384,8,0.004614106
16384,16384,7,0.004488021
16384,16384,24,0.004806624
16384,16384,14,0.004992207
16384,16384,5,0.004483062
16384,16384,4,0.004456375
16384,16384,13,0.004530965
16384,16384,1,0.004481505
16384,16384,19,0.00485391
16384,16384,11,0.005142431
16384,16384,12,0.004584073
16384,16384,6,0.004529353
16384,16384,9,0.004525879
16384,16384,17,0.004949352
16384,16384,3,0.004519059
16384,16384,10,0.004517264
16384,16384,2,0.004572805
16384,16384,15,0.004844083
16384,16384,20,0.004908523
16384,16384,16,0.005055712
16384,16384,25,0.004896041
16384,16384,21,0.004820328
16384,16384,23,0.004823273
16384,1024,22,0.010241173
16384,1024,18,0.003243272
16384,1024,8,0.003292326
16384,1024,7,0.003335684
16384,1024,24,0.005254127
16384,1024,14,0.003296025
16384,1024,5,0.003300171
16384,1024,4,0.003307639
16384,1024,13,0.003289917
16384,1024,1,0.003265892
16384,1024,19,0.003245005
16384,1024,11,0.003420335
16384,1024,12,0.003452047
16384,1024,6,0.003328606
16384,1024,9,0.003333358
16384,1024,17,0.003244495
16384,1024,3,0.003256147
16384,1024,10,0.003279826
16384,1024,2,0.003343869
16384,1024,15,0.003264925
16384,1024,20,0.007441345
16384,1024,16,0.003254779
16384,1024,25,0.005251258
16384,1024,21,0.010448857
16384,1024,23,0.005671683
16384,131072,22,0.007784185
16384,131072,18,0.007799895
16384,131072,8,0.007829003
16384,131072,7,0.007867079
16384,131072,24,0.007791173
16384,131072,14,0.007825565
16384,131072,5,0.007802176
16384,131072,4,0.007834556
16384,131072,13,0.007730156
16384,131072,1,0.007710719
16384,131072,19,0.007780996
16384,131072,11,0.007843371
16384,131072,12,0.007827112
16384,131072,6,0.00776026
16384,131072,9,0.007809762
16384,131072,17,0.007807056
16384,131072,3,0.007711994
16384,131072,10,0.008211496
16384,131072,2,0.007687394
16384,131072,15,0.00789087
16384,131072,20,0.007773573
16384,131072,16,0.007711447
16384,131072,25,0.007857249
16384,131072,21,0.007862194
16384,131072,23,0.007872943
