nrun,num_blocks,num_threads_per_block,taukern
0,8,32,1578.52
1,8,32,1577.37
2,8,32,1577.53
3,8,32,1578.35
4,8,32,1577.35
5,8,32,1577.28
6,8,32,1577.56
7,8,32,1578.27
8,8,32,1577.62
9,8,32,1577.32
10,8,32,1577.46
11,8,32,1578.27
12,8,32,1578.34
13,8,32,1577.66
14,8,32,1577.46
15,8,32,1578.3
16,8,32,1577.54
17,8,32,1577.28
18,8,32,1577.26
19,8,32,1577.3
20,8,32,1577.43
21,8,32,1577.16
22,8,32,1598.59
23,8,32,1577.19
24,8,32,1577.19
0,8,64,793.479
1,8,64,795.127
2,8,64,795.227
3,8,64,794.661
4,8,64,796.332
5,8,64,796.06
6,8,64,795.966
7,8,64,794.811
8,8,64,796.816
9,8,64,793.62
10,8,64,793.803
11,8,64,794.04
12,8,64,796.473
13,8,64,793.511
14,8,64,794.507
15,8,64,793.833
16,8,64,795.498
17,8,64,793.771
18,8,64,794.059
19,8,64,795.912
20,8,64,794.132
21,8,64,793.684
22,8,64,794.964
23,8,64,793.351
24,8,64,794.974
0,8,128,398.053
1,8,128,399.969
2,8,128,397.763
3,8,128,399.139
4,8,128,398.458
5,8,128,399.043
6,8,128,398.315
7,8,128,399.536
8,8,128,399.472
9,8,128,397.912
10,8,128,399.67
11,8,128,399.699
12,8,128,399.795
13,8,128,399.412
14,8,128,398.391
15,8,128,398.395
16,8,128,398.157
17,8,128,399.415
18,8,128,398.964
19,8,128,400.383
20,8,128,398.698
21,8,128,399.345
22,8,128,399.047
23,8,128,399.254
24,8,128,397.908
0,8,256,203.641
1,8,256,204.743
2,8,256,203.784
3,8,256,203.727
4,8,256,203.854
5,8,256,203.809
6,8,256,203.77
7,8,256,204.008
8,8,256,203.782
9,8,256,203.728
10,8,256,203.824
11,8,256,204.017
12,8,256,204.475
13,8,256,204.183
14,8,256,203.953
15,8,256,203.71
16,8,256,204.972
17,8,256,203.674
18,8,256,203.916
19,8,256,203.745
20,8,256,203.841
21,8,256,203.889
22,8,256,203.921
23,8,256,203.779
24,8,256,203.989
0,8,512,110.819
1,8,512,110.724
2,8,512,110.719
3,8,512,110.197
4,8,512,110.297
5,8,512,110.561
6,8,512,110.423
7,8,512,110.218
8,8,512,110.275
9,8,512,111.346
10,8,512,110.31
11,8,512,109.986
12,8,512,110.649
13,8,512,110.484
14,8,512,110.552
15,8,512,114.069
16,8,512,110.367
17,8,512,110.883
18,8,512,110.49
19,8,512,110.409
20,8,512,110.262
21,8,512,110.595
22,8,512,110.977
23,8,512,110.457
24,8,512,110.924
0,16,32,794.46
1,16,32,795.21
2,16,32,797.293
