num_run,N,num_blocks_x,num_blocks_y,num_threads_per_x,num_threads_per_y,device_runtime [ms]
1,2048,30,30,32,32,350.704
2,2048,30,30,32,32,323.417
3,2048,30,30,32,32,321.618
4,2048,30,30,32,32,322.933
5,2048,30,30,32,32,323.66
6,2048,30,30,32,32,321.845
7,2048,30,30,32,32,321.977
8,2048,30,30,32,32,322.836
9,2048,30,30,32,32,322.83
10,2048,30,30,32,32,321.284
11,2048,30,30,32,32,323.154
12,2048,30,30,32,32,322.928
13,2048,30,30,32,32,321.925
14,2048,30,30,32,32,323.217
15,2048,30,30,32,32,323.135
16,2048,30,30,32,32,321.429
17,2048,30,30,32,32,321.673
18,2048,30,30,32,32,321.169
19,2048,30,30,32,32,323.594
20,2048,30,30,32,32,322.212
21,2048,30,30,32,32,321.854
22,2048,30,30,32,32,323.363
23,2048,30,30,32,32,323.083
24,2048,30,30,32,32,321.3
25,2048,30,30,32,32,321.812
26,2048,30,30,32,32,322.446
27,2048,30,30,32,32,321.873
28,2048,30,30,32,32,321.216
29,2048,30,30,32,32,323.076
30,2048,30,30,32,32,322.339
31,2048,30,30,32,32,321.716
32,2048,30,30,32,32,323.565
1,2048,30,30,32,64,0.013728
2,2048,30,30,32,64,0.012896
3,2048,30,30,32,64,0.014048
4,2048,30,30,32,64,0.013984
5,2048,30,30,32,64,0.014112
6,2048,30,30,32,64,0.016384
7,2048,30,30,32,64,0.016384
8,2048,30,30,32,64,0.012672
9,2048,30,30,32,64,0.012576
10,2048,30,30,32,64,0.012288
11,2048,30,30,32,64,0.013152
12,2048,30,30,32,64,0.018176
13,2048,30,30,32,64,0.016096
14,2048,30,30,32,64,0.014272
15,2048,30,30,32,64,0.01552
16,2048,30,30,32,64,0.012288
17,2048,30,30,32,64,0.015552
18,2048,30,30,32,64,0.018432
19,2048,30,30,32,64,0.013984
20,2048,30,30,32,64,0.014848
21,2048,30,30,32,64,0.014592
22,2048,30,30,32,64,0.020544
23,2048,30,30,32,64,0.013696
24,2048,30,30,32,64,0.016928
25,2048,30,30,32,64,0.015712
26,2048,30,30,32,64,0.013792
27,2048,30,30,32,64,0.013568
28,2048,30,30,32,64,0.012288
29,2048,30,30,32,64,0.014336
30,2048,30,30,32,64,0.014336
31,2048,30,30,32,64,0.015232
32,2048,30,30,32,64,0.014336
1,2048,30,30,32,128,0.017472
2,2048,30,30,32,128,0.014112
3,2048,30,30,32,128,0.016512
4,2048,30,30,32,128,0.014112
5,2048,30,30,32,128,0.014656
6,2048,30,30,32,128,0.014336
7,2048,30,30,32,128,0.014784
8,2048,30,30,32,128,0.012832
9,2048,30,30,32,128,0.01312
10,2048,30,30,32,128,0.014336
11,2048,30,30,32,128,0.0176
12,2048,30,30,32,128,0.014592
13,2048,30,30,32,128,0.015168
14,2048,30,30,32,128,0.018432
15,2048,30,30,32,128,0.015136
16,2048,30,30,32,128,0.014464
17,2048,30,30,32,128,0.02048
18,2048,30,30,32,128,0.01568
19,2048,30,30,32,128,0.013792
20,2048,30,30,32,128,0.014336
21,2048,30,30,32,128,0.014496
22,2048,30,30,32,128,0.016352
23,2048,30,30,32,128,0.01568
24,2048,30,30,32,128,0.019648
25,2048,30,30,32,128,0.01536
26,2048,30,30,32,128,0.013056
27,2048,30,30,32,128,0.014592
28,2048,30,30,32,128,0.014336
29,2048,30,30,32,128,0.017536
30,2048,30,30,32,128,0.012736
31,2048,30,30,32,128,0.01424
32,2048,30,30,32,128,0.015616
1,2048,30,30,32,256,0.016256
2,2048,30,30,32,256,0.014656
3,2048,30,30,32,256,0.018208
4,2048,30,30,32,256,0.017472
5,2048,30,30,32,256,0.018048
6,2048,30,30,32,256,0.013856
7,2048,30,30,32,256,0.018368
8,2048,30,30,32,256,0.013664
9,2048,30,30,32,256,0.02048
10,2048,30,30,32,256,0.018432
11,2048,30,30,32,256,0.01408
12,2048,30,30,32,256,0.015552
13,2048,30,30,32,256,0.01776
14,2048,30,30,32,256,0.016384
15,2048,30,30,32,256,0.014336
16,2048,30,30,32,256,0.015968
17,2048,30,30,32,256,0.014336
18,2048,30,30,32,256,0.015392
19,2048,30,30,32,256,0.019328
20,2048,30,30,32,256,0.014112
21,2048,30,30,32,256,0.016512
22,2048,30,30,32,256,0.015072
23,2048,30,30,32,256,0.016384
24,2048,30,30,32,256,0.014336
25,2048,30,30,32,256,0.014464
26,2048,30,30,32,256,0.015712
27,2048,30,30,32,256,0.014688
28,2048,30,30,32,256,0.01728
29,2048,30,30,32,256,0.012288
30,2048,30,30,32,256,0.01392
31,2048,30,30,32,256,0.014336
32,2048,30,30,32,256,0.02032
1,2048,30,30,32,512,0.012896
2,2048,30,30,32,512,0.014368
3,2048,30,30,32,512,0.018752
4,2048,30,30,32,512,0.018432
5,2048,30,30,32,512,0.015808
6,2048,30,30,32,512,0.015296
7,2048,30,30,32,512,0.016992
8,2048,30,30,32,512,0.012288
9,2048,30,30,32,512,0.015488
10,2048,30,30,32,512,0.014336
11,2048,30,30,32,512,0.014592
12,2048,30,30,32,512,0.016288
13,2048,30,30,32,512,0.018496
14,2048,30,30,32,512,0.016352
15,2048,30,30,32,512,0.014336
16,2048,30,30,32,512,0.015968
17,2048,30,30,32,512,0.01456
18,2048,30,30,32,512,0.014496
19,2048,30,30,32,512,0.014336
20,2048,30,30,32,512,0.015456
21,2048,30,30,32,512,0.018432
22,2048,30,30,32,512,0.018432
23,2048,30,30,32,512,0.014496
24,2048,30,30,32,512,0.018432
25,2048,30,30,32,512,0.014592
26,2048,30,30,32,512,0.014336
27,2048,30,30,32,512,0.0144
28,2048,30,30,32,512,0.013952
29,2048,30,30,32,512,0.01984
30,2048,30,30,32,512,0.013664
31,2048,30,30,32,512,0.017408
32,2048,30,30,32,512,0.0064
1,2048,30,30,32,1024,0.014624
2,2048,30,30,32,1024,0.018688
3,2048,30,30,32,1024,0.013152
4,2048,30,30,32,1024,0.014016
5,2048,30,30,32,1024,0.019072
6,2048,30,30,32,1024,0.013952
7,2048,30,30,32,1024,0.01552
8,2048,30,30,32,1024,0.01344
9,2048,30,30,32,1024,0.014336
10,2048,30,30,32,1024,0.016448
11,2048,30,30,32,1024,0.014336
12,2048,30,30,32,1024,0.02048
13,2048,30,30,32,1024,0.01424
14,2048,30,30,32,1024,0.012544
15,2048,30,30,32,1024,0.01424
16,2048,30,30,32,1024,0.01408
17,2048,30,30,32,1024,0.018464
18,2048,30,30,32,1024,0.01392
19,2048,30,30,32,1024,0.014816
20,2048,30,30,32,1024,0.014688
21,2048,30,30,32,1024,0.013824
22,2048,30,30,32,1024,0.015104
23,2048,30,30,32,1024,0.014304
24,2048,30,30,32,1024,0.0168
25,2048,30,30,32,1024,0.014336
26,2048,30,30,32,1024,0.018432
27,2048,30,30,32,1024,0.020096
28,2048,30,30,32,1024,0.016384
29,2048,30,30,32,1024,0.014336
30,2048,30,30,32,1024,0.014496
31,2048,30,30,32,1024,0.014496
32,2048,30,30,32,1024,0.01536
1,2048,30,30,64,32,0.01344
2,2048,30,30,64,32,0.019616
3,2048,30,30,64,32,0.014624
4,2048,30,30,64,32,0.016384
5,2048,30,30,64,32,0.014336
6,2048,30,30,64,32,0.016384
