nrun,num_blocks,num_threads_per_block,taukern
0,8,32,574.067
1,8,32,573.206
2,8,32,573.246
3,8,32,573.242
4,8,32,573.896
5,8,32,575.032
6,8,32,573.82
7,8,32,573.23
8,8,32,573.183
9,8,32,573.049
10,8,32,574.071
11,8,32,573.978
12,8,32,573.166
13,8,32,573.089
14,8,32,573.808
15,8,32,573.141
16,8,32,573.127
17,8,32,574.046
18,8,32,573.871
19,8,32,573.094
20,8,32,573.069
21,8,32,573.207
22,8,32,573.787
23,8,32,573.077
24,8,32,573.542
0,8,64,288.522
1,8,64,288.951
2,8,64,288.864
3,8,64,288.238
4,8,64,288.603
5,8,64,287.945
6,8,64,288.128
7,8,64,288.794
8,8,64,287.844
9,8,64,287.672
10,8,64,287.707
11,8,64,289.132
12,8,64,289.247
13,8,64,288.685
14,8,64,288.934
15,8,64,288.353
16,8,64,287.945
17,8,64,289.404
18,8,64,288.192
19,8,64,288.034
20,8,64,288.821
21,8,64,288.42
22,8,64,287.767
23,8,64,288.318
24,8,64,289.797
0,8,128,145.491
1,8,128,144.717
2,8,128,144.81
3,8,128,144.822
4,8,128,145.363
5,8,128,144.901
6,8,128,146.013
7,8,128,144.9
8,8,128,144.877
9,8,128,144.846
10,8,128,145.395
11,8,128,145.433
12,8,128,144.905
13,8,128,145.052
14,8,128,145.091
15,8,128,145.513
16,8,128,145.492
17,8,128,144.792
18,8,128,144.676
19,8,128,144.773
20,8,128,144.795
21,8,128,145.241
22,8,128,144.847
23,8,128,145.119
24,8,128,148.042
0,8,256,74.6369
1,8,256,74.4889
2,8,256,74.5959
3,8,256,74.6069
4,8,256,75.0123
5,8,256,75.4055
6,8,256,75.6152
7,8,256,74.6737
8,8,256,75.106
9,8,256,75.3913
10,8,256,74.6328
11,8,256,74.6346
12,8,256,74.6572
13,8,256,75.1397
14,8,256,74.6953
15,8,256,74.6462
16,8,256,75.0901
17,8,256,75.4801
18,8,256,74.6661
19,8,256,75.5118
20,8,256,74.7273
21,8,256,75.9148
22,8,256,75.2531
23,8,256,74.5838
24,8,256,74.5424
0,8,512,41.5108
1,8,512,41.258
2,8,512,41.225
3,8,512,41.1965
4,8,512,41.3796
5,8,512,41.7788
6,8,512,42.0387
7,8,512,41.2749
8,8,512,41.238
9,8,512,41.191
10,8,512,41.2229
11,8,512,41.6822
12,8,512,41.723
13,8,512,42.2194
14,8,512,41.238
15,8,512,46.6821
16,8,512,45.7549
17,8,512,42.4292
18,8,512,42.3545
19,8,512,43.2169
20,8,512,42.9417
21,8,512,41.2674
22,8,512,41.2076
23,8,512,42.148
24,8,512,41.3188
0,16,32,288.601
1,16,32,287.805
2,16,32,288.072
3,16,32,288.44
4,16,32,288.972
5,16,32,290.318
6,16,32,288.22
7,16,32,288.812
8,16,32,287.738
9,16,32,288.086
10,16,32,288.908
11,16,32,288.175
12,16,32,287.785
13,16,32,288.388
14,16,32,288.544
15,16,32,288.804
16,16,32,291.062
17,16,32,289.625
18,16,32,289.235
19,16,32,288.559
20,16,32,289.243
21,16,32,288.366
22,16,32,287.759
23,16,32,287.792
24,16,32,287.789
0,16,64,145.615
1,16,64,144.774
2,16,64,144.964
3,16,64,144.978
4,16,64,145.394
5,16,64,144.792
6,16,64,145.46
7,16,64,144.918
8,16,64,144.876
9,16,64,144.829
10,16,64,145.041
11,16,64,144.836
12,16,64,145.335
13,16,64,145.633
14,16,64,145.837
15,16,64,144.794
16,16,64,144.757
17,16,64,144.962
18,16,64,144.685
19,16,64,145.418
20,16,64,145.64
21,16,64,144.758
22,16,64,144.755
23,16,64,144.823
24,16,64,145.32
0,16,128,74.6296
1,16,128,75.3814
2,16,128,75.4117
3,16,128,74.71
4,16,128,74.5453
5,16,128,74.622
6,16,128,74.6351
7,16,128,74.7233
8,16,128,76.3999
9,16,128,75.2803
10,16,128,76.8323
11,16,128,74.5934
12,16,128,75.3625
13,16,128,74.6714
14,16,128,74.4969
15,16,128,74.73
16,16,128,75.3775
17,16,128,74.6177
18,16,128,74.6026
