nrun,num_blocks,num_threads_per_block,taukern
0,8,32,98.8844
1,8,32,99.2676
2,8,32,99.2807
3,8,32,99.2587
4,8,32,99.2822
5,8,32,99.2676
6,8,32,99.2608
7,8,32,99.2929
8,8,32,99.2652
9,8,32,99.2577
10,8,32,99.2404
11,8,32,99.334
12,8,32,99.2822
13,8,32,99.2287
14,8,32,99.2413
15,8,32,99.3077
16,8,32,99.2492
17,8,32,99.2376
18,8,32,99.2503
19,8,32,99.2392
20,8,32,99.2596
21,8,32,99.2145
22,8,32,98.8178
23,8,32,99.2427
24,8,32,99.2355
0,8,64,49.7671
1,8,64,50.334
2,8,64,49.8874
3,8,64,50.9681
4,8,64,49.9076
5,8,64,50.403
6,8,64,50.3057
7,8,64,50.3143
8,8,64,50.3572
9,8,64,50.3353
10,8,64,50.4418
11,8,64,49.9208
12,8,64,50.2008
13,8,64,49.7371
14,8,64,50.3234
15,8,64,50.0212
16,8,64,50.316
17,8,64,50.4313
18,8,64,49.9574
19,8,64,50.4425
20,8,64,49.8159
21,8,64,50.2972
22,8,64,50.3313
23,8,64,50.0195
24,8,64,50.2325
0,8,128,25.089
1,8,128,24.9709
2,8,128,25.5533
3,8,128,25.0799
4,8,128,25.1483
5,8,128,25.7047
6,8,128,25.4758
7,8,128,25.1684
8,8,128,25.151
9,8,128,25.1266
10,8,128,25.1286
11,8,128,24.9878
12,8,128,25.122
13,8,128,25.1555
14,8,128,25.1185
15,8,128,25.1312
16,8,128,25.0121
17,8,128,25.1696
18,8,128,25.1539
19,8,128,25.7185
20,8,128,25.6516
21,8,128,25.5024
22,8,128,25.1724
23,8,128,25.1357
24,8,128,25.0615
0,8,256,12.866
1,8,256,12.7328
2,8,256,12.9242
3,8,256,12.944
4,8,256,13.2469
5,8,256,12.9668
6,8,256,12.7947
7,8,256,12.9565
8,8,256,12.9702
9,8,256,12.7557
10,8,256,12.9754
11,8,256,12.7732
12,8,256,13.0058
13,8,256,13.2286
14,8,256,12.783
15,8,256,12.9177
16,8,256,12.77
17,8,256,12.9154
18,8,256,12.737
19,8,256,12.8257
20,8,256,12.917
21,8,256,12.7421
22,8,256,12.9984
23,8,256,12.804
24,8,256,12.7686
0,8,512,6.94838
1,8,512,6.94333
2,8,512,6.99814
3,8,512,6.89104
4,8,512,6.96698
5,8,512,6.96301
6,8,512,6.92045
7,8,512,7.08086
8,8,512,6.91146
9,8,512,6.94669
10,8,512,6.94422
11,8,512,6.99306
12,8,512,7.64205
13,8,512,6.95734
14,8,512,6.94314
15,8,512,6.94288
16,8,512,7.39613
17,8,512,6.9288
18,8,512,6.89677
19,8,512,6.95043
20,8,512,7.08368
21,8,512,6.8505
22,8,512,6.93955
23,8,512,6.94464
24,8,512,6.94899
0,16,32,50.0547
1,16,32,50.0809
2,16,32,49.8698
3,16,32,50.4357
4,16,32,50.0767
5,16,32,50.349
6,16,32,49.752
7,16,32,50.3326
8,16,32,49.9224
9,16,32,50.3134
10,16,32,49.9417
11,16,32,50.4106
12,16,32,50.1123
13,16,32,49.7055
14,16,32,50.2301
15,16,32,50.0403
16,16,32,50.3364
17,16,32,50.01
18,16,32,49.9438
19,16,32,50.3976
20,16,32,50.3422
21,16,32,50.0182
22,16,32,50.4925
23,16,32,49.8383
24,16,32,50.427
0,16,64,25.1767
1,16,64,24.9989
2,16,64,25.2247
3,16,64,25.1234
4,16,64,25.0801
5,16,64,25.0622
6,16,64,25.027
7,16,64,25.2799
8,16,64,25.1407
9,16,64,25.0773
10,16,64,25.1326
11,16,64,25.5218
12,16,64,25.1937
13,16,64,25.1137
14,16,64,25.1498
15,16,64,25.0023
16,16,64,25.1587
17,16,64,25.1335
18,16,64,25.0812
19,16,64,25.6944
20,16,64,25.1481
21,16,64,25.0169
22,16,64,25.1693
23,16,64,25.0683
24,16,64,25.6465
0,16,128,12.9265
1,16,128,12.7584
2,16,128,12.8087
3,16,128,12.9564
4,16,128,12.7467
5,16,128,12.9481
6,16,128,12.7488
7,16,128,12.7871
8,16,128,12.8926
9,16,128,12.7323
10,16,128,12.9779
11,16,128,13.298
12,16,128,12.8013
13,16,128,12.9087
14,16,128,13.2861
15,16,128,12.9262
