num_run,N,num_blocks_x,num_blocks_y,num_threads_per_x,num_threads_per_y,device_runtime [ms],host_runtime [ms]
6.0,32.0,30.0,30.0,32.0,1024.0,0.021472,0.294
7.0,32.0,30.0,30.0,32.0,1024.0,0.019328,0.28600000000000003
8.0,32.0,30.0,30.0,32.0,1024.0,0.090112,0.41100000000000003
9.0,32.0,30.0,30.0,32.0,1024.0,0.02048,0.304
10.0,32.0,30.0,30.0,32.0,1024.0,0.221536,0.26
11.0,32.0,30.0,30.0,32.0,1024.0,1.13021,0.294
12.0,32.0,30.0,30.0,32.0,1024.0,0.2056,0.28600000000000003
13.0,32.0,30.0,30.0,32.0,1024.0,0.165376,0.241
14.0,32.0,30.0,30.0,32.0,1024.0,0.087616,0.299
15.0,32.0,30.0,30.0,32.0,1024.0,0.842304,0.439
16.0,32.0,30.0,30.0,32.0,1024.0,0.013888,0.321
17.0,32.0,30.0,30.0,32.0,1024.0,0.017024,0.268
18.0,32.0,30.0,30.0,32.0,1024.0,0.117728,0.269
19.0,32.0,30.0,30.0,32.0,1024.0,0.118752,0.25
20.0,32.0,30.0,30.0,32.0,1024.0,0.220032,0.28300000000000003
21.0,32.0,30.0,30.0,32.0,1024.0,0.16592,0.216
22.0,32.0,30.0,30.0,32.0,1024.0,0.666976,0.36
23.0,32.0,30.0,30.0,32.0,1024.0,0.090592,0.28700000000000003
24.0,32.0,30.0,30.0,32.0,1024.0,0.720608,0.301
25.0,32.0,30.0,30.0,32.0,1024.0,0.1048,0.229
26.0,32.0,30.0,30.0,32.0,1024.0,0.098432,0.46
27.0,32.0,30.0,30.0,32.0,1024.0,0.031488,0.211
28.0,32.0,30.0,30.0,32.0,1024.0,0.015456,0.296
29.0,32.0,30.0,30.0,32.0,1024.0,0.09696,0.221
30.0,32.0,30.0,30.0,32.0,1024.0,0.28672,0.313
31.0,32.0,30.0,30.0,32.0,1024.0,0.014688,0.226
32.0,32.0,30.0,30.0,32.0,1024.0,0.711232,0.231
1.0,32.0,30.0,30.0,32.0,512.0,1.49216,0.275
2.0,32.0,30.0,30.0,32.0,512.0,0.019328,0.26
3.0,32.0,30.0,30.0,32.0,512.0,0.01584,0.219
4.0,32.0,30.0,30.0,32.0,512.0,0.013888,0.234
5.0,32.0,30.0,30.0,32.0,512.0,0.0208,0.278
6.0,32.0,30.0,30.0,32.0,512.0,0.016512,0.307
7.0,32.0,30.0,30.0,32.0,512.0,0.0168,0.367
8.0,32.0,30.0,30.0,32.0,512.0,0.023232,0.246
9.0,32.0,30.0,30.0,32.0,512.0,0.320736,0.325
10.0,32.0,30.0,30.0,32.0,512.0,0.107296,0.264
11.0,32.0,30.0,30.0,32.0,512.0,0.50608,0.293
12.0,32.0,30.0,30.0,32.0,512.0,0.018784,0.296
13.0,32.0,30.0,30.0,32.0,512.0,0.024384,0.305
14.0,32.0,30.0,30.0,32.0,512.0,0.019904,0.312
15.0,32.0,30.0,30.0,32.0,512.0,0.026048,0.452
16.0,32.0,30.0,30.0,32.0,512.0,0.03152,0.40900000000000003
17.0,32.0,30.0,30.0,32.0,512.0,0.12416,0.246
18.0,32.0,30.0,30.0,32.0,512.0,0.020544,0.249
19.0,32.0,30.0,30.0,32.0,512.0,0.126112,0.28600000000000003
20.0,32.0,30.0,30.0,32.0,512.0,0.020288,0.305
21.0,32.0,30.0,30.0,32.0,512.0,0.015744,0.277
22.0,32.0,30.0,30.0,32.0,512.0,1.14627,0.261
23.0,32.0,30.0,30.0,32.0,512.0,0.024288,0.253
24.0,32.0,30.0,30.0,32.0,512.0,0.266304,0.28800000000000003
25.0,32.0,30.0,30.0,32.0,512.0,0.090176,0.322
26.0,32.0,30.0,30.0,32.0,512.0,0.092352,0.281
27.0,32.0,30.0,30.0,32.0,512.0,0.097376,0.25
28.0,32.0,30.0,30.0,32.0,512.0,0.087808,0.417
29.0,32.0,30.0,30.0,32.0,512.0,0.09552,0.298
30.0,32.0,30.0,30.0,32.0,512.0,0.098176,0.264
31.0,32.0,30.0,30.0,32.0,512.0,0.10576,0.3
32.0,32.0,30.0,30.0,32.0,512.0,0.10448,0.299
1.0,32.0,30.0,30.0,32.0,32.0,1.24973,0.333
2.0,32.0,30.0,30.0,32.0,32.0,0.386976,0.247
3.0,32.0,30.0,30.0,32.0,32.0,0.307328,0.23900000000000002
4.0,32.0,30.0,30.0,32.0,32.0,0.107584,0.385
5.0,32.0,30.0,30.0,32.0,32.0,0.036192,0.297
6.0,32.0,30.0,30.0,32.0,32.0,0.045568,0.299
7.0,32.0,30.0,30.0,32.0,32.0,0.110912,0.269
8.0,32.0,30.0,30.0,32.0,32.0,0.19344,0.399
9.0,32.0,30.0,30.0,32.0,32.0,0.04208,0.261
10.0,32.0,30.0,30.0,32.0,32.0,1.29075,0.34700000000000003
11.0,32.0,30.0,30.0,32.0,32.0,0.03744,0.231
12.0,32.0,30.0,30.0,32.0,32.0,0.11312,0.246
13.0,32.0,30.0,30.0,32.0,32.0,0.109024,0.23600000000000002
14.0,32.0,30.0,30.0,32.0,32.0,0.112992,0.319
15.0,32.0,30.0,30.0,32.0,32.0,0.253952,0.28400000000000003
16.0,32.0,30.0,30.0,32.0,32.0,0.038336,0.247
17.0,32.0,30.0,30.0,32.0,32.0,0.046656,0.271
18.0,32.0,30.0,30.0,32.0,32.0,0.040896,0.369
19.0,32.0,30.0,30.0,32.0,32.0,0.048832,0.307
20.0,32.0,30.0,30.0,32.0,32.0,0.053088,0.337
21.0,32.0,30.0,30.0,32.0,32.0,0.045952,0.316
22.0,32.0,30.0,30.0,32.0,32.0,0.111808,0.278
23.0,32.0,30.0,30.0,32.0,32.0,0.036128,0.214
24.0,32.0,30.0,30.0,32.0,32.0,1.47027,0.29
25.0,32.0,30.0,30.0,32.0,32.0,0.182208,0.272
26.0,32.0,30.0,30.0,32.0,32.0,0.121024,0.256
27.0,32.0,30.0,30.0,32.0,32.0,0.11312,0.248
28.0,32.0,30.0,30.0,32.0,32.0,0.190528,0.278
29.0,32.0,30.0,30.0,32.0,32.0,0.044288,0.322
30.0,32.0,30.0,30.0,32.0,32.0,0.042272,0.28300000000000003
31.0,32.0,30.0,30.0,32.0,32.0,0.037504,0.261
32.0,32.0,30.0,30.0,32.0,32.0,0.038784,0.28200000000000003
1.0,32.0,30.0,30.0,64.0,32.0,1.48368,0.264
2.0,32.0,30.0,30.0,64.0,32.0,0.48512,0.364
3.0,32.0,30.0,30.0,64.0,32.0,0.222208,0.34900000000000003
4.0,32.0,30.0,30.0,64.0,32.0,0.1576,0.325
5.0,32.0,30.0,30.0,64.0,32.0,0.0936,0.356
6.0,32.0,30.0,30.0,64.0,32.0,0.013536,0.242
7.0,32.0,30.0,30.0,64.0,32.0,0.024192,0.42
8.0,32.0,30.0,30.0,64.0,32.0,0.25696,0.337
9.0,32.0,30.0,30.0,64.0,32.0,0.3472,0.26
10.0,32.0,30.0,30.0,64.0,32.0,0.223488,0.36
11.0,32.0,30.0,30.0,64.0,32.0,0.018272,0.247
12.0,32.0,30.0,30.0,64.0,32.0,0.661216,0.251
13.0,32.0,30.0,30.0,64.0,32.0,0.022144,0.327
14.0,32.0,30.0,30.0,64.0,32.0,0.165088,0.307
15.0,32.0,30.0,30.0,64.0,32.0,0.15984,0.267
16.0,32.0,30.0,30.0,64.0,32.0,0.108704,0.35100000000000003
17.0,32.0,30.0,30.0,64.0,32.0,0.019552,0.267
18.0,32.0,30.0,30.0,64.0,32.0,0.122944,0.278
19.0,32.0,30.0,30.0,64.0,32.0,0.013824,0.309
20.0,32.0,30.0,30.0,64.0,32.0,0.016096,0.263
21.0,32.0,30.0,30.0,64.0,32.0,1.4696,0.437
22.0,32.0,30.0,30.0,64.0,32.0,0.019648,0.258
23.0,32.0,30.0,30.0,64.0,32.0,0.016512,0.264
24.0,32.0,30.0,30.0,64.0,32.0,0.097216,0.296
25.0,32.0,30.0,30.0,64.0,32.0,0.280192,0.325
26.0,32.0,30.0,30.0,64.0,32.0,0.090912,0.267
27.0,32.0,30.0,30.0,64.0,32.0,0.180256,0.232
28.0,32.0,30.0,30.0,64.0,32.0,0.094432,0.304
29.0,32.0,30.0,30.0,64.0,32.0,0.020096,0.232
30.0,32.0,30.0,30.0,64.0,32.0,0.160864,0.391
31.0,32.0,30.0,30.0,64.0,32.0,0.022432,0.298
32.0,32.0,30.0,30.0,64.0,32.0,0.038688,0.253
1.0,32.0,30.0,30.0,32.0,256.0,0.4488,0.37
2.0,32.0,30.0,30.0,32.0,256.0,0.686624,0.324
3.0,32.0,30.0,30.0,32.0,256.0,0.235584,0.28800000000000003
4.0,32.0,30.0,30.0,32.0,256.0,0.030912,0.362
5.0,32.0,30.0,30.0,32.0,256.0,0.0192,0.262
6.0,32.0,30.0,30.0,32.0,256.0,0.098336,0.258
7.0,32.0,30.0,30.0,32.0,256.0,0.098144,0.279
8.0,32.0,30.0,30.0,32.0,256.0,0.015616,0.253
9.0,32.0,30.0,30.0,32.0,256.0,0.205952,0.274
10.0,32.0,30.0,30.0,32.0,256.0,0.18016,0.318
11.0,32.0,30.0,30.0,32.0,256.0,0.34272,0.253
12.0,32.0,30.0,30.0,32.0,256.0,0.01568,0.23800000000000002
13.0,32.0,30.0,30.0,32.0,256.0,0.014016,0.229
14.0,32.0,30.0,30.0,32.0,256.0,0.085824,0.28800000000000003
15.0,32.0,30.0,30.0,32.0,256.0,0.016608,0.311
16.0,32.0,30.0,30.0,32.0,256.0,0.346784,0.257
17.0,32.0,30.0,30.0,32.0,256.0,0.017024,0.342
18.0,32.0,30.0,30.0,32.0,256.0,0.021536,0.329
19.0,32.0,30.0,30.0,32.0,256.0,0.02096,0.271
20.0,32.0,30.0,30.0,32.0,256.0,0.390624,0.306
21.0,32.0,30.0,30.0,32.0,256.0,0.13344,0.302
22.0,32.0,30.0,30.0,32.0,256.0,0.014656,0.25
23.0,32.0,30.0,30.0,32.0,256.0,0.167104,0.258
24.0,32.0,30.0,30.0,32.0,256.0,0.01312,0.234
25.0,32.0,30.0,30.0,32.0,256.0,9.99053,0.338
26.0,32.0,30.0,30.0,32.0,256.0,0.317472,0.247
27.0,32.0,30.0,30.0,32.0,256.0,0.014816,0.249
28.0,32.0,30.0,30.0,32.0,256.0,0.10576,0.292
29.0,32.0,30.0,30.0,32.0,256.0,0.09632,0.265
30.0,32.0,30.0,30.0,32.0,256.0,0.01552,0.224
31.0,32.0,30.0,30.0,32.0,256.0,0.016608,0.244
32.0,32.0,30.0,30.0,32.0,256.0,0.090176,0.336
1.0,32.0,30.0,30.0,32.0,128.0,2.14154,0.333
2.0,32.0,30.0,30.0,32.0,128.0,0.014176,0.243
3.0,32.0,30.0,30.0,32.0,128.0,0.155616,0.374
4.0,32.0,30.0,30.0,32.0,128.0,0.221952,0.247
5.0,32.0,30.0,30.0,32.0,128.0,0.141888,0.47500000000000003
6.0,32.0,30.0,30.0,32.0,128.0,0.012608,0.261
7.0,32.0,30.0,30.0,32.0,128.0,0.09856,0.34900000000000003
8.0,32.0,30.0,30.0,32.0,128.0,0.021664,0.32
9.0,32.0,30.0,30.0,32.0,128.0,0.113504,0.343
10.0,32.0,30.0,30.0,32.0,128.0,0.0976,0.28800000000000003
11.0,32.0,30.0,30.0,32.0,128.0,0.021248,0.28400000000000003
12.0,32.0,30.0,30.0,32.0,128.0,0.016544,0.303
13.0,32.0,30.0,30.0,32.0,128.0,0.014464,0.234
14.0,32.0,30.0,30.0,32.0,128.0,0.020224,0.292
15.0,32.0,30.0,30.0,32.0,128.0,0.015584,0.295
16.0,32.0,30.0,30.0,32.0,128.0,0.023008,0.309
17.0,32.0,30.0,30.0,32.0,128.0,0.022496,0.249
18.0,32.0,30.0,30.0,32.0,128.0,0.108608,0.34800000000000003
19.0,32.0,30.0,30.0,32.0,128.0,0.148832,0.23800000000000002
20.0,32.0,30.0,30.0,32.0,128.0,0.015456,0.226
21.0,32.0,30.0,30.0,32.0,128.0,0.135232,0.266
22.0,32.0,30.0,30.0,32.0,128.0,0.01648,0.28400000000000003
23.0,32.0,30.0,30.0,32.0,128.0,0.016128,0.289
24.0,32.0,30.0,30.0,32.0,128.0,0.099968,0.251
25.0,32.0,30.0,30.0,32.0,128.0,2.78854,0.304
26.0,32.0,30.0,30.0,32.0,128.0,0.014592,0.256
27.0,32.0,30.0,30.0,32.0,128.0,0.091776,0.243
28.0,32.0,30.0,30.0,32.0,128.0,0.710848,0.244
29.0,32.0,30.0,30.0,32.0,128.0,0.09504,0.339
30.0,32.0,30.0,30.0,32.0,128.0,0.09664,0.23600000000000002
31.0,32.0,30.0,30.0,32.0,128.0,0.234112,0.266
32.0,32.0,30.0,30.0,32.0,128.0,0.093888,0.419
1.0,32.0,30.0,30.0,32.0,64.0,0.02208,0.263
2.0,32.0,30.0,30.0,32.0,64.0,0.24144,0.251
3.0,32.0,30.0,30.0,32.0,64.0,0.098304,0.23600000000000002
4.0,32.0,30.0,30.0,32.0,64.0,0.016416,0.243
5.0,32.0,30.0,30.0,32.0,64.0,0.014208,0.342
6.0,32.0,30.0,30.0,32.0,64.0,0.08736,0.317
7.0,32.0,30.0,30.0,32.0,64.0,0.017504,0.211
8.0,32.0,30.0,30.0,32.0,64.0,0.142752,0.317
9.0,32.0,30.0,30.0,32.0,64.0,0.019904,0.248
10.0,32.0,30.0,30.0,32.0,64.0,0.019872,0.258
11.0,32.0,30.0,30.0,32.0,64.0,0.055072,0.448
12.0,32.0,30.0,30.0,32.0,64.0,0.100096,0.3
13.0,32.0,30.0,30.0,32.0,64.0,0.015104,0.244
14.0,32.0,30.0,30.0,32.0,64.0,0.017184,0.255
15.0,32.0,30.0,30.0,32.0,64.0,0.016096,0.246
16.0,32.0,30.0,30.0,32.0,64.0,0.020992,0.276
17.0,32.0,30.0,30.0,32.0,64.0,1.31293,0.28500000000000003
18.0,32.0,30.0,30.0,32.0,64.0,0.017632,0.258
19.0,32.0,30.0,30.0,32.0,64.0,0.013344,0.23800000000000002
20.0,32.0,30.0,30.0,32.0,64.0,0.016,0.25
21.0,32.0,30.0,30.0,32.0,64.0,0.01872,0.216
22.0,32.0,30.0,30.0,32.0,64.0,0.131616,0.47000000000000003
23.0,32.0,30.0,30.0,32.0,64.0,0.288608,0.256
24.0,32.0,30.0,30.0,32.0,64.0,0.299168,0.243
25.0,32.0,30.0,30.0,32.0,64.0,1.29184,0.299
26.0,32.0,30.0,30.0,32.0,64.0,0.101664,0.272
27.0,32.0,30.0,30.0,32.0,64.0,0.017344,0.272
28.0,32.0,30.0,30.0,32.0,64.0,0.10496,0.254
29.0,32.0,30.0,30.0,32.0,64.0,0.024544,0.318
30.0,32.0,30.0,30.0,32.0,64.0,0.127168,0.307
31.0,32.0,30.0,30.0,32.0,64.0,0.159328,0.221
32.0,32.0,30.0,30.0,32.0,64.0,0.025152,0.324
1.0,32.0,30.0,30.0,64.0,512.0,0.031296,0.292
2.0,32.0,30.0,30.0,64.0,512.0,0.016704,0.229
3.0,32.0,30.0,30.0,64.0,512.0,0.065408,0.257
4.0,32.0,30.0,30.0,64.0,512.0,0.017888,0.28800000000000003
5.0,32.0,30.0,30.0,64.0,512.0,0.044448,0.362
6.0,32.0,30.0,30.0,64.0,512.0,11.3806,0.405
7.0,32.0,30.0,30.0,64.0,512.0,0.023776,0.396
8.0,32.0,30.0,30.0,64.0,512.0,0.101664,0.309
9.0,32.0,30.0,30.0,64.0,512.0,0.023616,0.302
10.0,32.0,30.0,30.0,64.0,512.0,0.036864,0.28
11.0,32.0,30.0,30.0,64.0,512.0,0.016192,0.244
12.0,32.0,30.0,30.0,64.0,512.0,0.019712,0.255
13.0,32.0,30.0,30.0,64.0,512.0,0.019328,0.221
14.0,32.0,30.0,30.0,64.0,512.0,0.01552,0.226
15.0,32.0,30.0,30.0,64.0,512.0,0.09328,0.304
16.0,32.0,30.0,30.0,64.0,512.0,0.0216,0.318
17.0,32.0,30.0,30.0,64.0,512.0,0.015424,0.299
18.0,32.0,30.0,30.0,64.0,512.0,0.177792,0.296
19.0,32.0,30.0,30.0,64.0,512.0,0.020864,0.276
20.0,32.0,30.0,30.0,64.0,512.0,0.161888,0.266
21.0,32.0,30.0,30.0,64.0,512.0,1.78307,0.343
22.0,32.0,30.0,30.0,64.0,512.0,0.113312,0.255
23.0,32.0,30.0,30.0,64.0,512.0,0.172576,0.265
24.0,32.0,30.0,30.0,64.0,512.0,0.020448,0.276
25.0,32.0,30.0,30.0,64.0,512.0,0.100672,0.308
26.0,32.0,30.0,30.0,64.0,512.0,0.239584,0.468
27.0,32.0,30.0,30.0,64.0,512.0,0.1288,0.363
28.0,32.0,30.0,30.0,64.0,512.0,0.1152,0.34700000000000003
29.0,32.0,30.0,30.0,64.0,512.0,0.021088,0.334
30.0,32.0,30.0,30.0,64.0,512.0,0.015648,0.244
31.0,32.0,30.0,30.0,64.0,512.0,0.018368,0.305
32.0,32.0,30.0,30.0,64.0,512.0,0.305312,0.29
1.0,32.0,30.0,30.0,128.0,256.0,0.01296,0.366
2.0,32.0,30.0,30.0,128.0,256.0,0.095552,0.28400000000000003
3.0,32.0,30.0,30.0,128.0,256.0,0.016768,0.28500000000000003
4.0,32.0,30.0,30.0,128.0,256.0,0.046464,0.258
5.0,32.0,30.0,30.0,128.0,256.0,0.0208,0.262
6.0,32.0,30.0,30.0,128.0,256.0,0.022368,0.303
7.0,32.0,30.0,30.0,128.0,256.0,0.018304,0.224
8.0,32.0,30.0,30.0,128.0,256.0,0.10832,0.241
9.0,32.0,30.0,30.0,128.0,256.0,0.015968,0.259
10.0,32.0,30.0,30.0,128.0,256.0,0.143168,0.23500000000000001
11.0,32.0,30.0,30.0,128.0,256.0,0.105696,0.243
12.0,32.0,30.0,30.0,128.0,256.0,0.283328,0.243
13.0,32.0,30.0,30.0,128.0,256.0,0.28592,0.265
14.0,32.0,30.0,30.0,128.0,256.0,0.023296,0.257
15.0,32.0,30.0,30.0,128.0,256.0,0.020544,0.277
16.0,32.0,30.0,30.0,128.0,256.0,0.021184,0.32
17.0,32.0,30.0,30.0,128.0,256.0,0.087552,0.324
18.0,32.0,30.0,30.0,128.0,256.0,0.025888,0.294
19.0,32.0,30.0,30.0,128.0,256.0,0.103616,0.28400000000000003
20.0,32.0,30.0,30.0,128.0,256.0,0.10176,0.28200000000000003
21.0,32.0,30.0,30.0,128.0,256.0,0.021344,0.291
22.0,32.0,30.0,30.0,128.0,256.0,0.022624,0.229
23.0,32.0,30.0,30.0,128.0,256.0,0.0128,0.31
24.0,32.0,30.0,30.0,128.0,256.0,0.020928,0.273
25.0,32.0,30.0,30.0,128.0,256.0,0.02096,0.253
26.0,32.0,30.0,30.0,128.0,256.0,0.87856,0.225
27.0,32.0,30.0,30.0,128.0,256.0,0.0176,0.399
28.0,32.0,30.0,30.0,128.0,256.0,0.020448,0.256
29.0,32.0,30.0,30.0,128.0,256.0,0.013312,0.255
30.0,32.0,30.0,30.0,128.0,256.0,0.014208,0.232
31.0,32.0,30.0,30.0,128.0,256.0,0.136288,0.274
32.0,32.0,30.0,30.0,128.0,256.0,0.236448,0.321
1.0,32.0,30.0,30.0,64.0,128.0,0.023072,0.311
2.0,32.0,30.0,30.0,64.0,128.0,0.019392,0.309
3.0,32.0,30.0,30.0,64.0,128.0,0.101728,0.246
4.0,32.0,30.0,30.0,64.0,128.0,0.146016,0.29
5.0,32.0,30.0,30.0,64.0,128.0,0.301248,0.28700000000000003
6.0,32.0,30.0,30.0,64.0,128.0,0.017952,0.311
7.0,32.0,30.0,30.0,64.0,128.0,0.016032,0.309
8.0,32.0,30.0,30.0,64.0,128.0,0.108224,0.304
9.0,32.0,30.0,30.0,64.0,128.0,0.02128,0.337
10.0,32.0,30.0,30.0,64.0,128.0,0.016832,0.295
11.0,32.0,30.0,30.0,64.0,128.0,0.016288,0.256
12.0,32.0,30.0,30.0,64.0,128.0,0.214912,0.296
13.0,32.0,30.0,30.0,64.0,128.0,0.021472,0.308
14.0,32.0,30.0,30.0,64.0,128.0,0.160448,0.232
15.0,32.0,30.0,30.0,64.0,128.0,0.169792,0.289
16.0,32.0,30.0,30.0,64.0,128.0,0.094432,0.304
17.0,32.0,30.0,30.0,64.0,128.0,0.118688,0.29
18.0,32.0,30.0,30.0,64.0,128.0,0.096992,0.304
19.0,32.0,30.0,30.0,64.0,128.0,0.108032,0.278
20.0,32.0,30.0,30.0,64.0,128.0,0.26,0.318
21.0,32.0,30.0,30.0,64.0,128.0,1.5809,0.356
22.0,32.0,30.0,30.0,64.0,128.0,0.021952,0.336
23.0,32.0,30.0,30.0,64.0,128.0,0.025088,0.307
24.0,32.0,30.0,30.0,64.0,128.0,0.01632,0.247
25.0,32.0,30.0,30.0,64.0,128.0,0.114304,0.266
26.0,32.0,30.0,30.0,64.0,128.0,0.131712,0.218
27.0,32.0,30.0,30.0,64.0,128.0,0.015136,0.267
28.0,32.0,30.0,30.0,64.0,128.0,0.12128,0.294
29.0,32.0,30.0,30.0,64.0,128.0,0.34848,0.352
30.0,32.0,30.0,30.0,64.0,128.0,0.127488,0.269
31.0,32.0,30.0,30.0,64.0,128.0,0.01504,0.243
32.0,32.0,30.0,30.0,64.0,128.0,0.468736,0.22
1.0,32.0,30.0,30.0,64.0,256.0,0.015872,0.352
2.0,32.0,30.0,30.0,64.0,256.0,0.013792,0.228
3.0,32.0,30.0,30.0,64.0,256.0,0.024224,0.257
4.0,32.0,30.0,30.0,64.0,256.0,0.016,0.245
5.0,32.0,30.0,30.0,64.0,256.0,0.024384,0.245
6.0,32.0,30.0,30.0,64.0,256.0,0.020384,0.257
7.0,32.0,30.0,30.0,64.0,256.0,0.0176,0.24
8.0,32.0,30.0,30.0,64.0,256.0,0.02976,0.293
9.0,32.0,30.0,30.0,64.0,256.0,0.183648,0.324
10.0,32.0,30.0,30.0,64.0,256.0,0.022688,0.391
11.0,32.0,30.0,30.0,64.0,256.0,0.015456,0.314
12.0,32.0,30.0,30.0,64.0,256.0,0.013312,0.277
13.0,32.0,30.0,30.0,64.0,256.0,0.013216,0.241
14.0,32.0,30.0,30.0,64.0,256.0,0.013216,0.255
15.0,32.0,30.0,30.0,64.0,256.0,0.020768,0.353
16.0,32.0,30.0,30.0,64.0,256.0,0.021984,0.319
17.0,32.0,30.0,30.0,64.0,256.0,0.244576,0.28700000000000003
18.0,32.0,30.0,30.0,64.0,256.0,0.090592,0.3
19.0,32.0,30.0,30.0,64.0,256.0,0.020064,0.289
20.0,32.0,30.0,30.0,64.0,256.0,0.023872,0.278
21.0,32.0,30.0,30.0,64.0,256.0,0.199072,0.388
22.0,32.0,30.0,30.0,64.0,256.0,0.015808,0.296
23.0,32.0,30.0,30.0,64.0,256.0,0.017408,0.26
24.0,32.0,30.0,30.0,64.0,256.0,0.098816,0.316
25.0,32.0,30.0,30.0,64.0,256.0,0.10896,0.271
26.0,32.0,30.0,30.0,64.0,256.0,0.015296,0.249
27.0,32.0,30.0,30.0,64.0,256.0,0.013632,0.221
28.0,32.0,30.0,30.0,64.0,256.0,0.015872,0.24
29.0,32.0,30.0,30.0,64.0,256.0,0.020224,0.23900000000000002
30.0,32.0,30.0,30.0,64.0,256.0,0.02496,0.267
31.0,32.0,30.0,30.0,64.0,256.0,0.732384,0.279
32.0,32.0,30.0,30.0,64.0,256.0,0.231456,0.27
1.0,32.0,30.0,30.0,128.0,32.0,0.019264,0.27
2.0,32.0,30.0,30.0,128.0,32.0,0.018144,0.363
3.0,32.0,30.0,30.0,128.0,32.0,0.014976,0.253
4.0,32.0,30.0,30.0,128.0,32.0,0.145408,0.341
5.0,32.0,30.0,30.0,128.0,32.0,11.1661,0.26
6.0,32.0,30.0,30.0,128.0,32.0,0.013088,0.278
7.0,32.0,30.0,30.0,128.0,32.0,0.0232,0.419
8.0,32.0,30.0,30.0,128.0,32.0,0.020384,0.257
9.0,32.0,30.0,30.0,128.0,32.0,0.035392,0.269
10.0,32.0,30.0,30.0,128.0,32.0,0.015968,0.28
11.0,32.0,30.0,30.0,128.0,32.0,0.93056,0.24
12.0,32.0,30.0,30.0,128.0,32.0,0.020896,0.271
13.0,32.0,30.0,30.0,128.0,32.0,0.01552,0.291
14.0,32.0,30.0,30.0,128.0,32.0,0.020032,0.444
15.0,32.0,30.0,30.0,128.0,32.0,0.103264,0.276
16.0,32.0,30.0,30.0,128.0,32.0,0.089056,0.254
17.0,32.0,30.0,30.0,128.0,32.0,0.02976,0.304
18.0,32.0,30.0,30.0,128.0,32.0,0.016128,0.295
19.0,32.0,30.0,30.0,128.0,32.0,0.018528,0.334
20.0,32.0,30.0,30.0,128.0,32.0,0.017728,0.228
21.0,32.0,30.0,30.0,128.0,32.0,0.014048,0.307
22.0,32.0,30.0,30.0,128.0,32.0,0.098976,0.264
23.0,32.0,30.0,30.0,128.0,32.0,0.022976,0.382
24.0,32.0,30.0,30.0,128.0,32.0,0.18912,0.356
25.0,32.0,30.0,30.0,128.0,32.0,0.102656,0.301
26.0,32.0,30.0,30.0,128.0,32.0,0.024416,0.449
27.0,32.0,30.0,30.0,128.0,32.0,0.015424,0.256
28.0,32.0,30.0,30.0,128.0,32.0,0.022016,0.333
29.0,32.0,30.0,30.0,128.0,32.0,0.031168,0.275
