nrun,num_blocks,num_threads_per_block,taukern
0,8,32,251.204
1,8,32,251.284
2,8,32,251.368
3,8,32,251.93
4,8,32,252.163
5,8,32,251.138
6,8,32,251.133
7,8,32,251.279
8,8,32,251.255
9,8,32,251.137
10,8,32,253.366
11,8,32,251.196
12,8,32,251.181
13,8,32,251.125
14,8,32,251.852
15,8,32,251.914
16,8,32,251.244
17,8,32,251.476
18,8,32,251.138
19,8,32,251.155
20,8,32,251.146
21,8,32,251.198
22,8,32,251.913
23,8,32,252.066
24,8,32,251.145
0,8,64,126.219
1,8,64,126.757
2,8,64,127.167
3,8,64,126.911
4,8,64,126.244
5,8,64,127.747
6,8,64,126.504
7,8,64,126.406
8,8,64,127.194
9,8,64,126.302
10,8,64,127.104
11,8,64,127.415
12,8,64,126.756
13,8,64,126.759
14,8,64,126.314
15,8,64,128.072
16,8,64,126.765
17,8,64,126.217
18,8,64,126.734
19,8,64,127.071
20,8,64,127.585
21,8,64,126.432
22,8,64,126.138
23,8,64,126.631
24,8,64,126.421
0,8,128,64.1832
1,8,128,63.7363
2,8,128,63.797
3,8,128,63.7823
4,8,128,64.4801
5,8,128,63.7816
6,8,128,63.3984
7,8,128,63.677
8,8,128,63.5804
9,8,128,63.5803
10,8,128,63.4737
11,8,128,63.5748
12,8,128,63.6644
13,8,128,63.5951
14,8,128,64.6179
15,8,128,63.704
16,8,128,63.8792
17,8,128,64.3551
18,8,128,63.5744
19,8,128,63.6956
20,8,128,63.6539
21,8,128,63.6338
22,8,128,63.6623
23,8,128,63.4986
24,8,128,63.5604
0,8,256,32.3941
1,8,256,32.7471
2,8,256,32.6486
3,8,256,33.6728
4,8,256,32.7536
5,8,256,32.6053
6,8,256,32.6252
7,8,256,32.6596
8,8,256,33.2452
9,8,256,33.3617
10,8,256,32.7371
11,8,256,32.6315
12,8,256,32.9792
13,8,256,32.6153
14,8,256,33.1086
15,8,256,32.7419
16,8,256,32.6816
17,8,256,32.76
18,8,256,32.7543
19,8,256,32.7309
20,8,256,32.7679
21,8,256,32.6625
22,8,256,32.6056
23,8,256,33.4904
24,8,256,33.4357
0,8,512,17.8076
1,8,512,17.9128
2,8,512,18.7771
3,8,512,17.8461
4,8,512,18.6401
5,8,512,18.0386
6,8,512,18.807
7,8,512,17.8974
8,8,512,17.7935
9,8,512,18.024
10,8,512,17.9421
11,8,512,17.994
12,8,512,18.3766
13,8,512,18.2725
14,8,512,17.7949
15,8,512,18.7556
16,8,512,18.0159
17,8,512,18.5403
18,8,512,18.7419
19,8,512,17.8595
20,8,512,18.7264
21,8,512,17.9514
22,8,512,18.8308
23,8,512,17.8668
24,8,512,18.0607
0,16,32,126.258
1,16,32,126.652
2,16,32,126.32
3,16,32,126.621
4,16,32,126.891
5,16,32,127.288
6,16,32,126.865
7,16,32,126.275
8,16,32,126.608
9,16,32,127.246
10,16,32,126.687
11,16,32,126.674
12,16,32,126.926
13,16,32,127.06
14,16,32,127.638
15,16,32,126.707
16,16,32,126.523
17,16,32,126.3
18,16,32,126.681
19,16,32,126.342
20,16,32,127.055
21,16,32,126.439
22,16,32,126.902
23,16,32,126.414
24,16,32,128.738
0,16,64,64.4935
1,16,64,64.2504
2,16,64,64.3097
3,16,64,64.4723
4,16,64,63.6414
5,16,64,63.5836
6,16,64,63.6012
7,16,64,64.4185
8,16,64,63.61
9,16,64,64.3206
10,16,64,63.5645
11,16,64,63.6393
12,16,64,63.5064
13,16,64,64.4167
14,16,64,64.4087
15,16,64,80.12
16,16,64,72.4726
17,16,64,72.1612
18,16,64,67.9123
19,16,64,67.2943
20,16,64,65.522
21,16,64,64.7453
22,16,64,63.5175
23,16,64,63.5795
24,16,64,63.6593
0,16,128,33.4468
1,16,128,32.7887
2,16,128,33.1858
3,16,128,33.5795
4,16,128,33.6548
5,16,128,32.7125
6,16,128,33.6946
7,16,128,32.6419
8,16,128,32.6555
9,16,128,32.648
10,16,128,32.6917
11,16,128,33.1161
12,16,128,32.8073
13,16,128,33.6076
14,16,128,32.683
15,16,128,32.6617
16,16,128,32.5541
17,16,128,32.6927
18,16,128,32.6684
19,16,128,32.7787
20,16,128,32.7038
21,16,128,33.4856
22,16,128,32.693
23,16,128,32.6596
24,16,128,32.635
0,16,256,17.8521
1,16,256,18.0788
2,16,256,18.0271
3,16,256,17.9946
4,16,256,17.9988
5,16,256,18.8486
6,16,256,17.874
7,16,256,17.8045
8,16,256,23.7527
9,16,256,18.0304
10,16,256,18.0198
11,16,256,18.5684
12,16,256,18.8311
13,16,256,17.8295
14,16,256,18.7937
15,16,256,17.8651
16,16,256,18.0657
17,16,256,17.9774
18,16,256,18.0014
19,16,256,18.0269
20,16,256,18.7601
21,16,256,18.7812
22,16,256,17.9257
23,16,256,18.3225
24,16,256,17.988
0,16,512,13.22
1,16,512,13.374
2,16,512,13.33
3,16,512,13.3189
4,16,512,13.2991
5,16,512,13.0882
6,16,512,14.077
7,16,512,13.1268
8,16,512,14.1059
9,16,512,13.147
10,16,512,13.1698
11,16,512,13.4255
12,16,512,13.2804
13,16,512,13.2832
14,16,512,13.2991
15,16,512,13.3021
16,16,512,13.3132
17,16,512,13.0711
18,16,512,14.0464
19,16,512,13.154
20,16,512,13.1269
21,16,512,13.3206
22,16,512,13.4874
23,16,512,13.3468
24,16,512,13.3086
0,32,32,63.5981
1,32,32,64.4633
2,32,32,63.5306
3,32,32,63.4822
4,32,32,63.7244
5,32,32,63.6402
6,32,32,63.6286
7,32,32,63.6127
8,32,32,63.5911
9,32,32,64.1481
10,32,32,64.2301
11,32,32,63.5292
12,32,32,63.6134
13,32,32,63.7404
14,32,32,63.683
15,32,32,63.602
16,32,32,63.6576
17,32,32,63.6237
18,32,32,63.5851
19,32,32,63.5932
20,32,32,63.6052
21,32,32,64.5838
22,32,32,64.5309
23,32,32,63.6922
24,32,32,63.706
0,32,64,32.9485
1,32,64,32.7375
2,32,64,32.6989
3,32,64,32.6265
4,32,64,32.6812
5,32,64,33.1187
6,32,64,36.393
7,32,64,33.4895
8,32,64,32.7694
9,32,64,32.6962
10,32,64,32.719
11,32,64,32.633
12,32,64,33.281
13,32,64,32.7405
14,32,64,32.6063
15,32,64,32.6221
16,32,64,32.688
17,32,64,33.4327
18,32,64,32.8167
19,32,64,32.6919
20,32,64,33.6944
21,32,64,32.7315
22,32,64,32.62
23,32,64,32.7139
24,32,64,32.6428
0,32,128,17.8862
1,32,128,18.1433
2,32,128,17.7522
3,32,128,18.0413
4,32,128,18.9381
5,32,128,17.8122
6,32,128,18.0422
7,32,128,18.0122
8,32,128,17.989
9,32,128,18.0202
10,32,128,18.9402
11,32,128,18.0478
12,32,128,18.713
13,32,128,17.852
14,32,128,18.1455
15,32,128,18.073
16,32,128,18.07
17,32,128,18.0633
18,32,128,18.6891
19,32,128,18.7585
20,32,128,17.8478
21,32,128,18.7925
22,32,128,17.8549
23,32,128,18.072
24,32,128,17.9899
0,32,256,13.3661
1,32,256,13.3057
2,32,256,13.2878
3,32,256,13.3163
4,32,256,13.0899
5,32,256,14.052
6,32,256,13.1286
7,32,256,13.1175
8,32,256,14.0865
9,32,256,13.1362
10,32,256,13.3727
11,32,256,13.2914
12,32,256,13.2927
13,32,256,13.2861
14,32,256,13.1095
15,32,256,14.0417
16,32,256,13.1635
17,32,256,14.0841
18,32,256,13.1603
19,32,256,13.1399
20,32,256,13.3662
21,32,256,13.3237
22,32,256,13.3093
23,32,256,13.3032
24,32,256,13.1338
0,32,512,13.229
1,32,512,13.6105
2,32,512,13.0028
3,32,512,13.9144
4,32,512,13.0055
5,32,512,13.2203
6,32,512,13.186
7,32,512,13.1914
8,32,512,13.2011
9,32,512,13.1904
10,32,512,13.1641
11,32,512,13.2091
12,32,512,13.2306
13,32,512,13.1645
14,32,512,13.183
15,32,512,13.1973
16,32,512,13.1541
17,32,512,13.1568
18,32,512,14.0877
19,32,512,13.1568
20,32,512,13.193
21,32,512,13.4028
22,32,512,13.2085
23,32,512,13.205
24,32,512,13.898
0,64,32,33.4207
1,64,32,32.8672
2,64,32,32.7459
3,64,32,32.8248
4,64,32,32.6751
5,64,32,33.0643
6,64,32,32.6763
7,64,32,33.5188
8,64,32,34.4875
9,64,32,32.7262
10,64,32,32.7354
11,64,32,33.5203
12,64,32,32.8131
13,64,32,33.2076
14,64,32,33.4803
15,64,32,33.4975
16,64,32,32.6874
17,64,32,32.666
18,64,32,32.7334
19,64,32,32.6556
20,64,32,33.6126
21,64,32,32.7395
22,64,32,32.6628
23,64,32,32.6685
24,64,32,32.6493
0,64,64,17.8108
1,64,64,18.0704
2,64,64,18.167
3,64,64,17.997
4,64,64,18.0051
5,64,64,18.2926
6,64,64,18.0011
7,64,64,19.3643
8,64,64,18.3993
9,64,64,17.8292
10,64,64,18.0282
11,64,64,18.0094
12,64,64,17.9284
13,64,64,17.9928
14,64,64,18.8048
15,64,64,17.8177
16,64,64,18.8395
17,64,64,18.0442
18,64,64,18.0484
19,64,64,18.0492
20,64,64,18.0216
21,64,64,18.756
22,64,64,17.9061
23,64,64,18.2155
24,64,64,17.8167
0,64,128,14.0702
1,64,128,13.1694
2,64,128,13.1753
3,64,128,13.4559
4,64,128,13.3358
5,64,128,13.341
6,64,128,13.5697
7,64,128,13.6415
8,64,128,13.1059
9,64,128,13.1454
10,64,128,13.6416
11,64,128,13.1232
12,64,128,13.1564
13,64,128,13.3504
14,64,128,13.2923
15,64,128,13.3296
16,64,128,13.3018
17,64,128,13.1072
18,64,128,14.0808
19,64,128,13.151
20,64,128,14.0756
21,64,128,13.1449
22,64,128,13.3601
23,64,128,13.2876
24,64,128,13.2975
0,64,256,13.0256
1,64,256,13.2349
2,64,256,13.1924
3,64,256,13.2081
4,64,256,13.1861
5,64,256,13.2009
6,64,256,13.226
7,64,256,13.3198
8,64,256,13.7219
9,64,256,13.9544
10,64,256,13.0284
11,64,256,13.2211
12,64,256,13.1817
13,64,256,13.2008
14,64,256,13.1884
15,64,256,13.5944
16,64,256,13.9232
17,64,256,12.9977
18,64,256,13.9783
19,64,256,13.0121
20,64,256,13.006
21,64,256,13.2412
22,64,256,13.1912
23,64,256,13.2017
24,64,256,13.2011
0,64,512,13.1905
1,64,512,13.291
2,64,512,13.7123
3,64,512,13.1311
4,64,512,14.0695
5,64,512,13.0979
6,64,512,13.2899
7,64,512,13.4573
8,64,512,13.4664
9,64,512,13.0386
10,64,512,13.1089
11,64,512,13.6129
12,64,512,13.0281
13,64,512,13.1216
14,64,512,14.0733
15,64,512,13.0811
16,64,512,13.299
17,64,512,13.4286
18,64,512,13.4405
19,64,512,13.0495
20,64,512,13.1155
21,64,512,13.5518
22,64,512,13.0382
23,64,512,14.0092
24,64,512,13.1247
0,128,32,17.8004
1,128,32,18.1993
2,128,32,18.6312
3,128,32,18.8134
4,128,32,17.8651
5,128,32,18.0884
6,128,32,18.0444
7,128,32,19.4233
8,128,32,17.991
9,128,32,19.5677
10,128,32,18.0516
11,128,32,18.9125
12,128,32,18.9567
13,128,32,18.5631
14,128,32,18.791
15,128,32,18.4022
16,128,32,17.7953
17,128,32,18.2882
18,128,32,17.9662
19,128,32,17.9687
20,128,32,18.0334
21,128,32,18.9698
22,128,32,17.824
23,128,32,18.8555
24,128,32,17.8232
0,128,64,14.0644
1,128,64,13.1482
2,128,64,13.3147
3,128,64,13.4161
4,128,64,13.3756
5,128,64,13.2709
6,128,64,13.2979
7,128,64,13.3053
8,128,64,13.7159
9,128,64,13.6279
10,128,64,14.1016
11,128,64,13.0963
12,128,64,13.139
13,128,64,14.0962
14,128,64,13.1524
15,128,64,13.3379
16,128,64,13.3041
17,128,64,13.301
18,128,64,13.3112
19,128,64,13.3283
20,128,64,13.314
21,128,64,13.3065
22,128,64,14.2322
23,128,64,13.1331
24,128,64,13.1368
0,128,128,13.2132
1,128,128,13.2866
2,128,128,13.1779
3,128,128,13.1715
4,128,128,14.5975
5,128,128,13.202
6,128,128,13.1883
7,128,128,13.3128
8,128,128,13.2079
9,128,128,13.9295
10,128,128,13.0259
11,128,128,13.6318
12,128,128,13.205
13,128,128,13.1732
14,128,128,13.4339
15,128,128,13.2852
16,128,128,15.2309
17,128,128,13.1798
18,128,128,13.2043
19,128,128,14.0072
20,128,128,13.9933
21,128,128,13.0508
22,128,128,13.0558
23,128,128,13.2305
24,128,128,13.1731
0,128,256,13.0014
1,128,256,13.9657
2,128,256,13.0425
3,128,256,13.2675
4,128,256,13.7686
5,128,256,13.9853
6,128,256,13.0462
7,128,256,13.066
8,128,256,14.0404
9,128,256,13.0348
10,128,256,13.082
11,128,256,13.468
12,128,256,13.4277
13,128,256,13.405
14,128,256,13.5628
15,128,256,13.4908
16,128,256,13.993
17,128,256,13.0515
18,128,256,13.4607
19,128,256,12.9862
20,128,256,13.2724
21,128,256,13.4084
22,128,256,13.4007
23,128,256,13.2429
24,128,256,13.6743
0,128,512,13.0479
1,128,512,14.1896
2,128,512,13.2998
3,128,512,14.0293
4,128,512,13.0573
5,128,512,13.0314
6,128,512,13.9173
7,128,512,13.4548
8,128,512,14.0426
9,128,512,12.992
10,128,512,13.3181
11,128,512,13.7809
12,128,512,13.0597
13,128,512,14.0424
14,128,512,13.0702
15,128,512,13.1332
16,128,512,13.9933
17,128,512,13.0639
18,128,512,13.035
19,128,512,13.9877
20,128,512,13.8687
21,128,512,13.7564
22,128,512,13.0618
23,128,512,14.0457
24,128,512,13.0764
0,256,32,13.1872
1,256,32,14.1913
2,256,32,13.1507
3,256,32,13.2151
4,256,32,13.3366
5,256,32,13.3297
6,256,32,13.2735
7,256,32,13.2835
8,256,32,13.2902
9,256,32,14.0948
10,256,32,13.1051
11,256,32,14.076
12,256,32,13.2519
13,256,32,13.1375
14,256,32,13.3258
15,256,32,13.2948
