nrun,num_blocks,num_threads_per_block,taukern
0,8,32,0.338432
1,8,32,0.300288
2,8,32,0.285056
3,8,32,0.283232
4,8,32,0.296576
5,8,32,0.285952
6,8,32,0.280384
7,8,32,0.28
8,8,32,0.295168
9,8,32,0.28608
10,8,32,0.279808
11,8,32,0.280704
12,8,32,0.293504
13,8,32,0.28032
14,8,32,0.280416
15,8,32,0.278432
16,8,32,0.266336
17,8,32,0.265888
18,8,32,0.268288
19,8,32,0.269632
20,8,32,0.281984
21,8,32,0.27968
22,8,32,0.294112
23,8,32,0.293888
24,8,32,0.293568
0,8,64,0.16384
1,8,64,0.156352
2,8,64,0.151936
3,8,64,0.167808
4,8,64,0.154048
5,8,64,0.153152
6,8,64,0.151456
7,8,64,0.150144
8,8,64,0.164032
9,8,64,0.152352
10,8,64,0.153664
11,8,64,0.151136
12,8,64,0.15184
13,8,64,0.150848
14,8,64,0.1544
15,8,64,0.150816
16,8,64,0.152672
17,8,64,0.16016
18,8,64,0.156064
19,8,64,0.151808
20,8,64,0.151104
21,8,64,0.150912
22,8,64,0.153632
23,8,64,0.151424
24,8,64,0.152896
0,8,128,0.108736
1,8,128,0.118432
2,8,128,0.118304
3,8,128,0.120768
4,8,128,0.103968
5,8,128,0.102304
6,8,128,0.10416
7,8,128,0.10176
8,8,128,0.130144
9,8,128,0.103584
10,8,128,0.103232
11,8,128,0.119456
12,8,128,0.103904
13,8,128,0.115936
14,8,128,0.102528
15,8,128,0.113568
16,8,128,0.207104
17,8,128,0.118496
18,8,128,0.102368
19,8,128,0.105216
20,8,128,0.102624
21,8,128,0.102464
22,8,128,0.102304
23,8,128,0.101216
24,8,128,0.102624
0,8,256,0.086112
1,8,256,0.088384
2,8,256,0.098656
3,8,256,0.085664
4,8,256,0.066016
5,8,256,0.110784
6,8,256,0.065472
7,8,256,0.081856
8,8,256,0.079712
9,8,256,0.07984
10,8,256,0.08
11,8,256,0.065952
12,8,256,0.093792
13,8,256,0.0784
14,8,256,0.078656
15,8,256,0.092704
16,8,256,0.07968
17,8,256,0.082048
18,8,256,0.080992
19,8,256,0.079872
20,8,256,0.079424
21,8,256,0.07872
22,8,256,0.093472
23,8,256,0.107072
24,8,256,0.079168
0,8,512,0.081888
1,8,512,0.070112
2,8,512,0.07888
3,8,512,0.065408
4,8,512,0.066592
5,8,512,0.066272
6,8,512,0.066176
7,8,512,0.065184
8,8,512,0.066304
9,8,512,0.065216
10,8,512,0.065408
11,8,512,0.065952
12,8,512,0.064992
13,8,512,0.065344
14,8,512,0.065792
15,8,512,0.06528
16,8,512,0.065312
17,8,512,0.06544
18,8,512,0.064736
19,8,512,0.06512
20,8,512,0.064864
21,8,512,0.064864
22,8,512,0.065408
23,8,512,0.065504
24,8,512,0.065568
0,16,32,0.161056
1,16,32,0.157792
2,16,32,0.154816
